release_300s_bin,count,historical_dh_seconds_min,historical_dh_seconds_mean,historical_dh_seconds_median,historical_dh_seconds_p95,historical_dh_seconds_p99,historical_dh_seconds_max,current_dh_seconds_min,current_dh_seconds_mean,current_dh_seconds_median,current_dh_seconds_p95,current_dh_seconds_p99,current_dh_seconds_max,v5_seconds_min,v5_seconds_mean,v5_seconds_median,v5_seconds_p95,v5_seconds_p99,v5_seconds_max,v5_minus_historical_min,v5_minus_historical_mean,v5_minus_historical_median,v5_minus_historical_p95,v5_minus_historical_p99,v5_minus_historical_max,v5_minus_control_min,v5_minus_control_mean,v5_minus_control_median,v5_minus_control_p95,v5_minus_control_p99,v5_minus_control_max,v5_source_wait_min,v5_source_wait_mean,v5_source_wait_median,v5_source_wait_p95,v5_source_wait_p99,v5_source_wait_max,current_source_wait_seconds_min,current_source_wait_seconds_mean,current_source_wait_seconds_median,current_source_wait_seconds_p95,current_source_wait_seconds_p99,current_source_wait_seconds_max,source_wait_delta_min,source_wait_delta_mean,source_wait_delta_median,source_wait_delta_p95,source_wait_delta_p99,source_wait_delta_max,after_admission_delta_min,after_admission_delta_mean,after_admission_delta_median,after_admission_delta_p95,after_admission_delta_p99,after_admission_delta_max,v5_above_historical_od_p95_count,v5_minus_historical_total_seconds,v5_minus_control_total_seconds,positive_v5_minus_historical_seconds
249,172,61.100000000,177.161046512,215.700000000,258.145000000,285.730000000,315.900000000,59.600000000,160.704651163,212.800000000,233.400000000,239.716000000,243.000000000,59.600000000,164.348837209,213.900000000,234.800000000,245.682000000,250.000000000,-91.900000000,-12.812209302,-5.550000000,7.490000000,9.974000000,11.700000000,-1.200000000,3.644186047,2.000000000,11.780000000,14.516000000,15.200000000,2.000000000,3.377906977,2.000000000,13.760000000,19.174000000,19.800000000,2.000000000,2.412790698,2.000000000,5.580000000,8.058000000,8.600000000,0.000000000,0.965116279,0.000000000,8.180000000,10.916000000,11.600000000,-1.200000000,2.679069767,2.000000000,8.670000000,10.516000000,11.600000000,1,-2203.700000000,626.800000000,193.500000000
250,97,61.100000000,193.095876289,214.200000000,242.700000000,262.772000000,266.900000000,59.600000000,186.183505155,212.200000000,219.000000000,224.672000000,231.200000000,59.600000000,189.204123711,212.800000000,219.600000000,221.600000000,231.200000000,-68.800000000,-3.891752577,-0.700000000,13.340000000,15.748000000,16.900000000,-6.800000000,3.020618557,0.400000000,16.880000000,18.240000000,19.200000000,2.000000000,2.344329897,2.000000000,4.320000000,6.208000000,6.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.344329897,0.000000000,2.320000000,4.208000000,4.400000000,-6.800000000,2.676288660,0.400000000,14.640000000,16.016000000,16.400000000,11,-377.500000000,293.000000000,281.500000000
251,148,61.100000000,214.489864865,226.800000000,268.890000000,278.327000000,300.800000000,59.600000000,197.862162162,217.400000000,235.330000000,240.200000000,240.400000000,59.600000000,199.298648649,217.600000000,240.530000000,243.612000000,244.800000000,-59.300000000,-15.191216216,-10.200000000,2.930000000,7.183000000,10.700000000,-11.200000000,1.436486486,0.600000000,7.180000000,9.024000000,9.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-11.200000000,1.436486486,0.600000000,7.180000000,9.024000000,9.800000000,0,-2248.300000000,212.600000000,58.900000000
252,75,61.100000000,205.942666667,218.900000000,252.300000000,278.586000000,279.400000000,59.600000000,190.746666667,213.000000000,220.040000000,225.796000000,236.600000000,59.600000000,191.224000000,213.000000000,222.040000000,229.496000000,236.600000000,-52.400000000,-14.718666667,-9.200000000,0.700000000,5.378000000,5.600000000,-0.800000000,0.477333333,0.000000000,2.800000000,4.816000000,6.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.800000000,0.477333333,0.000000000,2.800000000,4.816000000,6.000000000,0,-1103.900000000,35.800000000,14.300000000
253,157,61.100000000,201.568789809,222.900000000,272.220000000,314.680000000,332.500000000,59.600000000,182.347770701,216.800000000,234.920000000,239.864000000,241.600000000,59.600000000,184.847133758,217.600000000,241.160000000,245.088000000,248.000000000,-107.700000000,-16.721656051,-12.400000000,6.240000000,11.264000000,15.300000000,-4.400000000,2.499363057,1.200000000,9.640000000,14.168000000,16.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-4.400000000,2.499363057,1.200000000,9.640000000,14.168000000,16.200000000,0,-2625.300000000,392.400000000,151.400000000
254,88,61.100000000,183.842045455,213.300000000,249.890000000,313.567000000,344.800000000,59.600000000,172.402272727,212.200000000,223.350000000,232.078000000,232.600000000,59.600000000,177.243181818,212.200000000,224.400000000,232.130000000,233.000000000,-124.600000000,-6.598863636,-1.100000000,16.945000000,19.273000000,21.100000000,-1.000000000,4.840909091,0.400000000,19.840000000,21.452000000,21.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.000000000,4.840909091,0.400000000,19.840000000,21.452000000,21.800000000,19,-580.700000000,426.000000000,301.500000000
255,199,62.200000000,199.198492462,206.500000000,269.480000000,283.522000000,352.000000000,59.600000000,186.983919598,203.000000000,222.080000000,240.204000000,244.600000000,59.600000000,189.773869347,206.400000000,226.520000000,249.416000000,251.400000000,-124.400000000,-9.424623116,-0.800000000,9.600000000,11.208000000,11.900000000,-6.600000000,2.789949749,0.800000000,10.420000000,12.608000000,13.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-6.600000000,2.789949749,0.800000000,10.420000000,12.608000000,13.400000000,0,-1875.500000000,555.200000000,374.600000000
256,119,61.400000000,166.852100840,160.700000000,237.400000000,291.374000000,301.400000000,60.400000000,164.495798319,163.000000000,222.240000000,235.772000000,236.600000000,60.400000000,180.228571429,184.800000000,222.240000000,235.772000000,236.600000000,-86.200000000,13.376470588,21.500000000,29.100000000,29.864000000,30.100000000,-0.800000000,15.732773109,16.600000000,28.840000000,30.528000000,31.000000000,2.000000000,6.408403361,6.800000000,11.020000000,11.400000000,11.600000000,2.000000000,2.045378151,2.000000000,2.040000000,3.164000000,3.600000000,0.000000000,4.363025210,4.600000000,9.020000000,9.400000000,9.600000000,-0.800000000,11.369747899,9.600000000,22.200000000,22.800000000,22.800000000,83,1591.800000000,1872.200000000,1925.000000000
257,221,60.300000000,166.445248869,158.000000000,246.500000000,323.720000000,367.700000000,59.600000000,158.363800905,157.800000000,222.000000000,236.400000000,239.600000000,59.600000000,165.839819005,168.400000000,224.400000000,237.920000000,244.200000000,-145.500000000,-0.605429864,6.500000000,16.000000000,17.660000000,18.100000000,-2.600000000,7.476018100,8.200000000,15.200000000,16.360000000,16.600000000,2.000000000,3.197285068,2.000000000,9.400000000,10.760000000,11.200000000,2.000000000,2.074208145,2.000000000,2.000000000,4.160000000,4.800000000,0.000000000,1.123076923,0.000000000,6.800000000,7.960000000,8.200000000,-2.600000000,6.352941176,7.000000000,10.800000000,11.320000000,12.200000000,20,-133.800000000,1652.200000000,1382.800000000
258,103,61.400000000,192.841747573,201.300000000,209.930000000,265.016000000,282.700000000,60.800000000,189.848543689,198.800000000,207.400000000,214.176000000,236.600000000,60.800000000,192.815533981,206.200000000,212.980000000,219.692000000,236.600000000,-69.700000000,-0.026213592,-0.400000000,13.180000000,15.094000000,15.300000000,-0.600000000,2.966990291,0.400000000,14.380000000,15.596000000,15.600000000,2.000000000,2.005825243,2.000000000,2.000000000,2.196000000,2.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.005825243,0.000000000,0.000000000,0.196000000,0.400000000,-0.600000000,2.961165049,0.400000000,14.380000000,15.400000000,15.600000000,0,-2.700000000,305.600000000,252.800000000
259,59,61.500000000,186.598305085,221.300000000,281.550000000,304.252000000,330.700000000,60.800000000,163.322033898,212.200000000,237.600000000,240.228000000,242.200000000,60.800000000,165.393220339,212.200000000,243.440000000,246.840000000,248.000000000,-118.500000000,-21.205084746,-19.200000000,3.220000000,5.352000000,5.700000000,-1.400000000,2.071186441,0.800000000,7.320000000,9.724000000,11.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.400000000,2.071186441,0.800000000,7.320000000,9.724000000,11.000000000,0,-1251.100000000,122.200000000,27.500000000
260,4,73.600000000,186.025000000,216.550000000,234.625000000,236.845000000,237.400000000,72.600000000,184.950000000,215.300000000,233.750000000,236.030000000,236.600000000,72.600000000,184.950000000,215.300000000,233.750000000,236.030000000,236.600000000,-1.300000000,-1.075000000,-1.100000000,-0.830000000,-0.806000000,-0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,-4.300000000,0.000000000,0.000000000
261,49,68.900000000,204.765306122,232.700000000,283.820000000,310.080000000,320.400000000,61.400000000,176.020408163,214.000000000,232.640000000,236.224000000,239.200000000,61.800000000,176.681632653,214.400000000,233.640000000,237.536000000,240.800000000,-105.800000000,-28.083673469,-26.700000000,-0.100000000,1.472000000,2.000000000,-3.200000000,0.661224490,0.400000000,2.120000000,5.592000000,7.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-3.200000000,0.661224490,0.400000000,2.120000000,5.592000000,7.800000000,0,-1376.100000000,32.400000000,3.200000000
262,52,61.500000000,170.201923077,163.100000000,254.700000000,288.754000000,311.500000000,60.800000000,163.746153846,163.400000000,216.250000000,224.792000000,225.200000000,60.800000000,170.650000000,175.300000000,217.630000000,224.792000000,225.200000000,-94.500000000,0.448076923,6.200000000,19.200000000,21.978000000,23.100000000,-2.000000000,6.903846154,5.900000000,17.980000000,18.796000000,19.000000000,2.000000000,3.953846154,2.000000000,8.090000000,8.694000000,9.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,1.953846154,0.000000000,6.090000000,6.694000000,7.000000000,-2.000000000,4.950000000,5.300000000,12.000000000,12.298000000,12.400000000,20,23.300000000,359.000000000,368.300000000
263,74,68.900000000,219.621621622,221.700000000,264.220000000,287.455000000,321.400000000,61.400000000,203.524324324,213.000000000,220.340000000,225.200000000,225.200000000,61.400000000,207.021621622,214.000000000,231.280000000,233.616000000,234.200000000,-109.200000000,-12.600000000,-1.200000000,5.870000000,6.654000000,6.800000000,-14.200000000,3.497297297,0.800000000,12.940000000,14.162000000,14.600000000,2.000000000,4.616216216,2.000000000,16.280000000,18.616000000,19.200000000,2.000000000,2.827027027,2.000000000,7.340000000,8.508000000,8.800000000,0.000000000,1.789189189,0.000000000,8.940000000,10.108000000,10.400000000,-14.200000000,1.708108108,0.800000000,4.800000000,7.738000000,14.600000000,0,-932.400000000,258.800000000,100.600000000
264,11,68.900000000,220.027272727,232.000000000,254.700000000,254.700000000,254.700000000,68.000000000,201.800000000,214.000000000,221.400000000,222.040000000,222.200000000,68.000000000,200.381818182,212.400000000,225.800000000,226.280000000,226.400000000,-43.700000000,-19.645454545,-25.600000000,-1.100000000,-0.940000000,-0.900000000,-15.800000000,-1.418181818,0.000000000,14.200000000,14.200000000,14.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-15.800000000,-1.418181818,0.000000000,14.200000000,14.200000000,14.200000000,0,-216.100000000,-15.600000000,0.000000000
265,69,61.500000000,185.333333333,167.200000000,279.580000000,325.144000000,331.400000000,60.800000000,170.173913043,164.600000000,223.680000000,226.528000000,226.800000000,60.800000000,174.553623188,175.600000000,224.080000000,227.312000000,228.400000000,-109.200000000,-10.779710145,-0.200000000,17.420000000,17.964000000,18.100000000,-0.000000000,4.379710145,1.600000000,13.840000000,14.928000000,15.200000000,2.000000000,4.304347826,2.000000000,10.520000000,11.064000000,11.200000000,2.000000000,2.237681159,2.000000000,3.840000000,4.528000000,4.800000000,0.000000000,2.066666667,0.000000000,7.720000000,8.064000000,8.200000000,-0.000000000,2.313043478,1.600000000,6.560000000,8.192000000,8.600000000,18,-743.800000000,302.200000000,231.500000000
266,40,157.900000000,164.865000000,163.550000000,170.230000000,205.398000000,217.800000000,157.400000000,164.370000000,163.800000000,166.610000000,197.422000000,217.000000000,157.400000000,172.890000000,175.600000000,179.010000000,202.258000000,217.000000000,-28.600000000,8.025000000,7.100000000,19.510000000,20.188000000,20.500000000,-0.000000000,8.520000000,8.700000000,15.620000000,16.244000000,16.400000000,2.000000000,4.700000000,5.300000000,7.610000000,7.922000000,8.000000000,2.000000000,2.115000000,2.000000000,2.810000000,3.244000000,3.400000000,0.000000000,2.585000000,3.100000000,5.400000000,5.400000000,5.400000000,-0.000000000,5.935000000,6.000000000,11.230000000,12.166000000,12.400000000,20,321.000000000,340.800000000,354.800000000
267,19,215.300000000,239.289473684,240.500000000,267.250000000,274.810000000,276.700000000,212.000000000,217.978947368,217.400000000,223.200000000,226.080000000,226.800000000,211.000000000,217.978947368,217.400000000,223.400000000,224.840000000,225.200000000,-53.200000000,-21.310526316,-23.100000000,-0.140000000,0.292000000,0.400000000,-15.800000000,0.000000000,0.000000000,1.860000000,10.932000000,13.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-15.800000000,0.000000000,0.000000000,1.860000000,10.932000000,13.200000000,0,-404.900000000,0.000000000,0.400000000
268,50,157.900000000,163.048000000,161.000000000,172.510000000,172.902000000,173.000000000,157.400000000,161.568000000,161.400000000,166.710000000,167.204000000,167.400000000,157.400000000,171.000000000,173.400000000,176.910000000,177.302000000,177.400000000,-2.000000000,7.952000000,4.200000000,17.610000000,18.002000000,18.100000000,-0.000000000,9.432000000,9.800000000,16.310000000,16.502000000,16.600000000,2.000000000,6.368000000,7.200000000,10.710000000,11.102000000,11.200000000,2.000000000,2.328000000,2.000000000,4.110000000,4.604000000,4.800000000,0.000000000,4.040000000,4.900000000,7.910000000,8.102000000,8.200000000,-0.000000000,5.392000000,4.200000000,10.800000000,10.800000000,10.800000000,24,397.600000000,471.600000000,404.000000000
269,60,157.900000000,174.698333333,163.900000000,226.865000000,246.100000000,246.100000000,157.400000000,172.016666667,162.800000000,217.450000000,222.000000000,222.000000000,157.400000000,179.636666667,174.300000000,217.850000000,222.000000000,222.000000000,-28.300000000,4.938333333,2.700000000,17.510000000,17.982000000,18.100000000,-0.000000000,7.620000000,7.400000000,16.210000000,16.482000000,16.600000000,2.000000000,5.566666667,6.000000000,10.610000000,11.082000000,11.200000000,2.000000000,2.273333333,2.000000000,4.010000000,4.564000000,4.800000000,0.000000000,3.293333333,3.800000000,7.810000000,8.082000000,8.200000000,-0.000000000,4.326666667,3.600000000,10.800000000,10.800000000,10.800000000,24,296.300000000,457.200000000,389.300000000
271,7,217.700000000,221.700000000,222.900000000,223.740000000,224.028000000,224.100000000,217.000000000,220.028571429,222.000000000,222.000000000,222.000000000,222.000000000,217.000000000,220.028571429,222.000000000,222.000000000,222.000000000,222.000000000,-6.700000000,-1.671428571,-0.900000000,-0.730000000,-0.706000000,-0.700000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,-11.700000000,-0.000000000,0.000000000
273,38,199.000000000,205.773684211,205.000000000,213.730000000,214.026000000,214.100000000,198.400000000,203.747368421,203.800000000,207.830000000,208.252000000,208.400000000,198.400000000,211.147368421,213.200000000,218.030000000,218.326000000,218.400000000,-2.100000000,5.373684211,2.600000000,17.630000000,17.926000000,18.000000000,-0.000000000,7.400000000,7.400000000,14.060000000,14.652000000,14.800000000,2.000000000,6.010526316,6.000000000,10.830000000,11.126000000,11.200000000,2.000000000,2.431578947,2.000000000,4.230000000,4.652000000,4.800000000,0.000000000,3.578947368,3.800000000,8.000000000,8.126000000,8.200000000,-0.000000000,3.821052632,3.600000000,6.890000000,7.778000000,8.000000000,0,204.200000000,281.200000000,211.400000000
