start,goal,release_hour,count,v5_minus_historical_min,v5_minus_historical_mean,v5_minus_historical_median,v5_minus_historical_p95,v5_minus_historical_p99,v5_minus_historical_max,v5_minus_control_min,v5_minus_control_mean,v5_minus_control_median,v5_minus_control_p95,v5_minus_control_p99,v5_minus_control_max,v5_source_wait_min,v5_source_wait_mean,v5_source_wait_median,v5_source_wait_p95,v5_source_wait_p99,v5_source_wait_max,v5_above_historical_od_p95_count,v5_minus_historical_total_seconds,v5_minus_control_total_seconds,positive_v5_minus_historical_seconds
52,49,13,383,-47.100000000,11.362924282,13.700000000,25.500000000,29.936000000,32.300000000,-1.400000000,12.947258486,13.600000000,23.800000000,29.600000000,30.800000000,2.000000000,5.509660574,4.800000000,10.800000000,11.636000000,12.000000000,200,4352.000000000,4958.800000000,4588.000000000
52,49,14,481,-59.300000000,6.341995842,0.900000000,32.500000000,36.140000000,37.100000000,-1.800000000,9.153430353,2.800000000,35.200000000,38.480000000,40.200000000,2.000000000,4.041580042,2.000000000,12.000000000,14.000000000,14.400000000,144,3050.500000000,4402.800000000,3900.100000000
52,49,15,188,-27.500000000,5.042021277,3.700000000,21.565000000,23.926000000,24.700000000,-1.600000000,8.229787234,9.000000000,19.590000000,26.226000000,27.400000000,2.000000000,3.277659574,2.000000000,9.860000000,11.226000000,11.600000000,74,947.900000000,1547.200000000,1195.000000000
52,49,16,433,-32.200000000,8.616859122,5.600000000,30.460000000,38.836000000,40.100000000,-1.000000000,9.770900693,7.000000000,34.000000000,39.536000000,40.400000000,2.000000000,5.301616628,2.000000000,20.280000000,24.936000000,25.800000000,142,3731.100000000,4230.800000000,3995.500000000
52,49,17,419,-30.500000000,7.070883055,4.900000000,25.720000000,29.028000000,32.300000000,-0.200000000,9.194272076,7.200000000,25.620000000,31.164000000,32.800000000,2.000000000,3.327923628,2.000000000,10.620000000,11.764000000,12.600000000,118,2962.700000000,3852.400000000,3241.700000000
52,49,18,378,-74.600000000,11.941269841,8.750000000,49.945000000,61.569000000,67.900000000,-1.400000000,15.401058201,11.600000000,52.460000000,58.892000000,71.200000000,2.000000000,4.477248677,2.000000000,20.090000000,22.846000000,23.800000000,179,4513.800000000,5821.600000000,5103.900000000
52,49,19,565,-59.500000000,8.143362832,9.500000000,25.180000000,28.972000000,34.700000000,-1.000000000,11.673982301,11.000000000,27.600000000,31.944000000,35.000000000,2.000000000,2.982300885,2.000000000,9.040000000,12.872000000,13.600000000,244,4601.000000000,6595.800000000,5596.600000000
52,49,20,443,-68.800000000,12.144243792,10.700000000,33.190000000,37.932000000,42.300000000,-1.600000000,13.817155756,12.200000000,34.380000000,37.632000000,42.000000000,2.000000000,6.333634312,4.200000000,16.380000000,17.800000000,18.400000000,258,5379.900000000,6121.000000000,5833.800000000
52,49,21,322,-56.200000000,11.600621118,10.350000000,27.500000000,29.616000000,30.100000000,-0.000000000,12.575776398,10.800000000,26.990000000,29.916000000,31.000000000,2.000000000,4.623602484,2.000000000,10.600000000,11.200000000,11.600000000,142,3735.400000000,4049.400000000,3860.700000000
52,49,22,177,-28.600000000,7.498305085,4.000000000,18.320000000,19.548000000,20.500000000,-0.000000000,8.842937853,9.200000000,16.040000000,16.448000000,16.600000000,2.000000000,5.951412429,6.800000000,10.640000000,11.200000000,11.200000000,86,1327.200000000,1565.200000000,1379.400000000
52,50,5,146,-67.400000000,-0.275342466,-0.550000000,25.700000000,27.020000000,28.200000000,-0.400000000,10.567123288,4.200000000,27.150000000,28.910000000,29.400000000,2.000000000,2.069863014,2.000000000,2.200000000,3.970000000,4.800000000,0,-40.200000000,1542.800000000,949.100000000
52,50,6,690,-174.600000000,-18.502608696,-3.950000000,5.610000000,11.710000000,17.400000000,-2.600000000,2.091884058,0.600000000,10.910000000,15.400000000,18.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-12766.800000000,1443.400000000,570.800000000
52,50,7,684,-188.900000000,-16.356140351,-2.550000000,20.400000000,23.000000000,24.000000000,-4.200000000,6.762573099,3.900000000,22.000000000,23.600000000,25.600000000,2.000000000,2.521637427,2.000000000,6.600000000,8.434000000,10.200000000,0,-11187.600000000,4625.600000000,2891.000000000
52,50,8,209,-21.200000000,16.385167464,14.400000000,42.600000000,43.584000000,44.600000000,0.000000000,18.452631579,14.400000000,43.520000000,44.568000000,45.200000000,2.000000000,9.048803828,7.600000000,21.600000000,22.384000000,22.600000000,0,3424.500000000,3856.600000000,3519.100000000
52,50,9,226,-48.600000000,9.613716814,10.150000000,22.400000000,24.625000000,27.600000000,-1.000000000,11.223008850,11.200000000,23.200000000,25.150000000,26.200000000,2.000000000,5.685840708,5.300000000,10.750000000,11.750000000,12.000000000,0,2172.700000000,2536.400000000,2313.400000000
52,50,10,197,-121.500000000,13.024365482,15.800000000,34.840000000,36.208000000,36.800000000,0.400000000,19.363451777,17.200000000,36.000000000,38.008000000,39.200000000,2.000000000,3.521827411,2.000000000,9.640000000,10.608000000,11.000000000,0,2565.800000000,3814.600000000,3103.600000000
52,50,11,187,-49.000000000,32.229946524,34.400000000,54.280000000,55.600000000,59.200000000,0.800000000,36.235294118,37.600000000,54.880000000,56.028000000,56.800000000,2.000000000,11.448128342,12.800000000,25.200000000,26.456000000,27.000000000,0,6027.000000000,6776.000000000,6084.400000000
52,50,12,188,-73.600000000,5.677659574,3.500000000,17.400000000,18.226000000,19.200000000,-0.400000000,8.106382979,9.200000000,16.000000000,17.052000000,17.800000000,2.000000000,4.811702128,3.300000000,10.600000000,11.026000000,11.200000000,0,1067.400000000,1524.000000000,1277.700000000
52,50,13,224,-74.000000000,5.820982143,8.000000000,18.800000000,20.308000000,20.800000000,-1.400000000,10.912500000,11.800000000,19.370000000,21.108000000,23.200000000,2.000000000,4.233928571,2.000000000,10.400000000,11.200000000,12.000000000,0,1303.900000000,2444.400000000,1865.500000000
52,50,14,153,-84.000000000,4.216993464,3.000000000,17.200000000,22.688000000,25.600000000,0.000000000,9.610457516,7.600000000,32.680000000,36.992000000,37.600000000,2.000000000,3.547712418,2.000000000,9.480000000,10.696000000,11.000000000,0,645.200000000,1470.400000000,911.600000000
52,50,15,258,-88.100000000,-0.024806202,1.550000000,19.030000000,19.800000000,20.000000000,-1.600000000,5.657364341,4.200000000,19.030000000,20.286000000,20.600000000,2.000000000,3.457364341,2.000000000,10.400000000,11.000000000,11.200000000,0,-6.400000000,1459.600000000,1101.800000000
52,50,16,243,-120.700000000,1.468724280,0.700000000,30.860000000,38.612000000,39.600000000,-0.600000000,7.091358025,3.800000000,33.360000000,38.632000000,39.400000000,2.000000000,4.452674897,2.000000000,18.780000000,25.116000000,25.600000000,0,356.900000000,1723.200000000,1243.000000000
52,50,17,347,-125.000000000,-0.746109510,0.400000000,24.650000000,29.524000000,32.800000000,-0.800000000,8.282420749,4.000000000,27.480000000,32.108000000,33.000000000,2.000000000,3.518155620,2.000000000,11.000000000,12.708000000,13.200000000,0,-258.900000000,2874.000000000,2058.300000000
52,50,18,274,-97.500000000,8.838321168,12.800000000,44.305000000,63.756000000,70.000000000,-1.400000000,17.138686131,16.000000000,52.140000000,66.962000000,70.400000000,2.000000000,4.975912409,2.000000000,20.410000000,23.254000000,23.600000000,15,2421.700000000,4696.000000000,3959.400000000
52,50,19,320,-101.900000000,2.778750000,1.200000000,26.145000000,29.800000000,33.200000000,-1.600000000,9.645625000,4.700000000,30.010000000,33.200000000,33.800000000,2.000000000,3.271875000,2.000000000,9.020000000,13.000000000,13.400000000,0,889.200000000,3086.600000000,2432.500000000
52,50,20,75,-52.400000000,17.726666667,22.300000000,33.180000000,37.832000000,40.200000000,-0.000000000,19.885333333,19.200000000,37.760000000,41.304000000,41.600000000,2.000000000,8.648000000,9.400000000,14.400000000,15.000000000,15.000000000,0,1329.500000000,1491.400000000,1418.900000000
52,50,21,152,-48.600000000,3.148684211,4.250000000,13.090000000,15.584000000,16.800000000,-1.400000000,5.471052632,5.200000000,13.980000000,15.298000000,16.000000000,2.000000000,2.306578947,2.000000000,3.940000000,9.482000000,11.200000000,0,478.600000000,831.600000000,721.600000000
52,50,22,38,-2.100000000,5.373684211,2.600000000,17.630000000,17.926000000,18.000000000,-0.000000000,7.400000000,7.400000000,14.060000000,14.652000000,14.800000000,2.000000000,6.010526316,6.000000000,10.830000000,11.126000000,11.200000000,0,204.200000000,281.200000000,211.400000000
53,47,3,16,-0.700000000,-0.650000000,-0.650000000,-0.600000000,-0.600000000,-0.600000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-10.400000000,-0.000000000,0.000000000
53,47,4,197,-89.000000000,-3.851269036,-0.600000000,-0.600000000,5.516000000,23.200000000,-0.000000000,1.124873096,-0.000000000,6.200000000,22.576000000,44.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2,-758.700000000,221.600000000,41.000000000
53,47,5,445,-97.400000000,51.282471910,54.700000000,134.640000000,150.816000000,228.100000000,-1.000000000,62.849438202,65.400000000,145.520000000,160.424000000,188.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,290,22820.700000000,27968.000000000,24080.100000000
53,47,6,365,129.800000000,375.010958904,396.800000000,508.380000000,517.064000000,530.200000000,185.600000000,390.189041096,411.800000000,514.840000000,524.472000000,532.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,365,136879.000000000,142419.000000000,136879.000000000
53,47,7,174,-45.700000000,111.354597701,-0.600000000,326.315000000,342.546000000,369.000000000,-0.600000000,122.721839080,6.000000000,335.070000000,352.006000000,385.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,82,19375.700000000,21353.600000000,20078.500000000
53,47,8,161,-64.400000000,-3.730434783,-0.600000000,-0.600000000,4.880000000,13.200000000,-0.000000000,0.916770186,-0.000000000,5.600000000,19.040000000,29.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-600.600000000,147.600000000,26.000000000
53,47,9,224,-54.900000000,-4.243303571,-0.600000000,2.570000000,4.400000000,4.800000000,-1.200000000,1.245535714,0.000000000,5.400000000,17.124000000,27.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-950.500000000,279.000000000,57.400000000
53,47,10,207,-77.900000000,-6.322705314,-0.700000000,3.880000000,6.988000000,10.600000000,-1.200000000,2.396135266,0.400000000,15.200000000,25.820000000,33.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-1308.800000000,496.000000000,93.000000000
53,47,11,182,-83.200000000,-5.688461538,-0.600000000,-0.205000000,17.127000000,34.200000000,-0.800000000,1.760439560,0.000000000,12.400000000,24.752000000,27.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-1035.300000000,320.400000000,88.100000000
53,47,12,203,-84.500000000,-5.655172414,-0.600000000,-0.600000000,0.796000000,5.900000000,-1.200000000,0.625615764,0.000000000,3.920000000,11.176000000,23.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-1147.999999999,127.000000001,11.900000000
53,47,13,181,-71.200000000,-5.418232044,-0.600000000,-0.600000000,0.180000000,2.400000000,-0.800000000,0.786740331,0.000000000,3.600000000,16.400000000,24.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-980.700000000,142.400000000,3.300000000
53,47,14,189,-81.500000000,-5.580423280,-0.600000000,0.080000000,7.692000000,29.700000000,0.000000000,1.414814815,0.000000000,12.760000000,24.112000000,29.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2,-1054.700000000,267.400000000,64.900000000
53,47,15,210,-76.700000000,-4.924761905,-0.600000000,-0.090000000,1.982000000,17.700000000,0.000000000,1.180000000,0.000000000,9.120000000,18.674000000,32.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,1,-1034.200000000,247.800000000,30.100000000
53,47,16,204,-93.700000000,-6.589215686,-0.600000000,0.300000000,7.546000000,14.100000000,-0.400000000,1.473529412,0.000000000,11.080000000,19.776000000,34.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-1344.200000000,300.600000000,50.900000000
53,47,17,244,-97.400000000,-5.275819672,-0.600000000,1.000000000,15.257000000,37.600000000,-0.400000000,1.853278689,0.000000000,14.610000000,26.306000000,41.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2,-1287.300000000,452.200000000,130.200000000
53,47,18,244,-81.300000000,-7.898360656,-0.700000000,2.200000000,15.870000000,29.900000000,-1.000000000,2.447540984,0.400000000,14.420000000,36.068000000,42.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2,-1927.200000000,597.200000000,183.600000000
53,47,19,168,-54.900000000,-7.688690476,-1.150000000,0.130000000,1.666000000,2.400000000,-0.800000000,0.489285714,0.000000000,1.730000000,6.130000000,10.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-1291.700000000,82.200000000,9.500000000
53,47,20,124,-62.100000000,-7.450000000,-0.800000000,0.600000000,1.600000000,1.600000000,-2.000000000,0.619354839,0.000000000,2.970000000,7.540000000,9.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-923.800000000,76.800000000,10.000000000
53,47,21,38,-54.000000000,-10.084210526,-0.700000000,-0.600000000,-0.600000000,-0.600000000,-2.600000000,0.105263158,0.000000000,1.660000000,2.504000000,2.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-383.200000000,4.000000000,0.000000000
53,47,22,1,-0.700000000,-0.700000000,-0.700000000,-0.700000000,-0.700000000,-0.700000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-0.700000000,0.000000000,0.000000000
53,48,5,5,-79.100000000,15.740000000,2.800000000,126.960000000,143.872000000,148.100000000,7.000000000,65.480000000,28.400000000,167.720000000,183.304000000,187.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2,78.700000000,327.400000000,193.300000000
53,48,6,19,150.800000000,322.068421053,344.500000000,471.380000000,476.276000000,477.500000000,193.000000000,363.336842105,388.400000000,499.360000000,503.392000000,504.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,19,6119.300000000,6903.400000000,6119.300000000
53,48,7,6,-22.600000000,129.800000000,138.700000000,244.025000000,246.485000000,247.100000000,12.400000000,155.100000000,163.100000000,263.150000000,264.950000000,265.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,3,778.800000000,930.600000000,801.400000000
53,48,8,9,-74.300000000,-31.722222222,-32.200000000,-5.200000000,-3.920000000,-3.600000000,1.000000000,9.266666667,11.200000000,16.200000000,16.520000000,16.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-285.500000000,83.400000000,0.000000000
53,48,9,2,-46.600000000,-42.650000000,-42.650000000,-39.095000000,-38.779000000,-38.700000000,7.000000000,7.200000000,7.200000000,7.380000000,7.396000000,7.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-85.300000000,14.400000000,0.000000000
53,48,10,3,-62.800000000,-33.266666667,-20.800000000,-16.660000000,-16.292000000,-16.200000000,3.800000000,7.333333333,6.200000000,11.420000000,11.884000000,12.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-99.800000000,22.000000000,0.000000000
53,48,11,9,-117.700000000,-31.688888889,-30.200000000,5.200000000,7.760000000,8.400000000,-0.600000000,6.177777778,6.200000000,11.400000000,12.360000000,12.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-285.200000000,55.600000000,8.800000000
53,48,12,13,-78.100000000,-24.276923077,-17.600000000,9.140000000,12.308000000,13.100000000,-0.600000000,9.400000000,6.600000000,22.520000000,24.824000000,25.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-315.600000000,122.200000000,19.600000000
53,48,13,3,-88.900000000,-53.233333333,-36.800000000,-34.280000000,-34.056000000,-34.000000000,-1.000000000,5.000000000,5.200000000,10.240000000,10.688000000,10.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-159.700000000,15.000000000,0.000000000
53,48,14,8,-86.600000000,-27.812500000,-19.450000000,4.010000000,7.202000000,8.000000000,4.800000000,11.475000000,11.600000000,16.430000000,17.046000000,17.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-222.500000000,91.800000000,8.000000000
53,48,15,4,-38.700000000,-20.175000000,-16.350000000,-9.555000000,-9.351000000,-9.300000000,5.200000000,13.600000000,15.300000000,18.450000000,18.570000000,18.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-80.700000000,54.400000000,0.000000000
53,48,16,3,-57.900000000,-31.600000000,-23.200000000,-14.650000000,-13.890000000,-13.700000000,5.400000000,7.066666667,6.200000000,9.260000000,9.532000000,9.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-94.800000000,21.200000000,0.000000000
53,48,17,8,-52.100000000,-19.512500000,-16.700000000,11.350000000,17.790000000,19.400000000,0.600000000,11.650000000,13.400000000,16.640000000,17.088000000,17.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-156.100000000,93.200000000,19.400000000
53,48,18,5,-46.900000000,-13.140000000,-15.000000000,23.960000000,30.392000000,32.000000000,0.400000000,8.880000000,5.800000000,18.280000000,19.016000000,19.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-65.700000000,44.400000000,32.000000000
53,48,19,5,-64.900000000,-29.140000000,-25.400000000,-8.740000000,-6.388000000,-5.800000000,-1.000000000,1.760000000,1.600000000,4.400000000,4.560000000,4.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-145.700000000,8.800000000,0.000000000
53,48,20,2,-49.300000000,-31.250000000,-31.250000000,-15.005000000,-13.561000000,-13.200000000,4.400000000,6.300000000,6.300000000,8.010000000,8.162000000,8.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-62.500000000,12.600000000,0.000000000
53,48,21,3,-40.400000000,-31.900000000,-29.000000000,-26.570000000,-26.354000000,-26.300000000,-0.000000000,3.000000000,3.200000000,5.540000000,5.748000000,5.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-95.700000000,9.000000000,0.000000000
53,49,4,1,-1.100000000,-1.100000000,-1.100000000,-1.100000000,-1.100000000,-1.100000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-1.100000000,0.000000000,0.000000000
53,49,5,11,-128.600000000,-47.009090909,-35.100000000,-4.450000000,-1.850000000,-1.200000000,-0.000000000,8.727272727,0.400000000,46.400000000,81.760000000,90.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-517.100000000,96.000000000,0.000000000
53,49,6,14,-112.700000000,-52.542857143,-39.800000000,-15.190000000,-13.838000000,-13.500000000,-9.000000000,-1.414285714,-0.000000000,1.810000000,2.122000000,2.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-735.600000000,-19.800000000,0.000000000
53,49,7,21,-118.700000000,-26.904761905,-41.700000000,203.400000000,269.080000000,285.500000000,-11.000000000,26.104761905,0.200000000,277.000000000,289.960000000,293.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2,-565.000000000,548.200000000,488.900000000
53,49,8,5,-56.900000000,-15.600000000,-7.700000000,-1.800000000,-1.240000000,-1.100000000,-0.600000000,-0.120000000,-0.000000000,0.000000000,0.000000000,0.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-78.000000000,-0.600000000,0.000000000
53,49,9,9,-88.900000000,-41.500000000,-43.300000000,-3.740000000,-1.628000000,-1.100000000,-1.000000000,0.822222222,0.000000000,4.720000000,6.384000000,6.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-373.500000000,7.400000000,0.000000000
53,49,10,17,-102.900000000,-28.700000000,-22.800000000,-1.100000000,-1.100000000,-1.100000000,-11.600000000,-0.905882353,0.000000000,1.520000000,1.904000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-487.900000000,-15.400000000,0.000000000
53,49,11,12,-185.100000000,-48.016666667,-25.850000000,-1.100000000,-1.100000000,-1.100000000,-0.600000000,0.116666667,0.000000000,1.080000000,2.136000000,2.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-576.200000000,1.400000000,0.000000000
53,49,12,8,-95.900000000,-22.625000000,-13.750000000,-1.100000000,-1.100000000,-1.100000000,-7.600000000,-1.425000000,0.000000000,1.820000000,2.604000000,2.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-181.000000000,-11.400000000,0.000000000
53,49,13,15,-111.700000000,-45.753333333,-50.900000000,-1.100000000,-1.100000000,-1.100000000,-7.800000000,-0.333333333,0.000000000,1.160000000,1.832000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-686.300000000,-5.000000000,0.000000000
53,49,14,10,-76.200000000,-42.600000000,-45.100000000,-7.700000000,-7.700000000,-7.700000000,-0.600000000,0.000000000,0.000000000,0.440000000,0.728000000,0.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-426.000000000,0.000000000,0.000000000
53,49,15,11,-62.200000000,-17.609090909,-7.800000000,-1.100000000,-1.100000000,-1.100000000,-6.600000000,2.909090909,0.000000000,13.200000000,16.240000000,17.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-193.700000000,32.000000000,0.000000000
53,49,16,9,-97.800000000,-24.788888889,-7.700000000,-1.100000000,-1.100000000,-1.100000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-223.100000000,0.000000000,0.000000000
53,49,17,7,-75.700000000,-34.385714286,-35.800000000,-7.350000000,-2.430000000,-1.200000000,0.000000000,0.285714286,0.200000000,0.820000000,0.964000000,1.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-240.700000000,2.000000000,0.000000000
53,49,18,21,-112.000000000,-38.123809524,-32.300000000,-7.800000000,-7.800000000,-7.800000000,-6.600000000,0.171428571,0.000000000,2.600000000,2.920000000,3.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-800.600000000,3.600000000,0.000000000
53,49,19,12,-90.900000000,-40.375000000,-32.900000000,-7.655000000,-7.611000000,-7.600000000,-1.000000000,0.016666667,0.000000000,0.690000000,0.778000000,0.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-484.500000000,0.200000000,0.000000000
53,49,20,18,-68.400000000,-19.016666667,-12.400000000,-1.455000000,-1.251000000,-1.200000000,-8.200000000,-0.677777778,-0.000000000,2.460000000,8.172000000,9.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-342.300000000,-12.200000000,0.000000000
53,49,21,12,-75.900000000,-22.783333333,-9.600000000,-1.155000000,-1.111000000,-1.100000000,-6.600000000,-0.333333333,-0.000000000,6.600000000,6.600000000,6.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-273.400000000,-4.000000000,0.000000000
53,49,22,2,-48.100000000,-47.950000000,-47.950000000,-47.815000000,-47.803000000,-47.800000000,-0.000000000,0.200000000,0.200000000,0.380000000,0.396000000,0.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-95.900000000,0.400000000,0.000000000
53,50,5,12,-28.700000000,-12.875000000,-12.850000000,0.855000000,1.691000000,1.900000000,-0.000000000,0.416666667,-0.000000000,1.450000000,1.890000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-154.500000000,5.000000000,1.900000000
53,50,6,28,-52.000000000,-13.825000000,-11.950000000,0.690000000,1.484000000,1.700000000,-1.000000000,0.185714286,0.000000000,1.330000000,1.400000000,1.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-387.100000000,5.200000000,2.900000000
53,50,7,24,-132.000000000,-27.837500000,-19.900000000,-0.615000000,-0.600000000,-0.600000000,-0.600000000,0.450000000,0.100000000,1.970000000,2.462000000,2.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-668.100000000,10.800000000,0.000000000
53,50,8,8,-78.800000000,-10.462500000,-0.750000000,-0.535000000,-0.507000000,-0.500000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-83.700000000,-0.000000000,0.000000000
53,50,9,4,-0.800000000,-0.725000000,-0.800000000,-0.545000000,-0.509000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-2.900000000,0.000000000,0.000000000
53,50,10,8,-36.000000000,-11.362500000,-0.800000000,-0.600000000,-0.600000000,-0.600000000,-0.600000000,-0.125000000,0.000000000,0.000000000,0.000000000,0.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-90.900000000,-1.000000000,0.000000000
53,50,11,3,-56.800000000,-28.766666667,-28.700000000,-3.590000000,-1.358000000,-0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-86.300000000,0.000000000,0.000000000
53,50,12,6,-84.600000000,-14.650000000,-0.800000000,-0.325000000,-0.225000000,-0.200000000,-0.800000000,-0.133333333,0.000000000,0.000000000,0.000000000,0.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-87.900000000,-0.800000000,0.000000000
53,50,13,7,-30.400000000,-8.857142857,-0.800000000,-0.040000000,0.152000000,0.200000000,0.000000000,0.200000000,0.000000000,0.820000000,0.964000000,1.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-62.000000000,1.400000000,0.200000000
53,50,14,4,-6.600000000,-2.250000000,-0.800000000,-0.800000000,-0.800000000,-0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-9.000000000,0.000000000,0.000000000
53,50,15,10,-141.200000000,-15.060000000,-0.800000000,-0.445000000,-0.409000000,-0.400000000,-0.600000000,-0.060000000,0.000000000,0.000000000,0.000000000,0.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-150.600000000,-0.600000000,0.000000000
53,50,16,8,-120.800000000,-15.737500000,-0.800000000,-0.535000000,-0.507000000,-0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-125.900000000,0.000000000,0.000000000
