scenario,policy_family,task_global_index,segment_id,task_id,source_line,teacher_family,teacher_planned,policy_planned,teacher_path,policy_path,teacher_path_length,policy_path_length,prefix_match_len,first_divergence_current,sipp_teacher_next,policy_next,divergence_reason,policy_decision_count,policy_terminal_reason,teacher_finish_time,policy_finish_time,finish_time_gap_vs_sipp,failure_motif,counterfactual_interpretation
legacy_offset64_repair32,astar_guided_safe_env,88,88:storage_in,88,90,rolling_horizon_sipp,True,False,2 9 10 15 14 46 36 38 39 47,2,10,1,1,2,9,,policy_path_ended_before_teacher_goal,13,no_safe_action,13154.337819999997,,,decision_horizon_exhausted,policy failed where rolling-horizon SIPP completed
legacy_offset64_repair32,astar_guided_safe_env,89,89:storage_in,89,91,rolling_horizon_sipp,True,True,4 17 18 22 24 27 28 47,4 17 18 22 24 27 28 47,8,8,8,,,,path_prefix_match,59,,13117.08828,13166.24538,49.157100000000355,,policy completed under this diagnostic
legacy_offset64_repair32,astar_guided_safe_env,90,90:storage_in,90,92,rolling_horizon_sipp,True,False,0 6 8 11 14 46 36 38 39 47,0,10,1,1,0,6,,policy_path_ended_before_teacher_goal,16,no_safe_action,13139.537819999998,,,decision_horizon_exhausted,policy failed where rolling-horizon SIPP completed
legacy_offset64_repair32,astar_guided_safe_env,91,91:storage_in,91,93,rolling_horizon_sipp,True,False,4 17 18 22 24 27 28 47,4,8,1,1,4,17,,policy_path_ended_before_teacher_goal,0,no_safe_action,13171.088279999996,,,decision_horizon_exhausted,policy failed where rolling-horizon SIPP completed
legacy_offset64_repair32,astar_guided_safe_env,92,92:storage_in,92,94,rolling_horizon_sipp,True,False,1 7 8 11 14 46 36 38 39 47,1,10,1,1,1,7,,policy_path_ended_before_teacher_goal,9,no_safe_action,13198.737819999995,,,decision_horizon_exhausted,policy failed where rolling-horizon SIPP completed
legacy_offset64_repair32,astar_guided_safe_env,93,93:storage_in,93,95,rolling_horizon_sipp,True,False,2 9 7 8 11 13 23 24 27 28 47,2,11,1,1,2,9,,policy_path_ended_before_teacher_goal,13,no_safe_action,13214.288279999993,,,decision_horizon_exhausted,policy failed where rolling-horizon SIPP completed
legacy_offset64_repair32,astar_guided_safe_env,94,94:storage_in,94,96,rolling_horizon_sipp,True,True,5 19 25 26 43 15 14 46 36 38 39 47,5 19 18 22 24 27 28 47,12,8,2,19,25,18,different_next_node,62,,13213.537819999994,13178.04086,-35.49695999999494,,policy completed under this diagnostic
legacy_offset64_repair32,astar_guided_safe_env,95,95:storage_in,95,97,rolling_horizon_sipp,True,False,0 6 12 13 23 24 27 28 47,0,9,1,1,0,6,,policy_path_ended_before_teacher_goal,5,no_safe_action,13203.488279999994,,,decision_horizon_exhausted,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,periodic_replanning_sipp,64,64:storage_in,64,66,rolling_horizon_sipp,True,True,3 16 21 23 24 27 28 47,3 16 17 18 22 24 27 28 47,8,9,2,16,21,17,different_next_node,8,,12587.572989999995,12559.63977,-27.933219999995345,,policy completed under this diagnostic
legacy_offset64_merge32,periodic_replanning_sipp,65,65:storage_in,65,67,rolling_horizon_sipp,True,True,0 6 8 11 14 46 36 38 39 47,0 6 12 13 23 24 27 28 47,10,9,2,6,8,12,different_next_node,8,,12588.306479999997,12594.63977,6.333290000002307,,policy completed under this diagnostic
legacy_offset64_merge32,periodic_replanning_sipp,66,66:storage_in,66,68,rolling_horizon_sipp,True,True,4 17 18 22 24 27 28 47,4 17 18 22 24 27 28 47,8,8,8,,,,path_prefix_match,7,,12609.172989999994,12604.63977,-4.533219999993889,,policy completed under this diagnostic
legacy_offset64_merge32,periodic_replanning_sipp,67,67:storage_in,67,69,rolling_horizon_sipp,True,True,1 7 8 11 14 46 36 38 39 47,1 7 8 11 13 23 24 27 28 47,10,10,4,11,14,13,different_next_node,9,,12617.92141,12644.63977,26.71835999999894,,policy completed under this diagnostic
legacy_offset64_merge32,periodic_replanning_sipp,68,68:storage_in,68,70,rolling_horizon_sipp,True,True,5 19 18 22 24 27 28 47,5 19 18 22 24 27 28 47,8,8,8,,,,path_prefix_match,7,,12576.772989999996,12549.63977,-27.133219999996072,,policy completed under this diagnostic
legacy_offset64_merge32,periodic_replanning_sipp,69,69:storage_in,69,71,rolling_horizon_sipp,True,True,3 16 21 23 24 27 28 47,3 16 17 18 22 24 27 28 47,8,9,2,16,21,17,different_next_node,8,,12598.372989999994,12624.63977,26.266780000005383,,policy completed under this diagnostic
legacy_offset64_merge32,periodic_replanning_sipp,70,70:storage_in,70,72,rolling_horizon_sipp,True,True,2 9 7 8 11 14 46 36 38 39 47,2 9 7 8 11 13 23 24 27 28 47,11,11,5,11,14,13,different_next_node,10,,12558.706479999999,12634.63977,75.93329000000085,,policy completed under this diagnostic
legacy_offset64_merge32,periodic_replanning_sipp,71,71:storage_in,71,73,rolling_horizon_sipp,True,True,4 17 18 22 26 43 15 14 46 36 38 39 47,4 17 18 22 24 27 28 47,13,8,4,22,26,24,different_next_node,7,,12603.121410000002,12679.63977,76.51835999999821,,policy completed under this diagnostic
legacy_offset64_merge32,periodic_replanning_sipp,72,72:storage_in,72,74,rolling_horizon_sipp,True,True,0 6 12 13 23 24 27 28 47,0 6 12 13 23 24 27 28 47,9,9,9,,,,path_prefix_match,8,,12555.172989999997,12614.63977,59.46678000000247,,policy completed under this diagnostic
legacy_offset64_merge32,periodic_replanning_sipp,73,73:storage_in,73,75,rolling_horizon_sipp,True,True,5 19 18 22 24 27 28 47,5 19 18 22 24 27 28 47,8,8,8,,,,path_prefix_match,7,,12533.572989999999,12584.63977,51.06678000000102,,policy completed under this diagnostic
legacy_offset64_merge32,periodic_replanning_sipp,74,74:storage_in,74,76,rolling_horizon_sipp,True,True,1 7 8 11 14 46 36 38 39 47,1 7 8 11 13 23 24 27 28 47,10,10,4,11,14,13,different_next_node,9,,12573.506479999998,12659.63977,86.13329000000158,,policy completed under this diagnostic
legacy_offset64_merge32,periodic_replanning_sipp,75,75:storage_in,75,77,rolling_horizon_sipp,True,True,3 16 17 18 22 24 27 28 47,3 16 21 23 24 27 28 47,9,8,2,16,17,21,different_next_node,7,,12544.372989999998,12569.63977,25.266780000001745,,policy completed under this diagnostic
legacy_offset64_merge32,periodic_replanning_sipp,76,76:storage_in,76,78,rolling_horizon_sipp,True,True,2 9 7 8 11 13 23 24 27 28 47,2 9 7 8 11 13 23 24 27 28 47,11,11,11,,,,path_prefix_match,10,,12565.972989999997,12669.63977,103.6667800000032,,policy completed under this diagnostic
legacy_offset64_merge32,periodic_replanning_sipp,77,77:storage_in,77,79,rolling_horizon_sipp,True,True,3 16 17 18 22 24 27 28 47,3 16 17 18 22 24 27 28 47,9,9,9,,,,path_prefix_match,8,,12669.00081,12699.63977,30.638960000000225,,policy completed under this diagnostic
legacy_offset64_merge32,periodic_replanning_sipp,78,78:storage_in,78,80,rolling_horizon_sipp,True,True,2 9 7 8 11 14 46 36 38 39 47,2 9 7 8 11 13 23 24 27 28 47,11,11,5,11,14,13,different_next_node,10,,13122.249939999998,13182.64994,60.400000000001455,,policy completed under this diagnostic
legacy_offset64_merge32,periodic_replanning_sipp,79,79:storage_in,79,81,rolling_horizon_sipp,True,True,4 17 18 22 24 27 28 47,4 17 18 22 24 27 28 47,8,8,8,,,,path_prefix_match,7,,13192.688279999995,13117.64994,-75.03833999999551,,policy completed under this diagnostic
legacy_offset64_merge32,periodic_replanning_sipp,80,80:storage_in,80,82,rolling_horizon_sipp,True,True,0 6 8 11 14 46 36 38 39 47,0 6 12 13 23 24 27 28 47,10,9,2,6,8,12,different_next_node,8,,13183.937819999996,13192.64994,8.712120000003779,,policy completed under this diagnostic
legacy_offset64_merge32,periodic_replanning_sipp,81,81:storage_in,81,83,rolling_horizon_sipp,True,True,5 19 18 22 24 27 28 47,5 19 18 22 24 27 28 47,8,8,8,,,,path_prefix_match,7,,13181.888279999996,13127.64994,-54.23833999999624,,policy completed under this diagnostic
legacy_offset64_merge32,periodic_replanning_sipp,82,82:storage_in,82,84,rolling_horizon_sipp,True,True,4 17 18 22 24 27 28 47,4 17 18 22 24 27 28 47,8,8,8,,,,path_prefix_match,7,,13160.288279999997,13152.64994,-7.638339999997697,,policy completed under this diagnostic
legacy_offset64_merge32,periodic_replanning_sipp,83,83:storage_in,83,85,rolling_horizon_sipp,True,True,3 16 17 18 22 24 27 28 47,3 16 17 18 22 24 27 28 47,9,9,9,,,,path_prefix_match,8,,13106.28828,13172.64994,66.36165999999866,,policy completed under this diagnostic
legacy_offset64_merge32,periodic_replanning_sipp,84,84:storage_in,84,86,rolling_horizon_sipp,True,True,4 17 18 22 24 27 28 47,4 17 18 22 24 27 28 47,8,8,8,,,,path_prefix_match,7,,13138.688279999998,13227.64994,88.96166000000085,,policy completed under this diagnostic
legacy_offset64_merge32,periodic_replanning_sipp,85,85:storage_in,85,87,rolling_horizon_sipp,True,True,1 7 8 11 13 23 24 27 28 47,1 7 8 11 14 46 36 38 39 47,10,10,4,11,13,14,different_next_node,9,,13127.88828,13162.64994,34.76166000000012,,policy completed under this diagnostic
legacy_offset64_merge32,periodic_replanning_sipp,86,86:storage_in,86,88,rolling_horizon_sipp,True,True,5 19 25 26 43 15 14 46 36 38 39 47,5 19 18 22 24 27 28 47,12,8,2,19,25,18,different_next_node,7,,13169.137819999996,13162.64994,-6.487879999996949,,policy completed under this diagnostic
legacy_offset64_merge32,periodic_replanning_sipp,87,87:storage_in,87,89,rolling_horizon_sipp,True,True,3 16 21 23 24 27 28 47,3 16 21 23 24 27 28 47,8,8,8,,,,path_prefix_match,7,,13149.488279999998,13137.64994,-11.838339999998425,,policy completed under this diagnostic
legacy_offset64_merge32,periodic_replanning_sipp,88,88:storage_in,88,90,rolling_horizon_sipp,True,True,2 9 10 15 14 46 36 38 39 47,2 9 7 8 11 14 46 36 38 39 47,10,11,2,9,10,7,different_next_node,10,,13154.337819999997,13177.64994,23.312120000002324,,policy completed under this diagnostic
legacy_offset64_merge32,periodic_replanning_sipp,89,89:storage_in,89,91,rolling_horizon_sipp,True,True,4 17 18 22 24 27 28 47,4 17 18 22 24 27 28 47,8,8,8,,,,path_prefix_match,7,,13117.08828,13202.64994,85.56165999999939,,policy completed under this diagnostic
legacy_offset64_merge32,periodic_replanning_sipp,90,90:storage_in,90,92,rolling_horizon_sipp,True,True,0 6 8 11 14 46 36 38 39 47,0 6 12 13 23 24 27 28 47,10,9,2,6,8,12,different_next_node,8,,13139.537819999998,13212.64994,73.1121200000016,,policy completed under this diagnostic
legacy_offset64_merge32,periodic_replanning_sipp,91,91:storage_in,91,93,rolling_horizon_sipp,True,True,4 17 18 22 24 27 28 47,4 17 18 22 24 27 28 47,8,8,8,,,,path_prefix_match,7,,13171.088279999996,13267.64994,96.56166000000303,,policy completed under this diagnostic
legacy_offset64_merge32,periodic_replanning_sipp,92,92:storage_in,92,94,rolling_horizon_sipp,True,True,1 7 8 11 14 46 36 38 39 47,1 7 8 11 13 23 24 27 28 47,10,10,4,11,14,13,different_next_node,9,,13198.737819999995,13257.64994,58.912120000004506,,policy completed under this diagnostic
legacy_offset64_merge32,periodic_replanning_sipp,93,93:storage_in,93,95,rolling_horizon_sipp,True,True,2 9 7 8 11 13 23 24 27 28 47,2 9 7 8 11 13 23 24 27 28 47,11,11,11,,,,path_prefix_match,10,,13214.288279999993,13247.64994,33.36166000000594,,policy completed under this diagnostic
legacy_offset64_merge32,periodic_replanning_sipp,94,94:storage_in,94,96,rolling_horizon_sipp,True,True,5 19 25 26 43 15 14 46 36 38 39 47,5 19 25 26 43 15 14 46 36 38 39 47,12,12,12,,,,path_prefix_match,11,,13213.537819999994,13192.64994,-20.887879999994766,,policy completed under this diagnostic
legacy_offset64_merge32,periodic_replanning_sipp,95,95:storage_in,95,97,rolling_horizon_sipp,True,True,0 6 12 13 23 24 27 28 47,0 6 12 13 23 24 27 28 47,9,9,9,,,,path_prefix_match,8,,13203.488279999994,13237.64994,34.16166000000521,,policy completed under this diagnostic
legacy_offset64_merge32,edge_score_event,64,64:storage_in,64,66,rolling_horizon_sipp,True,True,3 16 21 23 24 27 28 47,3 16 17 18 22 24 27 28 47,8,9,2,16,21,17,different_next_node,8,,12587.572989999995,12523.63977,-63.933219999995345,,policy completed under this diagnostic
legacy_offset64_merge32,edge_score_event,65,65:storage_in,65,67,rolling_horizon_sipp,True,True,0 6 8 11 14 46 36 38 39 47,0 6 8 11 14 46 36 38 39 47,10,10,10,,,,path_prefix_match,9,,12588.306479999997,12547.537769999999,-40.768709999998464,,policy completed under this diagnostic
legacy_offset64_merge32,edge_score_event,66,66:storage_in,66,68,rolling_horizon_sipp,True,False,4 17 18 22 24 27 28 47,4 17 18,8,3,3,4,17,4,hold_when_sipp_moves,9,no_safe_action,12609.172989999994,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,edge_score_event,67,67:storage_in,67,69,rolling_horizon_sipp,True,True,1 7 8 11 14 46 36 38 39 47,1 7 8 11 13 23 24 27 28 47,10,10,4,8,11,8,hold_when_sipp_moves,18,,12617.92141,12537.587820000002,-80.33358999999837,,policy completed under this diagnostic
legacy_offset64_merge32,edge_score_event,68,68:storage_in,68,70,rolling_horizon_sipp,True,False,5 19 18 22 24 27 28 47,5 19 18,8,3,3,18,22,,no_safe_action,3,no_safe_action,12576.772989999996,,,no_safe_action_at_divergence,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,edge_score_event,69,69:storage_in,69,71,rolling_horizon_sipp,True,False,3 16 21 23 24 27 28 47,3 16 17 18,8,4,2,16,21,17,different_next_node,4,no_safe_action,12598.372989999994,,,wrong_branch_vs_sipp,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,edge_score_event,70,70:storage_in,70,72,rolling_horizon_sipp,True,False,2 9 7 8 11 14 46 36 38 39 47,2 9 7 8,11,4,4,7,8,7,hold_when_sipp_moves,5,no_safe_action,12558.706479999999,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,edge_score_event,71,71:storage_in,71,73,rolling_horizon_sipp,True,False,4 17 18 22 26 43 15 14 46 36 38 39 47,4 17 18,13,3,3,4,17,4,hold_when_sipp_moves,10,no_safe_action,12603.121410000002,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,edge_score_event,72,72:storage_in,72,74,rolling_horizon_sipp,True,False,0 6 12 13 23 24 27 28 47,0 6 8 11,9,4,2,6,12,8,different_next_node,6,no_safe_action,12555.172989999997,,,wrong_branch_vs_sipp,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,edge_score_event,73,73:storage_in,73,75,rolling_horizon_sipp,True,False,5 19 18 22 24 27 28 47,5 19 18 22 26 43 15 14 46,8,9,4,22,24,26,different_next_node,17,no_safe_action,12533.572989999999,,,wrong_branch_vs_sipp,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,edge_score_event,74,74:storage_in,74,76,rolling_horizon_sipp,True,True,1 7 8 11 14 46 36 38 39 47,1 7 8 11 14 46 36 38 39 47,10,10,10,46,36,46,hold_when_sipp_moves,10,,12573.506479999998,12562.439819999998,-11.066660000000411,,policy completed under this diagnostic
legacy_offset64_merge32,edge_score_event,75,75:storage_in,75,77,rolling_horizon_sipp,True,True,3 16 17 18 22 24 27 28 47,3 16 17 18 22 26 43 15 14 46 36 38 39 47,9,14,5,18,22,18,hold_when_sipp_moves,18,,12544.372989999998,12577.77417,33.40118000000257,,policy completed under this diagnostic
legacy_offset64_merge32,edge_score_event,76,76:storage_in,76,78,rolling_horizon_sipp,True,True,2 9 7 8 11 13 23 24 27 28 47,2 9 7 8 11 13 23 24 27 28 47,11,11,11,27,28,27,hold_when_sipp_moves,14,,12565.972989999997,12548.521410000003,-17.451579999993555,,policy completed under this diagnostic
legacy_offset64_merge32,edge_score_event,77,77:storage_in,77,79,rolling_horizon_sipp,True,True,3 16 17 18 22 24 27 28 47,3 16 17 18 22 24 27 28 47,9,9,9,,,,path_prefix_match,8,,12669.00081,12669.00081,0.0,,policy completed under this diagnostic
legacy_offset64_merge32,edge_score_event,78,78:storage_in,78,80,rolling_horizon_sipp,True,False,2 9 7 8 11 14 46 36 38 39 47,2 9 7 8 11 13,11,6,5,7,8,7,hold_when_sipp_moves,22,no_safe_action,13122.249939999998,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,edge_score_event,79,79:storage_in,79,81,rolling_horizon_sipp,True,True,4 17 18 22 24 27 28 47,4 17 18 22 24 27 28 47,8,8,8,,,,path_prefix_match,7,,13192.688279999995,13095.682149999999,-97.00612999999612,,policy completed under this diagnostic
legacy_offset64_merge32,edge_score_event,80,80:storage_in,80,82,rolling_horizon_sipp,True,True,0 6 8 11 14 46 36 38 39 47,0 6 8 11 14 46 36 38 39 47,10,10,10,,,,path_prefix_match,9,,13183.937819999996,13121.761779999999,-62.17603999999665,,policy completed under this diagnostic
legacy_offset64_merge32,edge_score_event,81,81:storage_in,81,83,rolling_horizon_sipp,True,False,5 19 18 22 24 27 28 47,5 19 18,8,3,3,18,22,18,hold_when_sipp_moves,8,no_safe_action,13181.888279999996,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,edge_score_event,82,82:storage_in,82,84,rolling_horizon_sipp,True,True,4 17 18 22 24 27 28 47,4 17 18 22 26 43 15 14 46 36 38 39 47,8,13,4,18,22,18,hold_when_sipp_moves,13,,13160.288279999997,13137.45944,-22.82883999999649,,policy completed under this diagnostic
legacy_offset64_merge32,edge_score_event,83,83:storage_in,83,85,rolling_horizon_sipp,True,False,3 16 17 18 22 24 27 28 47,3 16 17 18,9,4,4,18,22,,no_safe_action,4,no_safe_action,13106.28828,,,no_safe_action_at_divergence,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,edge_score_event,84,84:storage_in,84,86,rolling_horizon_sipp,True,False,4 17 18 22 24 27 28 47,4 17 18,8,3,3,4,17,4,hold_when_sipp_moves,9,no_safe_action,13138.688279999998,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,edge_score_event,85,85:storage_in,85,87,rolling_horizon_sipp,True,False,1 7 8 11 13 23 24 27 28 47,1 7 8 11 14 46,10,6,4,11,13,11,hold_when_sipp_moves,10,no_safe_action,13127.88828,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,edge_score_event,86,86:storage_in,86,88,rolling_horizon_sipp,True,False,5 19 25 26 43 15 14 46 36 38 39 47,5 19 18,12,3,2,19,25,18,different_next_node,3,no_safe_action,13169.137819999996,,,wrong_branch_vs_sipp,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,edge_score_event,87,87:storage_in,87,89,rolling_horizon_sipp,True,False,3 16 21 23 24 27 28 47,3 16 17 18 22 26 43 15 14 46,8,10,2,16,21,17,different_next_node,11,no_safe_action,13149.488279999998,,,wrong_branch_vs_sipp,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,edge_score_event,88,88:storage_in,88,90,rolling_horizon_sipp,True,False,2 9 10 15 14 46 36 38 39 47,2 9 7 8,10,4,2,9,10,7,different_next_node,6,no_safe_action,13154.337819999997,,,wrong_branch_vs_sipp,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,edge_score_event,89,89:storage_in,89,91,rolling_horizon_sipp,True,False,4 17 18 22 24 27 28 47,4 17 18,8,3,3,4,17,4,hold_when_sipp_moves,7,no_safe_action,13117.08828,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,edge_score_event,90,90:storage_in,90,92,rolling_horizon_sipp,True,True,0 6 8 11 14 46 36 38 39 47,0 6 8 11 13 23 24 27 28 47,10,10,4,11,14,13,different_next_node,9,,13139.537819999998,13117.537820000001,-21.999999999996362,,policy completed under this diagnostic
legacy_offset64_merge32,edge_score_event,91,91:storage_in,91,93,rolling_horizon_sipp,True,False,4 17 18 22 24 27 28 47,4 17 18,8,3,3,4,17,4,hold_when_sipp_moves,9,no_safe_action,13171.088279999996,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,edge_score_event,92,92:storage_in,92,94,rolling_horizon_sipp,True,True,1 7 8 11 14 46 36 38 39 47,1 7 8 11 14 46 36 38 39 47,10,10,10,11,14,11,hold_when_sipp_moves,18,,13198.737819999995,13152.495159999999,-46.24265999999625,,policy completed under this diagnostic
legacy_offset64_merge32,edge_score_event,93,93:storage_in,93,95,rolling_horizon_sipp,True,True,2 9 7 8 11 13 23 24 27 28 47,2 9 7 8 11 14 46 36 38 39 47,11,11,5,7,8,7,hold_when_sipp_moves,27,,13214.288279999993,13167.521159999998,-46.767119999994975,,policy completed under this diagnostic
legacy_offset64_merge32,edge_score_event,94,94:storage_in,94,96,rolling_horizon_sipp,True,False,5 19 25 26 43 15 14 46 36 38 39 47,5 19 18 22 24 27,12,6,2,19,25,18,different_next_node,11,no_safe_action,13213.537819999994,,,wrong_branch_vs_sipp,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,edge_score_event,95,95:storage_in,95,97,rolling_horizon_sipp,True,True,0 6 12 13 23 24 27 28 47,0 6 8 11 13 23 24 27 28 47,9,10,2,6,12,8,different_next_node,10,,13203.488279999994,13129.204480000002,-74.28379999999197,,policy completed under this diagnostic
legacy_offset64_merge32,fallback_event,64,64:storage_in,64,66,rolling_horizon_sipp,True,True,3 16 21 23 24 27 28 47,3 16 21 23 24 27 28 47,8,8,8,27,28,27,hold_when_sipp_moves,14,,12587.572989999995,12534.839769999999,-52.733219999996436,,policy completed under this diagnostic
legacy_offset64_merge32,fallback_event,65,65:storage_in,65,67,rolling_horizon_sipp,True,False,0 6 8 11 14 46 36 38 39 47,0 6 12 13,10,4,2,6,8,12,different_next_node,10,no_safe_action,12588.306479999997,,,wrong_branch_vs_sipp,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,fallback_event,66,66:storage_in,66,68,rolling_horizon_sipp,True,True,4 17 18 22 24 27 28 47,4 17 18 22 24 27 28 47,8,8,8,,,,path_prefix_match,7,,12609.172989999994,12523.83655,-85.33643999999367,,policy completed under this diagnostic
legacy_offset64_merge32,fallback_event,67,67:storage_in,67,69,rolling_horizon_sipp,True,False,1 7 8 11 14 46 36 38 39 47,1 7 8 11 13,10,5,4,11,14,13,different_next_node,7,no_safe_action,12617.92141,,,wrong_branch_vs_sipp,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,fallback_event,68,68:storage_in,68,70,rolling_horizon_sipp,True,False,5 19 18 22 24 27 28 47,5 19 18,8,3,3,18,22,18,hold_when_sipp_moves,7,no_safe_action,12576.772989999996,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,fallback_event,69,69:storage_in,69,71,rolling_horizon_sipp,True,False,3 16 21 23 24 27 28 47,3 16 17 18,8,4,2,16,21,17,different_next_node,4,no_safe_action,12598.372989999994,,,wrong_branch_vs_sipp,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,fallback_event,70,70:storage_in,70,72,rolling_horizon_sipp,True,True,2 9 7 8 11 14 46 36 38 39 47,2 9 7 8 11 14 46 36 38 39 47,11,11,11,,,,path_prefix_match,10,,12558.706479999999,12558.706479999999,0.0,,policy completed under this diagnostic
legacy_offset64_merge32,fallback_event,71,71:storage_in,71,73,rolling_horizon_sipp,True,False,4 17 18 22 26 43 15 14 46 36 38 39 47,4 17 18,13,3,3,4,17,4,hold_when_sipp_moves,10,no_safe_action,12603.121410000002,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,fallback_event,72,72:storage_in,72,74,rolling_horizon_sipp,True,False,0 6 12 13 23 24 27 28 47,0 6 12 13 23 24 27,9,7,7,13,23,13,hold_when_sipp_moves,15,no_safe_action,12555.172989999997,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,fallback_event,73,73:storage_in,73,75,rolling_horizon_sipp,True,False,5 19 18 22 24 27 28 47,5 19 18 22 26 43 15 14 46,8,9,4,22,24,26,different_next_node,12,no_safe_action,12533.572989999999,,,wrong_branch_vs_sipp,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,fallback_event,74,74:storage_in,74,76,rolling_horizon_sipp,True,False,1 7 8 11 14 46 36 38 39 47,1 7 8 11 13 23 24 27,10,8,4,8,11,8,hold_when_sipp_moves,11,no_safe_action,12573.506479999998,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,fallback_event,75,75:storage_in,75,77,rolling_horizon_sipp,True,True,3 16 17 18 22 24 27 28 47,3 16 17 18 22 24 27 28 47,9,9,9,18,22,18,hold_when_sipp_moves,14,,12544.372989999998,12545.77417,1.4011800000025687,,policy completed under this diagnostic
legacy_offset64_merge32,fallback_event,76,76:storage_in,76,78,rolling_horizon_sipp,True,True,2 9 7 8 11 13 23 24 27 28 47,2 9 7 8 11 14 46 36 38 39 47,11,11,5,11,13,11,hold_when_sipp_moves,17,,12565.972989999997,12573.52141,7.548420000002807,,policy completed under this diagnostic
legacy_offset64_merge32,fallback_event,77,77:storage_in,77,79,rolling_horizon_sipp,True,True,3 16 17 18 22 24 27 28 47,3 16 21 23 24 27 28 47,9,8,2,16,17,21,different_next_node,7,,12669.00081,12673.200809999998,4.199999999998909,,policy completed under this diagnostic
legacy_offset64_merge32,fallback_event,78,78:storage_in,78,80,rolling_horizon_sipp,True,False,2 9 7 8 11 14 46 36 38 39 47,2 9 7 8 11 13,11,6,5,11,14,13,different_next_node,18,no_safe_action,13122.249939999998,,,wrong_branch_vs_sipp,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,fallback_event,79,79:storage_in,79,81,rolling_horizon_sipp,True,True,4 17 18 22 24 27 28 47,4 17 18 22 24 27 28 47,8,8,8,,,,path_prefix_match,7,,13192.688279999995,13095.682149999999,-97.00612999999612,,policy completed under this diagnostic
legacy_offset64_merge32,fallback_event,80,80:storage_in,80,82,rolling_horizon_sipp,True,False,0 6 8 11 14 46 36 38 39 47,0 6 12 13,10,4,2,6,8,12,different_next_node,7,no_safe_action,13183.937819999996,,,wrong_branch_vs_sipp,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,fallback_event,81,81:storage_in,81,83,rolling_horizon_sipp,True,False,5 19 18 22 24 27 28 47,5 19 18,8,3,3,18,22,18,hold_when_sipp_moves,8,no_safe_action,13181.888279999996,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,fallback_event,82,82:storage_in,82,84,rolling_horizon_sipp,True,False,4 17 18 22 24 27 28 47,4 17 18 22 26 43 15 14 46,8,9,4,18,22,18,hold_when_sipp_moves,17,no_safe_action,13160.288279999997,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,fallback_event,83,83:storage_in,83,85,rolling_horizon_sipp,True,True,3 16 17 18 22 24 27 28 47,3 16 21 23 24 27 28 47,9,8,2,16,17,21,different_next_node,7,,13106.28828,13110.48828,4.199999999998909,,policy completed under this diagnostic
legacy_offset64_merge32,fallback_event,84,84:storage_in,84,86,rolling_horizon_sipp,True,False,4 17 18 22 24 27 28 47,4 17 18,8,3,3,4,17,4,hold_when_sipp_moves,9,no_safe_action,13138.688279999998,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,fallback_event,85,85:storage_in,85,87,rolling_horizon_sipp,True,True,1 7 8 11 13 23 24 27 28 47,1 7 8 11 14 46 36 38 39 47,10,10,4,11,13,14,different_next_node,9,,13127.88828,13132.106489999998,4.21820999999909,,policy completed under this diagnostic
