case_id,decision_id,runtime_bag_id,task_id,segment_id,event_time,scenario,scenario_observed,scale,flight_bank,load_level,fault_scenario,fixed_real_map_only,canonical_map_sha256,source_node,goal_node,junction_node,fault_bucket,reason_bucket,tail_bucket,why_hard,candidate_next_nodes,candidate_records,candidate_order_digest,model_prediction,model_score_semantics,model_margin,risk_gate_triggered,fallback_selected_next,selected_next,model_fallback_disagreement,decision_source,rule_reason,local_snapshot,short_history,full_astar_used,original_arrival_time,java_arrival_epoch,release_time,source_queue_delay_seconds,outcome_ref,stratum_id,stratum_total_count_before_dedupe,stratum_unique_total_count,stratum_quota,total_count,unique_total_count,quota,sample_weight,deterministic_repeat_count,semantic_fingerprint
g4irsf11-e1abd40c79b5d0288ad2,trace_fault_delayed:1070:1568,176,1070,1070:storage_out:g4irsf11_c0:trace_fault_delayed,24325.84449672036,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_27,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,50,33,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,"[""downstream_pressure"",""source_queue_delay"",""source_queue_long_backlog""]","[34,44]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":24325.84449672036,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":68.4,""target_next_available"":24334.64449672036,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":8.8,""two_hop_queue_pressure"":0},""model_score"":77.2,""next_node"":34,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":24325.84449672036,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":24335.44449672036,""target_queue_length"":8,""target_scheduled_incoming"":0,""travel_time"":9.6,""two_hop_queue_pressure"":1},""model_score"":29.6,""next_node"":44,""shield_allowed"":true,""shield_reason"":""allowed""}]",aed5ef48c54cc40ad035cb504d5ffde469012839ee5ac7d9f85cb96a2f42c5db,44,lower_is_better_cost,47.6,false,,44,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":8.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":24038.126381541697}","[52,29,30,31,32,33]",false,18193.16996672036,18193,24300.043496720362,6107.043496720362,trace_fault_delayed:1070:1568,e51ec5b43f6e82a17ace,44,44,44,44,44,44,1.0,1,e1abd40c79b5d0288ad226ab0572b4bd8ce145ce903f35b439bcfaac877b69ea
g4irsf11-e20c80ed1433cc983b1a,trace_fault_delayed:2550:1584,180,2550,2550:storage_out:g4irsf11_c0:trace_fault_delayed,24348.244496720363,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_27,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,50,33,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,"[""downstream_pressure"",""source_queue_delay"",""source_queue_long_backlog""]","[34,44]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":24348.244496720363,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":68.4,""target_next_available"":24357.044496720362,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":8.8,""two_hop_queue_pressure"":1},""model_score"":77.2,""next_node"":34,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":24348.244496720363,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":24357.84449672036,""target_queue_length"":9,""target_scheduled_incoming"":0,""travel_time"":9.6,""two_hop_queue_pressure"":1},""model_score"":31.6,""next_node"":44,""shield_allowed"":true,""shield_reason"":""allowed""}]",d322c427b7dce35abdeee0a15c4484f6e61b4b7e516a63188fbb13f05c80e190,44,lower_is_better_cost,45.6,false,,44,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":9.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":24337.045496720362}","[52,29,30,31,32,33]",false,20546.1836740854,20546,24302.173284085402,3756.173284085402,trace_fault_delayed:2550:1584,e51ec5b43f6e82a17ace,44,44,44,44,44,44,1.0,1,e20c80ed1433cc983b1a781273b92300f87d4a04e147da1717476d0376cfafdc
g4irsf11-e2a6fb39ede7e30cc679,trace_fault_delayed:1557:1065,123,1557,1557:storage_out:g4irsf11_c0:trace_fault_delayed,22525.803226454384,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_25,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,50,33,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,"[""downstream_pressure"",""source_queue_delay"",""source_queue_long_backlog""]","[34,44]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":22525.803226454384,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":68.4,""target_next_available"":22534.603226454383,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":8.8,""two_hop_queue_pressure"":0},""model_score"":77.2,""next_node"":34,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":22525.803226454384,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":22535.403226454382,""target_queue_length"":5,""target_scheduled_incoming"":0,""travel_time"":9.6,""two_hop_queue_pressure"":1},""model_score"":23.6,""next_node"":44,""shield_allowed"":true,""shield_reason"":""allowed""}]",b78dfae29b68aa92b909cadf48536aad45a47ad399f35c8e33b53930e51705cc,44,lower_is_better_cost,53.6,false,,44,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":5.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":22259.452376986326}","[52,29,30,31,32,33]",false,19121.289226454384,19121,22500.002226454384,3379.002226454384,trace_fault_delayed:1557:1065,e51ec5b43f6e82a17ace,44,44,44,44,44,44,1.0,1,e2a6fb39ede7e30cc6796a2386be260f94eba6554a8362a6ae89d3c2690d95f0
g4irsf11-ee5002c36ab49bcb4570,trace_fault_delayed:1980:1083,124,1980,1980:storage_out:g4irsf11_c0:trace_fault_delayed,22550.800196662436,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_25,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,50,33,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,"[""downstream_pressure"",""source_queue_delay"",""source_queue_long_backlog""]","[34,44]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":22550.800196662436,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":68.4,""target_next_available"":22559.600196662435,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":8.8,""two_hop_queue_pressure"":1},""model_score"":77.2,""next_node"":34,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":22550.800196662436,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":22560.400196662435,""target_queue_length"":6,""target_scheduled_incoming"":0,""travel_time"":9.6,""two_hop_queue_pressure"":1},""model_score"":25.6,""next_node"":44,""shield_allowed"":true,""shield_reason"":""allowed""}]",d1043c542ce562212ad9d5e0ea0f2237500f776d05aba4004347f6077c11bf0b,44,lower_is_better_cost,51.6,false,,44,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":6.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":22537.004226454384}","[52,40,41,42,30,31,32,33]",false,19767.707876662436,19767,22500.199196662437,2733.1991966624373,trace_fault_delayed:1980:1083,e51ec5b43f6e82a17ace,44,44,44,44,44,44,1.0,1,ee5002c36ab49bcb45705e225d9611cb2aabf502180da2cd52d27fe64a4f9490
g4irsf11-f115693c2fd42df010fc,trace_fault_delayed:3057:1491,169,3057,3057:storage_out:g4irsf11_c0:trace_fault_delayed,24026.925381541696,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_26,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,50,33,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,"[""downstream_pressure"",""source_queue_delay"",""source_queue_long_backlog""]","[34,44]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":24026.925381541696,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":68.4,""target_next_available"":24035.725381541695,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":8.8,""two_hop_queue_pressure"":0},""model_score"":77.2,""next_node"":34,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":24026.925381541696,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":24036.525381541695,""target_queue_length"":8,""target_scheduled_incoming"":0,""travel_time"":9.6,""two_hop_queue_pressure"":1},""model_score"":29.6,""next_node"":44,""shield_allowed"":true,""shield_reason"":""allowed""}]",84e02b02fd018fa7d487fb9a372071f483d4e7f699e22090a1f6e1ea34268344,44,lower_is_better_cost,47.6,false,,44,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":8.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":23771.53055215862}","[52,29,30,31,32,33]",false,21117.313501541696,21117,24001.124381541696,2884.1243815416965,trace_fault_delayed:3057:1491,e51ec5b43f6e82a17ace,44,44,44,44,44,44,1.0,1,f115693c2fd42df010fc0843cd5c95f8d95186e7c4a2f77be3e82265c5f28350
g4irsf11-f6230fd08b08ce4bc7af,trace_fault_delayed:18659:6781,710,18659,18659:storage_out:g4irsf11_c0:trace_fault_delayed,57959.40106248779,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_64,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,50,33,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,"[""downstream_pressure"",""source_queue_delay"",""source_queue_long_backlog""]","[34,44]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":57959.40106248779,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":68.4,""target_next_available"":57968.201062487795,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":8.8,""two_hop_queue_pressure"":0},""model_score"":77.2,""next_node"":34,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":57959.40106248779,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":57969.00106248779,""target_queue_length"":2,""target_scheduled_incoming"":0,""travel_time"":9.6,""two_hop_queue_pressure"":1},""model_score"":17.6,""next_node"":44,""shield_allowed"":true,""shield_reason"":""allowed""}]",98e567513445623e752e60d3fbfe7123fdc5481b08e0f537a5bbd0b3aaf87b68,44,lower_is_better_cost,59.6,false,,44,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":2.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":57948.20206248779}","[52,40,41,42,30,31,32,33]",false,53884.58409478452,53884,57900.10268478452,4016.1026847845205,trace_fault_delayed:18659:6781,e51ec5b43f6e82a17ace,44,44,44,44,44,44,1.0,1,f6230fd08b08ce4bc7af06e906b52d655fa18723cf24fe58495e66d6db119519
g4irsf11-f723581015b1667e9944,trace_fault_delayed:18856:6871,724,18856,18856:storage_out:g4irsf11_c0:trace_fault_delayed,58526.64365025313,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_65,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,50,33,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,"[""downstream_pressure"",""source_queue_delay"",""source_queue_long_backlog""]","[34,44]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":58526.64365025313,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":68.4,""target_next_available"":58535.44365025313,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":8.8,""two_hop_queue_pressure"":0},""model_score"":77.2,""next_node"":34,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":58526.64365025313,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":58536.24365025313,""target_queue_length"":2,""target_scheduled_incoming"":0,""travel_time"":9.6,""two_hop_queue_pressure"":1},""model_score"":17.6,""next_node"":44,""shield_allowed"":true,""shield_reason"":""allowed""}]",78807e6c49ab9f79b3c1a8a8532f510706c5be096a420f111df0a2985b1e42d5,44,lower_is_better_cost,59.6,false,,44,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":2.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":58229.866095369325}","[52,29,30,31,32,33]",false,54459.548070253135,54459,58500.84265025314,4041.8426502531365,trace_fault_delayed:18856:6871,e51ec5b43f6e82a17ace,44,44,44,44,44,44,1.0,1,f723581015b1667e9944da101ccb0ea4923e763b91031a1e7a909407292339b3
g4irsf11-f7c0c8bf7da2bdd3c786,trace_fault_delayed:22988:8766,928,22988,22988:storage_out:g4irsf11_c0:trace_fault_delayed,70551.68936044927,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_78,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,50,33,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,"[""downstream_pressure"",""source_queue_delay"",""source_queue_long_backlog""]","[34,44]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":70551.68936044927,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":68.4,""target_next_available"":70560.48936044927,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":8.8,""two_hop_queue_pressure"":0},""model_score"":77.2,""next_node"":34,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":70551.68936044927,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":70561.28936044927,""target_queue_length"":1,""target_scheduled_incoming"":0,""travel_time"":9.6,""two_hop_queue_pressure"":1},""model_score"":15.6,""next_node"":44,""shield_allowed"":true,""shield_reason"":""allowed""}]",7c9ecee7801b6ff1eb79d83f5e6314fad95f7f1327882fb8d5abbb104d799dba,44,lower_is_better_cost,61.6,false,,44,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":1.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":70526.10427235458}","[52,40,41,42,30,31,32,33]",false,64108.483880449254,64108,70501.08836044926,6393.088360449256,trace_fault_delayed:22988:8766,e51ec5b43f6e82a17ace,44,44,44,44,44,44,1.0,1,f7c0c8bf7da2bdd3c78666bd5f12fcf83c5fd53abbbd129ce2883d0fd66fbcd4
g4irsf11-f88955b463fe7b366372,trace_fault_delayed:598:981,114,598,598:storage_out:g4irsf11_c1:trace_fault_delayed,22237.051376986325,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_24,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,50,33,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,"[""downstream_pressure"",""source_queue_delay"",""source_queue_long_backlog""]","[34,44]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":22237.051376986325,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":68.4,""target_next_available"":22245.851376986324,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":8.8,""two_hop_queue_pressure"":0},""model_score"":77.2,""next_node"":34,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":22237.051376986325,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":22246.651376986323,""target_queue_length"":3,""target_scheduled_incoming"":0,""travel_time"":9.6,""two_hop_queue_pressure"":1},""model_score"":19.6,""next_node"":44,""shield_allowed"":true,""shield_reason"":""allowed""}]",0b38a086de8a67354be4aa30421c7406dddf30967acb4f3fce31ad4f3417e714,44,lower_is_better_cost,57.6,false,,44,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":3.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":22225.852376986324}","[52,29,30,31,32,33]",false,16806.940407739505,16806,22200.335917739503,5394.335917739503,trace_fault_delayed:598:981,e51ec5b43f6e82a17ace,44,44,44,44,44,44,1.0,1,f88955b463fe7b3663729e46d2fc2b32ff9b54b716c5b02066b0d8f9c68540ce
g4irsf11-fbb692fc203ca38b1e48,trace_fault_delayed:3918:1591,177,3918,3918:storage_out:g4irsf11_c1:trace_fault_delayed,24359.444496720364,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_27,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,50,33,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,"[""downstream_pressure"",""source_queue_delay"",""source_queue_long_backlog""]","[34,44]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":24359.444496720364,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":68.4,""target_next_available"":24368.244496720363,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":8.8,""two_hop_queue_pressure"":0},""model_score"":77.2,""next_node"":34,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":24359.444496720364,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":24369.044496720362,""target_queue_length"":10,""target_scheduled_incoming"":0,""travel_time"":9.6,""two_hop_queue_pressure"":1},""model_score"":33.6,""next_node"":44,""shield_allowed"":true,""shield_reason"":""allowed""}]",fd6ebab6612cc2a718d85c8a4060db58ba608041b5d063590408c62b22cef17b,44,lower_is_better_cost,43.6,false,,44,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":10.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":24348.245496720363}","[52,40,41,42,30,31,32,33]",false,22125.18962266641,22125,24300.18963266641,2175.18963266641,trace_fault_delayed:3918:1591,e51ec5b43f6e82a17ace,44,44,44,44,44,44,1.0,1,fbb692fc203ca38b1e48eab15a170c791359dd11ba7e6312057f6bf55ddf9d69
