scenario,event_variant,segment_id,task_id,current,goal,ready_time,route_intent_label,legacy_next,legacy_route_suffix,executable_label,executed_kind,executed_next,label_source,post_label_safe,block_reason,g4a_primary_eligible
legacy_offset64_repair32,hybrid_executable_teacher,76:storage_in,76,23,47,12530.106480000004,ROUTE_INTENT_NO_PATH,,,SIPP_REPAIR_MOVE,move,24,sipp_repair,True,legacy_astar_no_path,False
legacy_offset64_repair32,hybrid_executable_teacher,70:storage_in,70,36,47,12531.50648,ROUTE_INTENT_LEGACY,38,36 38 39 47,MOVE_NOW_LEGACY,move,38,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,76:storage_in,76,24,47,12532.706480000004,ROUTE_INTENT_NO_PATH,,,LEGACY_NO_PATH,hold,24,shield_hold_after_legacy_no_path,True,legacy_astar_no_path,False
legacy_offset64_repair32,hybrid_executable_teacher,76:storage_in,76,24,47,12533.706480000004,ROUTE_INTENT_NO_PATH,,,LEGACY_NO_PATH,hold,24,shield_hold_after_legacy_no_path,True,legacy_astar_no_path,False
legacy_offset64_repair32,hybrid_executable_teacher,76:storage_in,76,24,47,12534.706480000004,ROUTE_INTENT_NO_PATH,,,LEGACY_NO_PATH,unplanned,,legacy_no_path,False,legacy_astar_no_path,False
legacy_offset64_repair32,hybrid_executable_teacher,75:storage_in,75,24,47,12536.439769999999,ROUTE_INTENT_LEGACY,27,24 27 28 47,MOVE_NOW_LEGACY,move,27,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,66:storage_in,66,28,47,12538.93777,ROUTE_INTENT_LEGACY,47,28 47,MOVE_NOW_LEGACY,move,47,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,75:storage_in,75,27,47,12539.03977,ROUTE_INTENT_LEGACY,28,27 28 47,WAIT_EDGE_CAPACITY,move,28,hybrid_legacy_wait_until_release,True,edge_capacity,False
legacy_offset64_repair32,hybrid_executable_teacher,70:storage_in,70,38,47,12545.30648,ROUTE_INTENT_LEGACY,39,38 39 47,MOVE_NOW_LEGACY,move,39,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,71:storage_in,71,28,47,12549.73777,ROUTE_INTENT_LEGACY,47,28 47,MOVE_NOW_LEGACY,move,47,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,70:storage_in,70,39,47,12554.706479999999,ROUTE_INTENT_LEGACY,47,39 47,MOVE_NOW_LEGACY,move,47,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,75:storage_in,75,28,47,12560.537769999999,ROUTE_INTENT_LEGACY,47,28 47,MOVE_NOW_LEGACY,move,47,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,77:storage_in,77,3,47,12620.00081,ROUTE_INTENT_LEGACY,16,3 16 17 18 22 24 27 28 47,MOVE_NOW_LEGACY,move,16,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,77:storage_in,77,16,47,12622.60081,ROUTE_INTENT_LEGACY,17,16 17 18 22 24 27 28 47,MOVE_NOW_LEGACY,move,17,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,77:storage_in,77,17,47,12627.20081,ROUTE_INTENT_LEGACY,18,17 18 22 24 27 28 47,MOVE_NOW_LEGACY,move,18,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,77:storage_in,77,18,47,12629.80081,ROUTE_INTENT_LEGACY,22,18 22 24 27 28 47,MOVE_NOW_LEGACY,move,22,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,77:storage_in,77,22,47,12639.20081,ROUTE_INTENT_LEGACY,24,22 24 27 28 47,MOVE_NOW_LEGACY,move,24,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,77:storage_in,77,24,47,12650.60081,ROUTE_INTENT_LEGACY,27,24 27 28 47,MOVE_NOW_LEGACY,move,27,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,77:storage_in,77,27,47,12653.20081,ROUTE_INTENT_LEGACY,28,27 28 47,MOVE_NOW_LEGACY,move,28,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,77:storage_in,77,28,47,12665.00081,ROUTE_INTENT_LEGACY,47,28 47,MOVE_NOW_LEGACY,move,47,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,78:storage_in,78,2,47,13047.64994,ROUTE_INTENT_LEGACY,9,2 9 7 8 11 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,9,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,79:storage_in,79,4,47,13049.28215,ROUTE_INTENT_LEGACY,17,4 17 18 22 24 27 28 47,MOVE_NOW_LEGACY,move,17,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,80:storage_in,80,0,47,13050.16178,ROUTE_INTENT_LEGACY,6,0 6 12 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,6,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,81:storage_in,81,5,47,13051.84528,ROUTE_INTENT_LEGACY,19,5 19 18 22 24 27 28 47,MOVE_NOW_LEGACY,move,19,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,78:storage_in,78,9,47,13052.24994,ROUTE_INTENT_LEGACY,7,9 7 8 11 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,7,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,79:storage_in,79,17,47,13053.88215,ROUTE_INTENT_LEGACY,18,17 18 22 24 27 28 47,MOVE_NOW_LEGACY,move,18,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,80:storage_in,80,6,47,13054.361780000001,ROUTE_INTENT_LEGACY,12,6 12 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,12,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,81:storage_in,81,19,47,13054.44528,ROUTE_INTENT_LEGACY,18,19 18 22 24 27 28 47,MOVE_NOW_LEGACY,move,18,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,78:storage_in,78,7,47,13056.049939999999,ROUTE_INTENT_LEGACY,8,7 8 11 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,8,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,79:storage_in,79,18,47,13056.48215,ROUTE_INTENT_LEGACY,22,18 22 24 27 28 47,MOVE_NOW_LEGACY,move,22,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,82:storage_in,82,4,47,13057.05944,ROUTE_INTENT_LEGACY,17,4 17 18 22 24 27 28 47,MOVE_NOW_LEGACY,move,17,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,83:storage_in,83,3,47,13057.28828,ROUTE_INTENT_LEGACY,16,3 16 17 18 22 24 27 28 47,MOVE_NOW_LEGACY,move,16,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,81:storage_in,81,18,47,13058.24528,ROUTE_INTENT_LEGACY,22,18 22 24 27 28 47,WAIT_EDGE_CAPACITY,move,22,hybrid_legacy_wait_until_release,True,edge_capacity,False
legacy_offset64_repair32,hybrid_executable_teacher,78:storage_in,78,8,47,13058.64994,ROUTE_INTENT_LEGACY,11,8 11 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,11,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,84:storage_in,84,4,47,13059.8454,ROUTE_INTENT_LEGACY,17,4 17 18 22 24 27 28 47,WAIT_EDGE_CAPACITY,move,17,hybrid_legacy_wait_until_release,True,edge_capacity,False
legacy_offset64_repair32,hybrid_executable_teacher,83:storage_in,83,16,47,13059.888280000001,ROUTE_INTENT_LEGACY,21,16 21 23 24 27 28 47,MOVE_NOW_LEGACY,move,21,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,85:storage_in,85,1,47,13060.10649,ROUTE_INTENT_LEGACY,7,1 7 8 11 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,7,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,82:storage_in,82,17,47,13061.659440000001,ROUTE_INTENT_NO_PATH,,,LEGACY_NO_PATH,hold,17,shield_hold_after_legacy_no_path,True,legacy_astar_no_path,False
legacy_offset64_repair32,hybrid_executable_teacher,86:storage_in,86,5,47,13062.51217,ROUTE_INTENT_LEGACY,19,5 19 18 22 24 27 28 47,MOVE_NOW_LEGACY,move,19,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,82:storage_in,82,17,47,13062.659440000001,ROUTE_INTENT_NO_PATH,,,LEGACY_NO_PATH,hold,17,shield_hold_after_legacy_no_path,True,legacy_astar_no_path,False
legacy_offset64_repair32,hybrid_executable_teacher,78:storage_in,78,11,47,13062.84994,ROUTE_INTENT_LEGACY,13,11 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,13,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,82:storage_in,82,17,47,13063.659440000001,ROUTE_INTENT_LEGACY,18,17 18 22 24 27 28 47,MOVE_NOW_LEGACY,move,18,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,86:storage_in,86,19,47,13065.11217,ROUTE_INTENT_LEGACY,18,19 18 22 24 27 28 47,MOVE_NOW_LEGACY,move,18,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,87:storage_in,87,3,47,13065.17869,ROUTE_INTENT_LEGACY,16,3 16 17 18 22 24 27 28 47,MOVE_NOW_LEGACY,move,16,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,84:storage_in,84,17,47,13065.259440000002,ROUTE_INTENT_LEGACY,18,17 18 22 24 27 28 47,MOVE_NOW_LEGACY,move,18,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,80:storage_in,80,12,47,13065.361780000001,ROUTE_INTENT_LEGACY,13,12 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,13,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,88:storage_in,88,2,47,13065.43983,ROUTE_INTENT_LEGACY,9,2 9 7 8 11 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,9,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,79:storage_in,79,22,47,13065.88215,ROUTE_INTENT_LEGACY,24,22 24 27 28 47,MOVE_NOW_LEGACY,move,24,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,85:storage_in,85,7,47,13065.90649,ROUTE_INTENT_LEGACY,8,7 8 11 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,8,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,82:storage_in,82,18,47,13066.259440000002,ROUTE_INTENT_LEGACY,22,18 22 24 27 28 47,ABSTAIN_NO_TEACHER,unplanned,,abstain_no_safe_hold,False,edge_capacity,False
legacy_offset64_repair32,hybrid_executable_teacher,87:storage_in,87,16,47,13067.778690000001,ROUTE_INTENT_LEGACY,17,16 17 18 22 24 27 28 47,MOVE_NOW_LEGACY,move,17,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,89:storage_in,89,4,47,13067.84538,ROUTE_INTENT_NO_PATH,,,LEGACY_NO_PATH,hold,4,shield_hold_after_legacy_no_path,True,legacy_astar_no_path,False
legacy_offset64_repair32,hybrid_executable_teacher,84:storage_in,84,18,47,13067.859440000002,ROUTE_INTENT_LEGACY,22,18 22 24 27 28 47,ABSTAIN_NO_TEACHER,unplanned,,abstain_no_safe_hold,False,edge_capacity,False
legacy_offset64_repair32,hybrid_executable_teacher,90:storage_in,90,0,47,13067.93782,ROUTE_INTENT_LEGACY,6,0 6 12 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,6,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,85:storage_in,85,8,47,13068.50649,ROUTE_INTENT_LEGACY,11,8 11 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,11,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,89:storage_in,89,4,47,13068.84538,ROUTE_INTENT_LEGACY,17,4 17 18 22 24 27 28 47,MOVE_NOW_LEGACY,move,17,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,86:storage_in,86,18,47,13068.91217,ROUTE_INTENT_LEGACY,22,18 22 24 27 28 47,WAIT_EDGE_CAPACITY,move,22,hybrid_legacy_wait_until_release,True,edge_capacity,False
legacy_offset64_repair32,hybrid_executable_teacher,91:storage_in,91,4,47,13069.4367,ROUTE_INTENT_NO_PATH,,,LEGACY_NO_PATH,hold,4,shield_hold_after_legacy_no_path,True,legacy_astar_no_path,False
legacy_offset64_repair32,hybrid_executable_teacher,88:storage_in,88,9,47,13070.03983,ROUTE_INTENT_LEGACY,7,9 7 8 11 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,7,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,80:storage_in,80,13,47,13070.361780000001,ROUTE_INTENT_NO_PATH,,,SIPP_REPAIR_MOVE,move,23,sipp_repair,True,legacy_astar_no_path,False
legacy_offset64_repair32,hybrid_executable_teacher,91:storage_in,91,4,47,13070.4367,ROUTE_INTENT_LEGACY,17,4 17 18 22 24 27 28 47,WAIT_EDGE_CAPACITY,move,17,hybrid_legacy_wait_until_release,True,edge_capacity,False
legacy_offset64_repair32,hybrid_executable_teacher,92:storage_in,92,1,47,13071.49516,ROUTE_INTENT_LEGACY,7,1 7 8 11 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,7,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,90:storage_in,90,6,47,13072.13782,ROUTE_INTENT_LEGACY,12,6 12 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,12,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,87:storage_in,87,17,47,13072.378690000001,ROUTE_INTENT_LEGACY,18,17 18 22 24 27 28 47,MOVE_NOW_LEGACY,move,18,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,85:storage_in,85,11,47,13072.70649,ROUTE_INTENT_LEGACY,13,11 13 23 24 27 28 47,WAIT_EDGE_CAPACITY,move,13,hybrid_legacy_wait_until_release,True,edge_capacity,False
legacy_offset64_repair32,hybrid_executable_teacher,89:storage_in,89,17,47,13073.445380000001,ROUTE_INTENT_LEGACY,18,17 18 22 24 27 28 47,WAIT_EDGE_CAPACITY,move,18,hybrid_legacy_wait_until_release,True,edge_capacity,False
legacy_offset64_repair32,hybrid_executable_teacher,88:storage_in,88,7,47,13073.839829999999,ROUTE_INTENT_LEGACY,8,7 8 11 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,8,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,81:storage_in,81,22,47,13074.28215,ROUTE_INTENT_LEGACY,24,22 24 27 28 47,WAIT_EDGE_CAPACITY,move,24,hybrid_legacy_wait_until_release,True,edge_capacity,False
legacy_offset64_repair32,hybrid_executable_teacher,80:storage_in,80,23,47,13074.561780000002,ROUTE_INTENT_NO_PATH,,,LEGACY_NO_PATH,hold,23,shield_hold_after_legacy_no_path,True,legacy_astar_no_path,False
legacy_offset64_repair32,hybrid_executable_teacher,87:storage_in,87,18,47,13074.978690000002,ROUTE_INTENT_LEGACY,22,18 22 24 27 28 47,ABSTAIN_NO_TEACHER,unplanned,,abstain_no_safe_hold,False,edge_capacity,False
legacy_offset64_repair32,hybrid_executable_teacher,78:storage_in,78,13,47,13075.04994,ROUTE_INTENT_LEGACY,23,13 23 24 27 28 47,MOVE_NOW_LEGACY,move,23,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,80:storage_in,80,23,47,13075.561780000002,ROUTE_INTENT_NO_PATH,,,LEGACY_NO_PATH,hold,23,shield_hold_after_legacy_no_path,True,legacy_astar_no_path,False
legacy_offset64_repair32,hybrid_executable_teacher,93:storage_in,93,2,47,13075.92116,ROUTE_INTENT_LEGACY,9,2 9 7 8 11 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,9,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,88:storage_in,88,8,47,13076.43983,ROUTE_INTENT_LEGACY,11,8 11 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,11,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,80:storage_in,80,23,47,13076.561780000002,ROUTE_INTENT_LEGACY,24,23 24 27 28 47,MOVE_NOW_LEGACY,move,24,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,89:storage_in,89,18,47,13076.578690000002,ROUTE_INTENT_LEGACY,22,18 22 24 27 28 47,WAIT_EDGE_CAPACITY,move,22,hybrid_legacy_wait_until_release,True,edge_capacity,False
legacy_offset64_repair32,hybrid_executable_teacher,91:storage_in,91,17,47,13077.045380000001,ROUTE_INTENT_NO_PATH,,,LEGACY_NO_PATH,hold,17,shield_hold_after_legacy_no_path,True,legacy_astar_no_path,False
legacy_offset64_repair32,hybrid_executable_teacher,79:storage_in,79,24,47,13077.28215,ROUTE_INTENT_LEGACY,27,24 27 28 47,MOVE_NOW_LEGACY,move,27,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,92:storage_in,92,7,47,13077.29516,ROUTE_INTENT_LEGACY,8,7 8 11 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,8,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,94:storage_in,94,5,47,13077.44086,ROUTE_INTENT_LEGACY,19,5 19 18 22 24 27 28 47,MOVE_NOW_LEGACY,move,19,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,91:storage_in,91,17,47,13078.045380000001,ROUTE_INTENT_NO_PATH,,,LEGACY_NO_PATH,hold,17,shield_hold_after_legacy_no_path,True,legacy_astar_no_path,False
legacy_offset64_repair32,hybrid_executable_teacher,95:storage_in,95,0,47,13078.60448,ROUTE_INTENT_LEGACY,6,0 6 12 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,6,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,91:storage_in,91,17,47,13079.045380000001,ROUTE_INTENT_NO_PATH,,,LEGACY_NO_PATH,hold,17,shield_hold_after_legacy_no_path,True,legacy_astar_no_path,False
legacy_offset64_repair32,hybrid_executable_teacher,80:storage_in,80,24,47,13079.161780000002,ROUTE_INTENT_LEGACY,27,24 27 28 47,MOVE_NOW_LEGACY,move,27,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,78:storage_in,78,23,47,13079.249940000002,ROUTE_INTENT_LEGACY,24,23 24 27 28 47,MOVE_NOW_LEGACY,move,24,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,79:storage_in,79,27,47,13079.88215,ROUTE_INTENT_LEGACY,28,27 28 47,MOVE_NOW_LEGACY,move,28,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,92:storage_in,92,8,47,13079.89516,ROUTE_INTENT_LEGACY,11,8 11 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,11,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,94:storage_in,94,19,47,13080.040860000001,ROUTE_INTENT_LEGACY,18,19 18 22 24 27 28 47,MOVE_NOW_LEGACY,move,18,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,91:storage_in,91,17,47,13080.045380000001,ROUTE_INTENT_NO_PATH,,,LEGACY_NO_PATH,hold,17,shield_hold_after_legacy_no_path,True,legacy_astar_no_path,False
legacy_offset64_repair32,hybrid_executable_teacher,93:storage_in,93,9,47,13080.52116,ROUTE_INTENT_LEGACY,7,9 7 8 11 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,7,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,88:storage_in,88,11,47,13080.63983,ROUTE_INTENT_LEGACY,13,11 13 23 24 27 28 47,FALLBACK_SAFE_MOVE,move,14,fallback_safe_shortest,True,edge_capacity,False
legacy_offset64_repair32,hybrid_executable_teacher,91:storage_in,91,17,47,13081.045380000001,ROUTE_INTENT_NO_PATH,,,LEGACY_NO_PATH,hold,17,shield_hold_after_legacy_no_path,True,legacy_astar_no_path,False
legacy_offset64_repair32,hybrid_executable_teacher,80:storage_in,80,27,47,13081.761780000003,ROUTE_INTENT_LEGACY,28,27 28 47,WAIT_EDGE_CAPACITY,move,28,hybrid_legacy_wait_until_release,True,edge_capacity,False
legacy_offset64_repair32,hybrid_executable_teacher,78:storage_in,78,24,47,13081.849940000002,ROUTE_INTENT_NO_PATH,,,LEGACY_NO_PATH,hold,24,shield_hold_after_legacy_no_path,True,legacy_astar_no_path,False
legacy_offset64_repair32,hybrid_executable_teacher,91:storage_in,91,17,47,13082.045380000001,ROUTE_INTENT_NO_PATH,,,LEGACY_NO_PATH,hold,17,shield_hold_after_legacy_no_path,True,legacy_astar_no_path,False
legacy_offset64_repair32,hybrid_executable_teacher,86:storage_in,86,22,47,13082.682149999999,ROUTE_INTENT_LEGACY,24,22 24 27 28 47,WAIT_EDGE_CAPACITY,move,24,hybrid_legacy_wait_until_release,True,edge_capacity,False
legacy_offset64_repair32,hybrid_executable_teacher,95:storage_in,95,6,47,13082.80448,ROUTE_INTENT_LEGACY,12,6 12 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,12,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,78:storage_in,78,24,47,13082.849940000002,ROUTE_INTENT_NO_PATH,,,LEGACY_NO_PATH,hold,24,shield_hold_after_legacy_no_path,True,legacy_astar_no_path,False
legacy_offset64_repair32,hybrid_executable_teacher,91:storage_in,91,17,47,13083.045380000001,ROUTE_INTENT_LEGACY,18,17 18 22 24 27 28 47,MOVE_NOW_LEGACY,move,18,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,90:storage_in,90,12,47,13083.13782,ROUTE_INTENT_LEGACY,13,12 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,13,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,83:storage_in,83,21,47,13083.68828,ROUTE_INTENT_LEGACY,23,21 23 24 27 28 47,MOVE_NOW_LEGACY,move,23,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,94:storage_in,94,18,47,13083.84086,ROUTE_INTENT_LEGACY,22,18 22 24 27 28 47,ABSTAIN_NO_TEACHER,unplanned,,abstain_no_safe_hold,False,edge_capacity,False
legacy_offset64_repair32,hybrid_executable_teacher,78:storage_in,78,24,47,13083.849940000002,ROUTE_INTENT_NO_PATH,,,LEGACY_NO_PATH,hold,24,shield_hold_after_legacy_no_path,True,legacy_astar_no_path,False
legacy_offset64_repair32,hybrid_executable_teacher,92:storage_in,92,11,47,13084.09516,ROUTE_INTENT_LEGACY,13,11 13 23 24 27 28 47,WAIT_EDGE_CAPACITY,move,13,hybrid_legacy_wait_until_release,True,edge_capacity,False
legacy_offset64_repair32,hybrid_executable_teacher,93:storage_in,93,7,47,13084.32116,ROUTE_INTENT_LEGACY,8,7 8 11 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,8,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,78:storage_in,78,24,47,13084.849940000002,ROUTE_INTENT_NO_PATH,,,LEGACY_NO_PATH,hold,24,shield_hold_after_legacy_no_path,True,legacy_astar_no_path,False
legacy_offset64_repair32,hybrid_executable_teacher,91:storage_in,91,18,47,13085.645380000002,ROUTE_INTENT_LEGACY,22,18 22 24 27 28 47,WAIT_EDGE_CAPACITY,move,22,hybrid_legacy_wait_until_release,True,edge_capacity,False
legacy_offset64_repair32,hybrid_executable_teacher,78:storage_in,78,24,47,13085.849940000002,ROUTE_INTENT_NO_PATH,,,LEGACY_NO_PATH,unplanned,,legacy_no_path,False,legacy_astar_no_path,False
legacy_offset64_repair32,hybrid_executable_teacher,85:storage_in,85,13,47,13086.249940000002,ROUTE_INTENT_NO_PATH,,,LEGACY_NO_PATH,unplanned,,legacy_no_path,False,legacy_astar_no_path,False
legacy_offset64_repair32,hybrid_executable_teacher,93:storage_in,93,8,47,13086.92116,ROUTE_INTENT_LEGACY,11,8 11 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,11,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,81:storage_in,81,24,47,13087.682149999999,ROUTE_INTENT_NO_PATH,,,LEGACY_NO_PATH,hold,24,shield_hold_after_legacy_no_path,True,legacy_astar_no_path,False
legacy_offset64_repair32,hybrid_executable_teacher,90:storage_in,90,13,47,13088.13782,ROUTE_INTENT_LEGACY,23,13 23 24 27 28 47,MOVE_NOW_LEGACY,move,23,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,81:storage_in,81,24,47,13088.682149999999,ROUTE_INTENT_NO_PATH,,,LEGACY_NO_PATH,hold,24,shield_hold_after_legacy_no_path,True,legacy_astar_no_path,False
legacy_offset64_repair32,hybrid_executable_teacher,83:storage_in,83,23,47,13089.48828,ROUTE_INTENT_LEGACY,24,23 24 27 28 47,MOVE_NOW_LEGACY,move,24,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,81:storage_in,81,24,47,13089.682149999999,ROUTE_INTENT_LEGACY,27,24 27 28 47,MOVE_NOW_LEGACY,move,27,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,89:storage_in,89,22,47,13091.082149999998,ROUTE_INTENT_LEGACY,24,22 24 27 28 47,WAIT_EDGE_CAPACITY,move,24,hybrid_legacy_wait_until_release,True,edge_capacity,False
legacy_offset64_repair32,hybrid_executable_teacher,93:storage_in,93,11,47,13091.12116,ROUTE_INTENT_LEGACY,13,11 13 23 24 27 28 47,WAIT_EDGE_CAPACITY,move,13,hybrid_legacy_wait_until_release,True,edge_capacity,False
legacy_offset64_repair32,hybrid_executable_teacher,79:storage_in,79,28,47,13091.682149999999,ROUTE_INTENT_LEGACY,47,28 47,MOVE_NOW_LEGACY,move,47,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,83:storage_in,83,24,47,13092.08828,ROUTE_INTENT_LEGACY,27,24 27 28 47,MOVE_NOW_LEGACY,move,27,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,81:storage_in,81,27,47,13092.28215,ROUTE_INTENT_LEGACY,28,27 28 47,LEGACY_NEXT_GLOBALLY_UNSAFE,hold,27,shield_hold_after_blocked_legacy_next,True,edge_capacity,False
legacy_offset64_repair32,hybrid_executable_teacher,90:storage_in,90,23,47,13092.33782,ROUTE_INTENT_LEGACY,24,23 24 27 28 47,MOVE_NOW_LEGACY,move,24,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,81:storage_in,81,27,47,13093.28215,ROUTE_INTENT_LEGACY,28,27 28 47,ABSTAIN_NO_TEACHER,unplanned,,abstain_no_safe_hold,False,edge_capacity,False
legacy_offset64_repair32,hybrid_executable_teacher,95:storage_in,95,12,47,13093.80448,ROUTE_INTENT_LEGACY,13,12 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,13,legacy_route_next,True,none,False
legacy_offset64_repair32,hybrid_executable_teacher,88:storage_in,88,14,47,13094.43983,ROUTE_INTENT_LEGACY,46,14 46 36 38 39 47,MOVE_NOW_LEGACY,move,46,legacy_route_next,True,none,False
