policy,window_name,task_id,segment_id,goal_reached,failed_reason,steps,wait_events,wait_seconds,source_wait_seconds,loop_count,nonprogress_steps,learner_path,teacher_path
model_only_no_astar,g4d_offset2048_1024_high_density,2412,2412:storage_in,True,,7,1,0.800402,0,0,1,"[3, 16, 21, 23, 24, 27, 28, 47]","[3, 16, 17, 18, 22, 24, 27, 28, 47]"
model_only_no_astar,g4d_offset2048_1024_high_density,2415,2415:direct,True,,7,1,0.556493,0,0,1,"[3, 16, 21, 23, 24, 27, 45, 48]","[3, 16, 17, 18, 22, 24, 27, 45, 48]"
model_only_no_astar,g4d_offset2048_1024_high_density,2417,2417:direct,True,,8,1,1.065511,0,0,1,"[0, 6, 8, 11, 14, 46, 36, 44, 50]","[0, 6, 12, 13, 23, 24, 27, 28, 29, 30, 31, 32, 33, 44, 50]"
model_only_no_astar,g4d_offset2048_1024_high_density,2416,2416:storage_in,True,,7,1,3.807054,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_offset2048_1024_high_density,2419,2419:storage_in,True,,7,2,5.607055,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_offset2048_1024_high_density,2418,2418:storage_in,True,,7,2,4.670106,0,0,2,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
model_only_no_astar,g4d_offset2048_1024_high_density,2421,2421:storage_in,True,,7,2,6.470107,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_offset2048_1024_high_density,2423,2423:storage_in,True,,9,1,4.116331,0,0,1,"[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_offset2048_1024_high_density,2425,2425:storage_in,True,,7,1,4.192991,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
model_only_no_astar,g4d_offset2048_1024_high_density,2427,2427:direct,True,,12,1,3.652282,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]","[4, 17, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,2430,2430:direct,True,,7,2,5.319983,0,0,2,"[5, 19, 18, 22, 24, 27, 45, 48]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 40, 41, 45, 48]"
model_only_no_astar,g4d_offset2048_1024_high_density,2431,2431:direct,True,,7,2,4.192994,0,0,2,"[4, 17, 18, 22, 24, 27, 45, 48]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 40, 41, 45, 48]"
model_only_no_astar,g4d_offset2048_1024_high_density,2432,2432:storage_in,True,,7,2,5.992995,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_offset2048_1024_high_density,2428,2428:direct,True,,8,1,0.047741,0,0,1,"[0, 6, 8, 11, 14, 46, 36, 44, 50]","[0, 6, 12, 13, 23, 24, 27, 28, 29, 30, 31, 32, 33, 44, 50]"
model_only_no_astar,g4d_offset2048_1024_high_density,2433,2433:direct,True,,7,2,5.101666,0,0,2,"[5, 19, 18, 22, 24, 27, 45, 48]","[5, 19, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 40, 41, 45, 48]"
model_only_no_astar,g4d_offset2048_1024_high_density,2439,2439:storage_in,True,,9,1,0.394451,0,0,1,"[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_offset2048_1024_high_density,2440,2440:direct,True,,8,1,0.784451,0,0,1,"[1, 7, 8, 11, 14, 46, 36, 44, 50]","[1, 7, 8, 11, 14, 46, 36, 44, 50]"
model_only_no_astar,g4d_offset2048_1024_high_density,2442,2442:storage_in,True,,7,1,3.806931,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_offset2048_1024_high_density,2445,2445:direct,True,,7,1,3.606932,0,0,1,"[5, 19, 18, 22, 24, 27, 45, 48]","[5, 19, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 40, 41, 45, 48]"
model_only_no_astar,g4d_offset2048_1024_high_density,2447,2447:direct,True,,8,1,1.149271,0,0,1,"[0, 6, 8, 11, 14, 46, 36, 44, 50]","[0, 6, 8, 11, 13, 23, 24, 27, 28, 29, 30, 31, 32, 33, 44, 50]"
model_only_no_astar,g4d_offset2048_1024_high_density,22,22:storage_out,True,,6,2,1.000001,0.000001,0,2,"[52, 29, 30, 31, 32, 37, 49]","[52, 40, 41, 42, 25, 26, 43, 15, 14, 46, 36, 38, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,46,46:storage_out,True,,6,1,0.659652,0,0,1,"[52, 29, 30, 31, 32, 37, 49]","[52, 29, 30, 31, 32, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,89,89:storage_out,True,,6,1,0.000003,0,0,1,"[52, 29, 30, 31, 32, 37, 49]","[52, 29, 30, 31, 32, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,149,149:storage_out,True,,6,2,1.000004,0.000001,0,2,"[52, 29, 30, 31, 32, 37, 49]","[52, 40, 41, 42, 30, 31, 32, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,150,150:storage_out,True,,6,1,0.988555,0,0,1,"[52, 29, 30, 31, 32, 37, 49]","[52, 29, 30, 31, 32, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,151,151:storage_out,True,,6,2,1.988556,0.000001,0,2,"[52, 29, 30, 31, 32, 37, 49]","[52, 40, 41, 42, 30, 31, 32, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,172,172:storage_out,True,,6,1,1.724087,0,0,1,"[52, 29, 30, 31, 32, 37, 49]","[52, 29, 30, 31, 32, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,214,214:storage_out,True,,6,2,2.724088,0.000001,0,2,"[52, 29, 30, 31, 32, 37, 49]","[52, 40, 41, 42, 25, 26, 43, 15, 14, 46, 36, 38, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,310,310:storage_out,True,,6,1,2.000009,0,0,1,"[52, 29, 30, 31, 32, 37, 49]","[52, 29, 30, 31, 32, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,312,312:storage_out,True,,6,2,3.00001,0.000001,0,2,"[52, 29, 30, 31, 32, 37, 49]","[52, 40, 41, 42, 30, 31, 32, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,2453,2453:direct,True,,8,1,1.740701,0,0,1,"[1, 7, 8, 11, 14, 46, 36, 44, 50]","[1, 7, 8, 11, 13, 23, 24, 27, 28, 29, 30, 31, 32, 33, 44, 50]"
model_only_no_astar,g4d_offset2048_1024_high_density,373,373:storage_out,True,,6,1,2.000011,0,0,1,"[52, 29, 30, 31, 32, 37, 49]","[52, 29, 30, 31, 32, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,395,395:storage_out,True,,6,2,3.000012,0.000001,0,2,"[52, 29, 30, 31, 32, 37, 49]","[52, 40, 41, 42, 30, 31, 32, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,421,421:storage_out,True,,6,1,2.000013,0,0,1,"[52, 29, 30, 31, 32, 37, 49]","[52, 40, 41, 42, 25, 26, 43, 15, 14, 46, 36, 38, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,423,423:storage_out,True,,6,1,2.216014,0,0,1,"[52, 29, 30, 31, 32, 37, 49]","[52, 29, 30, 31, 32, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,425,425:storage_out,True,,6,1,2.000015,0,0,1,"[52, 29, 30, 31, 32, 37, 49]","[52, 29, 30, 31, 32, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,515,515:storage_out,True,,6,2,3.000016,0.000001,0,2,"[52, 29, 30, 31, 32, 37, 49]","[52, 40, 41, 42, 30, 31, 32, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,2457,2457:storage_in,True,,10,1,0.108071,0,0,1,"[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_offset2048_1024_high_density,579,579:storage_out,True,,6,1,2.322027,0,0,1,"[52, 29, 30, 31, 32, 37, 49]","[52, 29, 30, 31, 32, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,602,602:storage_out,True,,6,2,3.322028,0.000001,0,2,"[52, 29, 30, 31, 32, 37, 49]","[52, 40, 41, 42, 30, 31, 32, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,606,606:storage_out,True,,6,1,3.000019,0,0,1,"[52, 29, 30, 31, 32, 37, 49]","[52, 29, 30, 31, 32, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,621,621:storage_out,True,,6,2,4.00002,0.000001,0,2,"[52, 29, 30, 31, 32, 37, 49]","[52, 40, 41, 42, 30, 31, 32, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,2458,2458:storage_in,True,,7,1,1.037941,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_offset2048_1024_high_density,622,622:storage_out,True,,6,1,3.000021,0,0,1,"[52, 29, 30, 31, 32, 37, 49]","[52, 29, 30, 31, 32, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,623,623:storage_out,True,,6,2,4.000022,0.000001,0,2,"[52, 29, 30, 31, 32, 37, 49]","[52, 40, 41, 42, 30, 31, 32, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,624,624:storage_out,True,,6,1,3.294943,0,0,1,"[52, 29, 30, 31, 32, 37, 49]","[52, 29, 30, 31, 32, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,625,625:storage_out,True,,6,2,4.294944,0.000001,0,2,"[52, 29, 30, 31, 32, 37, 49]","[52, 40, 41, 42, 25, 26, 43, 15, 14, 46, 36, 38, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,2461,2461:storage_in,True,,7,1,0.800102,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_offset2048_1024_high_density,636,636:storage_out,True,,6,1,4.000025,0,0,1,"[52, 29, 30, 31, 32, 37, 49]","[52, 29, 30, 31, 32, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,646,646:storage_out,True,,6,2,6.792993,0.000001,0,2,"[52, 29, 30, 31, 32, 37, 49]","[52, 40, 41, 42, 25, 26, 43, 15, 14, 46, 36, 38, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,695,695:storage_out,True,,6,1,6.342404,0,0,1,"[52, 29, 30, 31, 32, 37, 49]","[52, 40, 41, 42, 25, 26, 43, 15, 14, 46, 36, 38, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,704,704:storage_out,True,,6,1,3.792995,0,0,1,"[52, 29, 30, 31, 32, 37, 49]","[52, 29, 30, 31, 32, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,713,713:storage_out,True,,6,2,4.792996,0.000001,0,2,"[52, 29, 30, 31, 32, 37, 49]","[52, 40, 41, 42, 30, 31, 32, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,2466,2466:storage_in,True,,10,1,1.030531,0,0,1,"[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_offset2048_1024_high_density,720,720:storage_out,True,,6,1,4.475617,0,0,1,"[52, 29, 30, 31, 32, 37, 49]","[52, 40, 41, 42, 30, 31, 32, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,831,831:storage_out,True,,6,1,3.792998,0,0,1,"[52, 29, 30, 31, 32, 37, 49]","[52, 40, 41, 42, 25, 26, 43, 15, 14, 46, 36, 38, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,907,907:storage_out,True,,6,1,3.563929,0,0,1,"[52, 29, 30, 31, 32, 37, 49]","[52, 40, 41, 42, 25, 26, 43, 15, 14, 46, 36, 38, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,910,910:storage_out,True,,6,1,2.793,0,0,1,"[52, 29, 30, 31, 32, 37, 49]","[52, 40, 41, 42, 30, 31, 32, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,2477,2477:direct,True,,7,1,6.226701,0,0,1,"[5, 19, 18, 22, 24, 27, 45, 48]","[5, 19, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 40, 41, 45, 48]"
model_only_no_astar,g4d_offset2048_1024_high_density,925,925:storage_out,True,,6,1,0.127851,0,0,1,"[52, 29, 30, 31, 32, 37, 49]","[52, 29, 30, 31, 32, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,932,932:storage_out,True,,6,1,0.876702,0,0,1,"[52, 29, 30, 31, 32, 37, 49]","[52, 40, 41, 42, 30, 31, 32, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,2474,2474:direct,True,,7,1,4.303402,0,0,1,"[4, 17, 18, 22, 24, 27, 45, 48]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 40, 41, 45, 48]"
model_only_no_astar,g4d_offset2048_1024_high_density,944,944:storage_out,True,,6,1,0.198643,0,0,1,"[52, 29, 30, 31, 32, 37, 49]","[52, 40, 41, 42, 30, 31, 32, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,2481,2481:storage_in,True,,10,1,1.405731,0,0,1,"[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_offset2048_1024_high_density,2478,2478:storage_in,True,,7,1,4.103403,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_offset2048_1024_high_density,2483,2483:direct,True,,8,1,1.701291,0,0,1,"[0, 6, 8, 11, 14, 46, 36, 44, 50]","[0, 6, 12, 13, 23, 24, 27, 28, 29, 30, 31, 32, 33, 44, 50]"
model_only_no_astar,g4d_offset2048_1024_high_density,2480,2480:direct,True,,12,1,1.303404,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]","[4, 17, 18, 22, 24, 27, 28, 29, 30, 31, 43, 15, 14, 46, 36, 38, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,2486,2486:direct,True,,7,2,4.008642,0,0,2,"[5, 19, 18, 22, 24, 27, 45, 48]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 40, 41, 45, 48]"
model_only_no_astar,g4d_offset2048_1024_high_density,2482,2482:direct,True,,7,2,3.478063,0,0,2,"[4, 17, 18, 22, 24, 27, 45, 48]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 40, 41, 45, 48]"
model_only_no_astar,g4d_offset2048_1024_high_density,2491,2491:direct,True,,7,1,1.278751,0,0,1,"[5, 19, 18, 22, 24, 27, 45, 48]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 40, 41, 45, 48]"
model_only_no_astar,g4d_offset2048_1024_high_density,2496,2496:direct,True,,7,2,4.438581,0,0,2,"[5, 19, 18, 22, 24, 27, 45, 48]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 40, 41, 45, 48]"
model_only_no_astar,g4d_offset2048_1024_high_density,2504,2504:direct,True,,7,1,0.460521,0,0,1,"[5, 19, 18, 22, 24, 27, 45, 48]","[5, 19, 18, 22, 24, 27, 45, 48]"
model_only_no_astar,g4d_offset2048_1024_high_density,2508,2508:direct,True,,12,1,0.562701,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]","[4, 17, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,2518,2518:direct,True,,12,1,0.903551,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]","[4, 17, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,2522,2522:direct,True,,8,1,1.403361,0,0,1,"[1, 7, 8, 11, 14, 46, 36, 44, 50]","[1, 7, 8, 11, 14, 46, 36, 44, 50]"
model_only_no_astar,g4d_offset2048_1024_high_density,2520,2520:direct,True,,7,1,0.812172,0,0,1,"[5, 19, 18, 22, 24, 27, 45, 48]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 40, 41, 45, 48]"
model_only_no_astar,g4d_offset2048_1024_high_density,2525,2525:direct,True,,8,1,1.144662,0,0,1,"[1, 7, 8, 11, 14, 46, 36, 44, 50]","[1, 7, 8, 11, 14, 46, 36, 44, 50]"
model_only_no_astar,g4d_offset2048_1024_high_density,2528,2528:storage_in,True,,7,1,2.491381,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
model_only_no_astar,g4d_offset2048_1024_high_density,2530,2530:storage_in,True,,8,2,2.707342,0,0,2,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_offset2048_1024_high_density,2534,2534:storage_in,True,,7,1,1.192921,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_offset2048_1024_high_density,2539,2539:direct,True,,8,1,0.828661,0,0,1,"[1, 7, 8, 11, 14, 46, 36, 44, 50]","[1, 7, 8, 11, 13, 23, 24, 27, 28, 29, 30, 31, 32, 33, 44, 50]"
model_only_no_astar,g4d_offset2048_1024_high_density,2546,2546:direct,True,,7,1,3.800001,0,0,1,"[4, 17, 18, 22, 24, 27, 45, 48]","[4, 17, 18, 22, 24, 27, 45, 48]"
model_only_no_astar,g4d_offset2048_1024_high_density,2547,2547:direct,True,,12,1,3.221032,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]","[4, 17, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,2552,2552:direct,True,,7,1,0.968183,0,0,1,"[5, 19, 18, 22, 24, 27, 45, 48]","[5, 19, 18, 22, 24, 27, 45, 48]"
model_only_no_astar,g4d_offset2048_1024_high_density,2553,2553:direct,True,,8,2,1.306481,0,0,2,"[0, 6, 8, 11, 14, 46, 36, 44, 50]","[0, 6, 12, 13, 23, 24, 27, 28, 29, 30, 31, 32, 33, 44, 50]"
model_only_no_astar,g4d_offset2048_1024_high_density,2555,2555:storage_in,True,,8,1,2.003021,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_offset2048_1024_high_density,2559,2559:direct,True,,12,1,0.633841,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]","[4, 17, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,2565,2565:direct,True,,7,1,0.285771,0,0,1,"[4, 17, 18, 22, 24, 27, 45, 48]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 40, 41, 45, 48]"
model_only_no_astar,g4d_offset2048_1024_high_density,2566,2566:direct,True,,8,1,0.394291,0,0,1,"[1, 7, 8, 11, 14, 46, 36, 44, 50]","[1, 7, 8, 11, 13, 23, 24, 27, 28, 29, 30, 31, 32, 33, 44, 50]"
model_only_no_astar,g4d_offset2048_1024_high_density,2572,2572:direct,True,,7,2,4.475501,0,0,2,"[5, 19, 18, 22, 24, 27, 45, 48]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 40, 41, 45, 48]"
model_only_no_astar,g4d_offset2048_1024_high_density,2571,2571:direct,True,,7,2,3.795542,0,0,2,"[4, 17, 18, 22, 24, 27, 45, 48]","[4, 17, 18, 22, 24, 27, 45, 48]"
model_only_no_astar,g4d_offset2048_1024_high_density,2584,2584:direct,True,,8,1,2.395631,0,0,1,"[1, 7, 8, 11, 14, 46, 36, 44, 50]","[1, 7, 8, 11, 13, 23, 24, 27, 28, 29, 30, 31, 32, 33, 44, 50]"
model_only_no_astar,g4d_offset2048_1024_high_density,2588,2588:storage_in,True,,7,1,0.819291,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_offset2048_1024_high_density,2589,2589:storage_in,True,,7,1,0.252971,0,0,1,"[53, 20, 21, 23, 24, 27, 28, 47]","[53, 20, 21, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_offset2048_1024_high_density,2591,2591:storage_in,True,,10,1,0.965741,0,0,1,"[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_offset2048_1024_high_density,2594,2594:storage_in,True,,8,1,1.000001,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_offset2048_1024_high_density,2598,2598:storage_in,True,,9,1,0.965931,0,0,1,"[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_offset2048_1024_high_density,2597,2597:direct,True,,7,1,0.400001,0,0,1,"[4, 17, 18, 22, 24, 27, 45, 48]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 40, 41, 45, 48]"
model_only_no_astar,g4d_offset2048_1024_high_density,2602,2602:direct,True,,8,1,0.423161,0,0,1,"[2, 9, 10, 15, 14, 46, 36, 44, 50]","[2, 9, 7, 8, 11, 14, 46, 36, 44, 50]"
model_only_no_astar,g4d_offset2048_1024_high_density,2603,2603:direct,True,,7,1,0.407892,0,0,1,"[5, 19, 18, 22, 24, 27, 45, 48]","[5, 19, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 40, 41, 45, 48]"
model_only_no_astar,g4d_offset2048_1024_high_density,2605,2605:storage_in,True,,8,1,0.816603,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 12, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_offset2048_1024_high_density,2611,2611:storage_in,True,,9,1,2.666621,0,0,1,"[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_offset2048_1024_high_density,2610,2610:direct,True,,7,1,5.043622,0,0,1,"[4, 17, 18, 22, 24, 27, 45, 48]","[4, 17, 18, 22, 24, 27, 45, 48]"
model_only_no_astar,g4d_offset2048_1024_high_density,2612,2612:storage_in,True,,7,3,5.643623,0,0,3,"[53, 20, 21, 23, 24, 27, 28, 47]","[53, 20, 10, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_offset2048_1024_high_density,2613,2613:direct,True,,12,1,5.937074,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,2614,2614:storage_in,True,,7,3,6.537075,0,0,3,"[53, 20, 21, 23, 24, 27, 28, 47]","[53, 20, 10, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_offset2048_1024_high_density,2616,2616:storage_in,True,,7,2,8.737076,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_offset2048_1024_high_density,2615,2615:storage_in,True,,7,3,7.363107,0,0,3,"[53, 20, 21, 23, 24, 27, 28, 47]","[53, 20, 21, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_offset2048_1024_high_density,2617,2617:direct,True,,7,2,9.563108,0,0,2,"[5, 19, 18, 22, 24, 27, 45, 48]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 40, 41, 45, 48]"
model_only_no_astar,g4d_offset2048_1024_high_density,2618,2618:storage_in,True,,10,1,3.396849,0,0,1,"[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_offset2048_1024_high_density,2619,2619:storage_in,True,,7,3,9.05314,0,0,3,"[53, 20, 21, 23, 24, 27, 28, 47]","[53, 20, 21, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_offset2048_1024_high_density,2620,2620:direct,True,,7,1,2.999851,0,0,1,"[3, 16, 21, 23, 24, 27, 45, 48]","[3, 16, 17, 18, 22, 24, 27, 45, 48]"
model_only_no_astar,g4d_offset2048_1024_high_density,2621,2621:storage_in,True,,7,3,9.643632,0,0,3,"[53, 20, 21, 23, 24, 27, 28, 47]","[53, 20, 21, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_offset2048_1024_high_density,2625,2625:direct,True,,7,1,8.043633,0,0,1,"[4, 17, 18, 22, 24, 27, 45, 48]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 40, 41, 45, 48]"
model_only_no_astar,g4d_offset2048_1024_high_density,2626,2626:direct,True,,12,1,1.306284,0,0,1,"[3, 16, 21, 23, 24, 27, 28, 29, 30, 31, 32, 37, 49]","[3, 16, 17, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]"
model_only_no_astar,g4d_offset2048_1024_high_density,2622,2622:storage_in,True,,7,2,8.010315,0,0,2,"[53, 20, 21, 23, 24, 27, 28, 47]","[53, 20, 21, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_offset2048_1024_high_density,2623,2623:storage_in,True,,7,3,7.643636,0,0,3,"[53, 20, 21, 23, 24, 27, 28, 47]","[53, 20, 10, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_offset2048_1024_high_density,2629,2629:storage_in,True,,9,2,4.777487,0,0,2,"[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_offset2048_1024_high_density,2624,2624:storage_in,True,,7,2,7.949578,0,0,2,"[53, 20, 21, 23, 24, 27, 28, 47]","[53, 20, 10, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_offset2048_1024_high_density,2630,2630:direct,True,,7,1,10.149579,0,0,1,"[5, 19, 18, 22, 24, 27, 45, 48]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 40, 41, 45, 48]"
