sample_id,window_name,context,window_size,task_id,segment_id,current_node,goal_node,candidate_next_nodes,teacher_next_node,time_slack,local_node_time_window_pressure,teacher_static_remaining_hops,teacher_second_best_gap,teacher_downstream_pressure_2hop,teacher_downstream_pressure_3hop,teacher_goal_direction_score,teacher_historical_risk
g4d_move_0001951,g4d_first256_no_fault,real_inputdata_window,256,86,86:storage_in,19,47,"[18, 25]",25,13334.88783,0,9,27.2,0,0,-13.2,0
g4d_move_0001962,g4d_first256_no_fault,real_inputdata_window,256,87,87:storage_in,16,47,"[17, 21]",17,11232.22131,0,6,0,0,0,3.6,1
g4d_move_0001973,g4d_first256_no_fault,real_inputdata_window,256,88,88:storage_in,11,47,"[13, 14]",13,12119.36017,0,5,0,0,0,11.2,1
g4d_move_0001989,g4d_first256_no_fault,real_inputdata_window,256,90,90:storage_in,6,47,"[8, 12]",8,12125.8,0,7,3.2,0,0,-0.4,0
g4d_move_0001991,g4d_first256_no_fault,real_inputdata_window,256,90,90:storage_in,11,47,"[13, 14]",14,12117.8,0,5,22,0,0,-9.2,0
g4d_move_0002013,g4d_first256_no_fault,real_inputdata_window,256,92,92:storage_in,11,47,"[13, 14]",13,13915.90484,0,5,0,0,0,11.2,1
g4d_move_0002023,g4d_first256_no_fault,real_inputdata_window,256,93,93:storage_in,11,47,"[13, 14]",13,13608.87884,0,5,0,0,0,11.2,1
g4d_move_0002030,g4d_first256_no_fault,real_inputdata_window,256,94,94:storage_in,19,47,"[18, 25]",18,12119.95914,0,5,0,0,0,2.8,1
g4d_move_0002038,g4d_first256_no_fault,real_inputdata_window,256,95,95:storage_in,6,47,"[8, 12]",12,11516.8,0,6,0,0,0,10,1
g4d_move_0002046,g4d_first256_no_fault,real_inputdata_window,256,96,96:storage_in,16,47,"[17, 21]",21,12117.39925,0,5,5.2,0,0,17.6,0
g4d_move_0002055,g4d_first256_no_fault,real_inputdata_window,256,97,97:storage_in,11,47,"[13, 14]",13,10905.92218,0,5,0,0,0,11.2,1
g4d_move_0002077,g4d_first256_no_fault,real_inputdata_window,256,99,99:storage_in,11,47,"[13, 14]",13,13300.69356,0,5,0,0,0,11.2,1
g4d_move_0002084,g4d_first256_no_fault,real_inputdata_window,256,100,100:storage_in,19,47,"[18, 25]",18,13611.96349,0,5,0,0,1,2.8,1
g4d_move_0002097,g4d_first256_no_fault,real_inputdata_window,256,101,101:storage_in,6,47,"[8, 12]",8,13307.69243,0,7,3.2,0,0,-0.4,0
g4d_move_0002099,g4d_first256_no_fault,real_inputdata_window,256,101,101:storage_in,11,47,"[13, 14]",14,13299.69243,0,5,22,0,0,-9.2,0
g4d_move_0002106,g4d_first256_no_fault,real_inputdata_window,256,102,102:storage_in,16,47,"[17, 21]",21,11509.29243,0,5,5.2,0,0,17.6,0
g4d_move_0002116,g4d_first256_no_fault,real_inputdata_window,256,103,103:storage_in,11,47,"[13, 14]",13,11794.4,0,5,0,0,0,11.2,1
g4d_move_0002125,g4d_first256_no_fault,real_inputdata_window,256,104,104:storage_in,11,47,"[13, 14]",13,11483.9655,0,5,0,0,0,11.2,1
g4d_move_0002135,g4d_first256_no_fault,real_inputdata_window,256,105,105:storage_in,11,47,"[13, 14]",13,13462.72779,0,5,0,0,0,11.2,1
g4d_move_0002226,g4d_first256_no_fault,real_inputdata_window,256,118,118:storage_in,19,47,"[18, 25]",18,10956.22115,0,5,0,0,0,2.8,1
g4d_move_0002233,g4d_first256_no_fault,real_inputdata_window,256,119,119:storage_in,16,47,"[17, 21]",17,11248.25034,0,6,0,0,0,3.6,1
g4d_move_0002249,g4d_first256_no_fault,real_inputdata_window,256,121,121:storage_in,19,47,"[18, 25]",25,8542.91701,0,9,27.2,0,0,-13.2,0
g4d_move_0002260,g4d_first256_no_fault,real_inputdata_window,256,122,122:storage_in,16,47,"[17, 21]",17,8540.25041,0,6,0,0,0,3.6,1
g4d_move_0002269,g4d_first256_no_fault,real_inputdata_window,256,123,123:storage_in,6,47,"[8, 12]",8,13334.8,0,7,3.2,0,0,-0.4,0
g4d_move_0002271,g4d_first256_no_fault,real_inputdata_window,256,123,123:storage_in,11,47,"[13, 14]",14,13326.8,0,5,22,0,0,-9.2,0
g4d_move_0002294,g4d_first256_no_fault,real_inputdata_window,256,126,126:storage_in,19,47,"[18, 25]",25,13334.91709,0,9,27.2,0,0,-13.2,0
g4d_move_0002307,g4d_first256_no_fault,real_inputdata_window,256,127,127:storage_in,11,47,"[13, 14]",13,12724.58884,0,5,0,0,0,11.2,1
g4d_move_0002314,g4d_first256_no_fault,real_inputdata_window,256,128,128:storage_in,19,47,"[18, 25]",25,8533.42709,0,9,27.2,0,0,-13.2,0
g4d_move_0002325,g4d_first256_no_fault,real_inputdata_window,256,129,129:storage_in,16,47,"[17, 21]",17,8532.22127,0,6,0,0,0,3.6,1
g4d_move_0002333,g4d_first256_no_fault,real_inputdata_window,256,130,130:storage_in,16,47,"[17, 21]",17,12130.73249,0,6,0,0,0,3.6,1
g4d_move_0002352,g4d_first256_no_fault,real_inputdata_window,256,133,133:storage_in,11,47,"[13, 14]",13,9714.1955,0,5,0,0,0,11.2,1
g4d_move_0002367,g4d_first256_no_fault,real_inputdata_window,256,134,134:storage_in,19,47,"[18, 25]",25,12125.42712,0,9,27.2,0,0,-13.2,0
g4d_move_0002379,g4d_first256_no_fault,real_inputdata_window,256,135,135:storage_in,6,47,"[8, 12]",12,10921.8,0,6,0,0,0,10,1
g4d_move_0002387,g4d_first256_no_fault,real_inputdata_window,256,136,136:storage_in,16,47,"[17, 21]",21,11222.6257,0,5,5.2,0,0,17.6,0
g4d_move_0002396,g4d_first256_no_fault,real_inputdata_window,256,137,137:storage_in,11,47,"[13, 14]",13,10911.25551,0,5,0,0,0,11.2,1
g4d_move_0002418,g4d_first256_no_fault,real_inputdata_window,256,139,139:storage_in,11,47,"[13, 14]",13,13306.20284,0,5,0,0,0,11.2,1
g4d_move_0002426,g4d_first256_no_fault,real_inputdata_window,256,140,140:storage_in,6,47,"[8, 12]",8,9713.02583,0,7,3.2,0,0,-0.4,0
g4d_move_0002428,g4d_first256_no_fault,real_inputdata_window,256,140,140:storage_in,11,47,"[13, 14]",14,9705.02583,0,5,22,0,0,-9.2,0
g4d_move_0002435,g4d_first256_no_fault,real_inputdata_window,256,141,141:storage_in,19,47,"[18, 25]",25,13314.62583,0,9,27.2,0,0,-13.2,0
g4d_move_0002446,g4d_first256_no_fault,real_inputdata_window,256,142,142:storage_in,16,47,"[17, 21]",17,11212.06584,0,6,0,0,0,3.6,1
g4d_move_0002456,g4d_first256_no_fault,real_inputdata_window,256,143,143:storage_in,11,47,"[13, 14]",13,11200.62684,0,5,0,0,0,11.2,1
g4d_move_0002466,g4d_first256_no_fault,real_inputdata_window,256,144,144:storage_in,11,47,"[13, 14]",13,11195.32219,0,5,0,0,0,11.2,1
g4d_move_0002476,g4d_first256_no_fault,real_inputdata_window,256,145,145:storage_in,11,47,"[13, 14]",13,12692.02905,0,5,0,0,0,11.2,1
g4d_move_0002483,g4d_first256_no_fault,real_inputdata_window,256,146,146:storage_in,6,47,"[8, 12]",12,11189.5455,0,6,0,0,0,10,1
g4d_move_0002498,g4d_first256_no_fault,real_inputdata_window,256,148,148:storage_in,6,47,"[8, 12]",12,10749.68384,0,6,0,0,0,10,1
g4d_move_0002534,g4d_first256_no_fault,real_inputdata_window,256,153,153:storage_in,19,47,"[18, 25]",18,10061.5546,0,5,0,0,0,2.8,1
g4d_move_0002541,g4d_first256_no_fault,real_inputdata_window,256,154,154:storage_in,16,47,"[17, 21]",17,13358.91697,0,6,0,0,0,3.6,1
g4d_move_0002556,g4d_first256_no_fault,real_inputdata_window,256,156,156:storage_in,19,47,"[18, 25]",18,7950.91697,0,5,0,0,0,2.8,1
g4d_move_0002563,g4d_first256_no_fault,real_inputdata_window,256,157,157:storage_in,6,47,"[8, 12]",12,9740.1334,0,6,0,0,0,10,1
g4d_move_0002571,g4d_first256_no_fault,real_inputdata_window,256,158,158:storage_in,16,47,"[17, 21]",17,7940.22128,0,6,0,0,0,3.6,1
g4d_move_0002581,g4d_first256_no_fault,real_inputdata_window,256,159,159:storage_in,11,47,"[13, 14]",13,9730.14551,0,5,0,0,0,11.2,1
g4d_move_0002590,g4d_first256_no_fault,real_inputdata_window,256,160,160:storage_in,11,47,"[13, 14]",13,13928.89807,0,5,0,0,0,11.2,1
g4d_move_0002600,g4d_first256_no_fault,real_inputdata_window,256,161,161:storage_in,11,47,"[13, 14]",13,13624.87884,0,5,0,0,0,11.2,1
g4d_move_0002621,g4d_first256_no_fault,real_inputdata_window,256,164,164:storage_in,19,47,"[18, 25]",18,12134.4,0,5,0,0,1,2.8,1
g4d_move_0002634,g4d_first256_no_fault,real_inputdata_window,256,163,163:storage_in,6,47,"[8, 12]",8,13631.82707,0,7,3.2,0,0,-0.4,0
g4d_move_0002636,g4d_first256_no_fault,real_inputdata_window,256,163,163:storage_in,11,47,"[13, 14]",13,13623.82707,0,5,0,0,0,11.2,1
g4d_move_0002644,g4d_first256_no_fault,real_inputdata_window,256,165,165:storage_in,19,47,"[18, 25]",18,10932.4,0,5,0,0,0,2.8,1
g4d_move_0002651,g4d_first256_no_fault,real_inputdata_window,256,166,166:storage_in,16,47,"[17, 21]",21,13332.11783,0,5,5.2,0,0,17.6,0
g4d_move_0002660,g4d_first256_no_fault,real_inputdata_window,256,167,167:storage_in,11,47,"[13, 14]",13,12421.25722,0,5,0,0,0,11.2,1
g4d_move_0002667,g4d_first256_no_fault,real_inputdata_window,256,168,168:storage_in,16,47,"[17, 21]",21,13330.63017,0,5,5.2,0,0,17.6,0
g4d_move_0002689,g4d_first256_no_fault,real_inputdata_window,256,170,170:storage_in,11,47,"[13, 14]",13,12116.35852,0,5,0,0,0,11.2,1
g4d_move_0002709,g4d_first256_no_fault,real_inputdata_window,256,172,172:storage_in,19,47,"[18, 25]",18,8825.42708,0,5,0,0,1,2.8,1
g4d_move_0002722,g4d_first256_no_fault,real_inputdata_window,256,173,173:storage_in,19,47,"[18, 25]",18,12424.4,0,5,0,0,1,2.8,1
g4d_move_0002734,g4d_first256_no_fault,real_inputdata_window,256,174,174:storage_in,16,47,"[17, 21]",17,10322.69194,0,6,0,0,0,3.6,1
g4d_move_0002743,g4d_first256_no_fault,real_inputdata_window,256,175,175:storage_in,6,47,"[8, 12]",12,14215.8,0,6,0,0,0,10,1
g4d_move_0002760,g4d_first256_no_fault,real_inputdata_window,256,177,177:storage_in,11,47,"[13, 14]",13,10606.14552,0,5,0,0,0,11.2,1
g4d_move_0002767,g4d_first256_no_fault,real_inputdata_window,256,178,178:storage_in,19,47,"[18, 25]",18,10914.73248,0,5,0,0,0,2.8,1
g4d_move_0002777,g4d_first256_no_fault,real_inputdata_window,256,179,179:storage_in,11,47,"[13, 14]",13,12400.86219,0,5,0,0,0,11.2,1
g4d_move_0002784,g4d_first256_no_fault,real_inputdata_window,256,180,180:storage_in,16,47,"[17, 21]",17,7911.96359,0,6,0,0,0,3.6,1
g4d_move_0002793,g4d_first256_no_fault,real_inputdata_window,256,181,181:storage_in,6,47,"[8, 12]",12,9708.8,0,6,0,0,0,10,1
g4d_move_0002803,g4d_first256_no_fault,real_inputdata_window,256,182,182:storage_in,11,47,"[13, 14]",13,10297.92218,0,5,0,0,0,11.2,1
g4d_move_0002813,g4d_first256_no_fault,real_inputdata_window,256,183,183:storage_in,11,47,"[13, 14]",13,14192.65552,0,5,0,0,0,11.2,1
g4d_move_0002820,g4d_first256_no_fault,real_inputdata_window,256,184,184:storage_in,16,47,"[17, 21]",17,12078.78451,0,6,0,0,0,3.6,1
g4d_move_0002835,g4d_first256_no_fault,real_inputdata_window,256,186,186:storage_in,6,47,"[8, 12]",8,10866.36018,0,7,3.2,0,0,-0.4,0
g4d_move_0002837,g4d_first256_no_fault,real_inputdata_window,256,186,186:storage_in,11,47,"[13, 14]",14,10858.36018,0,5,22,0,0,-9.2,0
g4d_move_0002846,g4d_first256_no_fault,real_inputdata_window,256,187,187:storage_in,11,47,"[13, 14]",13,13255.46219,0,5,0,0,0,11.2,1
g4d_move_0002856,g4d_first256_no_fault,real_inputdata_window,256,188,188:storage_in,11,47,"[13, 14]",13,12647.54551,0,5,0,0,0,11.2,1
g4d_move_0002863,g4d_first256_no_fault,real_inputdata_window,256,189,189:storage_in,6,47,"[8, 12]",12,10855.69352,0,6,0,0,0,10,1
g4d_move_0002873,g4d_first256_no_fault,real_inputdata_window,256,190,190:storage_in,11,47,"[13, 14]",13,12042.1289,0,5,0,0,0,11.2,1
g4d_move_0002883,g4d_first256_no_fault,real_inputdata_window,256,191,191:storage_in,11,47,"[13, 14]",13,11970.01645,0,5,0,0,0,11.2,1
g4d_move_0002967,g4d_first256_no_fault,real_inputdata_window,256,203,203:storage_in,19,47,"[18, 25]",18,12453.58373,0,5,0,0,0,2.8,1
g4d_move_0002974,g4d_first256_no_fault,real_inputdata_window,256,204,204:storage_in,16,47,"[17, 21]",17,9750.91705,0,6,0,0,0,3.6,1
g4d_move_0002990,g4d_first256_no_fault,real_inputdata_window,256,206,206:storage_in,19,47,"[18, 25]",18,7342.78443,0,5,0,0,0,2.8,1
g4d_move_0003000,g4d_first256_no_fault,real_inputdata_window,256,207,207:storage_in,11,47,"[13, 14]",13,14228.96473,0,5,0,0,0,11.2,1
g4d_move_0003007,g4d_first256_no_fault,real_inputdata_window,256,208,208:storage_in,16,47,"[17, 21]",17,7340.11187,0,6,0,0,0,3.6,1
g4d_move_0003015,g4d_first256_no_fault,real_inputdata_window,256,209,209:storage_in,6,47,"[8, 12]",12,13637.54556,0,6,0,0,0,10,1
g4d_move_0003023,g4d_first256_no_fault,real_inputdata_window,256,210,210:storage_in,19,47,"[18, 25]",25,8538.73248,0,9,27.2,0,0,-13.2,0
g4d_move_0003036,g4d_first256_no_fault,real_inputdata_window,256,212,212:storage_in,11,47,"[13, 14]",13,11526.57818,0,5,0,0,0,11.2,1
g4d_move_0003051,g4d_first256_no_fault,real_inputdata_window,256,213,213:storage_in,16,47,"[17, 21]",21,7336.06581,0,5,5.2,0,0,17.6,0
g4d_move_0003058,g4d_first256_no_fault,real_inputdata_window,256,214,214:storage_in,19,47,"[18, 25]",25,8234.77844,0,9,27.2,0,0,-13.2,0
g4d_move_0003084,g4d_first256_no_fault,real_inputdata_window,256,216,216:storage_in,11,47,"[13, 14]",13,12119.2517,0,5,0,0,0,11.2,1
g4d_move_0003091,g4d_first256_no_fault,real_inputdata_window,256,217,217:storage_in,19,47,"[18, 25]",18,13630.76022,0,5,0,0,0,2.8,1
g4d_move_0003098,g4d_first256_no_fault,real_inputdata_window,256,218,218:storage_in,16,47,"[17, 21]",17,7329.44498,0,6,0,0,0,3.6,1
g4d_move_0003106,g4d_first256_no_fault,real_inputdata_window,256,220,220:storage_in,16,47,"[17, 21]",21,12127.95924,0,5,5.2,0,0,17.6,0
g4d_move_0003114,g4d_first256_no_fault,real_inputdata_window,256,219,219:storage_in,6,47,"[8, 12]",8,10025.8,0,7,3.2,0,0,-0.4,0
g4d_move_0003116,g4d_first256_no_fault,real_inputdata_window,256,219,219:storage_in,11,47,"[13, 14]",14,10017.8,0,5,22,0,0,-9.2,0
g4d_move_0003125,g4d_first256_no_fault,real_inputdata_window,256,221,221:storage_in,11,47,"[13, 14]",13,12115.92286,0,5,0,0,0,11.2,1
g4d_move_0003147,g4d_first256_no_fault,real_inputdata_window,256,223,223:storage_in,11,47,"[13, 14]",13,10011.00572,0,5,0,0,0,11.2,1
g4d_move_0003154,g4d_first256_no_fault,real_inputdata_window,256,224,224:storage_in,19,47,"[18, 25]",18,10022.76043,0,5,0,0,0,2.8,1
g4d_move_0003161,g4d_first256_no_fault,real_inputdata_window,256,225,225:storage_in,19,47,"[18, 25]",18,7321.72709,0,5,0,0,1,2.8,1
g4d_move_0003173,g4d_first256_no_fault,real_inputdata_window,256,226,226:storage_in,16,47,"[17, 21]",21,10919.96358,0,5,5.2,0,0,17.6,0
g4d_move_0003192,g4d_first256_no_fault,real_inputdata_window,256,228,228:storage_in,19,47,"[18, 25]",18,10914.62576,0,5,0,0,0,2.8,1
g4d_move_0003199,g4d_first256_no_fault,real_inputdata_window,256,229,229:storage_in,6,47,"[8, 12]",12,8511.69352,0,6,0,0,0,10,1
g4d_move_0003207,g4d_first256_no_fault,real_inputdata_window,256,230,230:storage_in,16,47,"[17, 21]",17,9711.96356,0,6,0,0,0,3.6,1
g4d_move_0003217,g4d_first256_no_fault,real_inputdata_window,256,231,231:storage_in,11,47,"[13, 14]",13,9700.58885,0,5,0,0,0,11.2,1
g4d_move_0003240,g4d_first256_no_fault,real_inputdata_window,256,233,233:storage_in,11,47,"[13, 14]",13,9695.32218,0,5,0,0,0,11.2,1
g4d_move_0003248,g4d_first256_no_fault,real_inputdata_window,256,234,234:storage_in,6,47,"[8, 12]",12,8502.8,0,6,0,0,0,10,1
g4d_move_0003258,g4d_first256_no_fault,real_inputdata_window,256,235,235:storage_in,11,47,"[13, 14]",13,13592.81193,0,5,0,0,0,11.2,1
g4d_move_0003272,g4d_first256_no_fault,real_inputdata_window,256,237,237:storage_in,19,47,"[18, 25]",18,12062.91705,0,5,0,0,0,2.8,1
g4d_move_0003279,g4d_first256_no_fault,real_inputdata_window,256,238,238:storage_in,19,47,"[18, 25]",18,7255.9634,0,5,0,0,0,2.8,1
g4d_move_0003286,g4d_first256_no_fault,real_inputdata_window,256,239,239:storage_in,16,47,"[17, 21]",17,12053.39924,0,6,0,0,0,3.6,1
g4d_move_0003294,g4d_first256_no_fault,real_inputdata_window,256,240,240:storage_in,6,47,"[8, 12]",12,13199.48611,0,6,0,0,0,10,1
g4d_move_0003302,g4d_first256_no_fault,real_inputdata_window,256,241,241:storage_in,16,47,"[17, 21]",17,9590.72973,0,6,0,0,0,3.6,1
g4d_move_0003313,g4d_first256_no_fault,real_inputdata_window,256,242,242:storage_in,11,47,"[13, 14]",13,9559.75097,0,5,0,0,0,11.2,1
g4d_move_0003416,g4d_first512_no_fault,real_inputdata_window,512,0,0:storage_in,16,47,"[17, 21]",17,13929.554547,0,6,0,0,0,3.6,1
g4d_move_0003431,g4d_first512_no_fault,real_inputdata_window,512,2,2:storage_in,19,47,"[18, 25]",18,13321.583701,0,5,0,0,0,2.8,1
g4d_move_0003438,g4d_first512_no_fault,real_inputdata_window,512,3,3:storage_in,16,47,"[17, 21]",17,13317.399128,0,6,0,0,0,3.6,1
g4d_move_0003446,g4d_first512_no_fault,real_inputdata_window,512,4,4:storage_in,16,47,"[17, 21]",17,12734.917014,0,6,0,0,0,3.6,1
g4d_move_0003461,g4d_first512_no_fault,real_inputdata_window,512,6,6:storage_in,19,47,"[18, 25]",18,12134.77838,0,5,0,0,0,2.8,1
g4d_move_0003468,g4d_first512_no_fault,real_inputdata_window,512,7,7:storage_in,16,47,"[17, 21]",17,12124.11787,0,6,0,0,0,3.6,1
g4d_move_0003476,g4d_first512_no_fault,real_inputdata_window,512,8,8:storage_in,6,47,"[8, 12]",12,13311.69352,0,6,0,0,0,10,1
g4d_move_0003491,g4d_first512_no_fault,real_inputdata_window,512,10,10:storage_in,19,47,"[18, 25]",18,12109.42706,0,5,0,0,0,2.8,1
g4d_move_0003500,g4d_first512_no_fault,real_inputdata_window,512,11,11:storage_in,11,47,"[13, 14]",13,13297.96018,0,5,0,0,0,11.2,1
g4d_move_0003507,g4d_first512_no_fault,real_inputdata_window,512,12,12:storage_in,6,47,"[8, 12]",12,13350.6314,0,6,0,0,0,10,1
g4d_move_0003522,g4d_first512_no_fault,real_inputdata_window,512,14,14:storage_in,19,47,"[18, 25]",18,11524.11172,0,5,0,0,0,2.8,1
g4d_move_0003529,g4d_first512_no_fault,real_inputdata_window,512,15,15:storage_in,16,47,"[17, 21]",17,13321.5546,0,6,0,0,0,3.6,1
g4d_move_0003537,g4d_first512_no_fault,real_inputdata_window,512,16,16:storage_in,16,47,"[17, 21]",17,11516.34047,0,6,0,0,0,3.6,1
g4d_move_0003548,g4d_first512_no_fault,real_inputdata_window,512,17,17:storage_in,11,47,"[13, 14]",13,13303.32218,0,5,0,0,0,11.2,1
g4d_move_0003556,g4d_first512_no_fault,real_inputdata_window,512,18,18:storage_in,6,47,"[8, 12]",12,13309.8,0,6,0,0,0,10,1
g4d_move_0003566,g4d_first512_no_fault,real_inputdata_window,512,19,19:storage_in,11,47,"[13, 14]",13,14200.58885,0,5,0,0,0,11.2,1
g4d_move_0003573,g4d_first512_no_fault,real_inputdata_window,512,20,20:storage_in,16,47,"[17, 21]",21,13909.29673,0,5,5.2,0,0,17.6,0
g4d_move_0003583,g4d_first512_no_fault,real_inputdata_window,512,21,21:storage_in,11,47,"[13, 14]",14,13895.36023,0,5,22,0,0,-9.2,0
g4d_move_0003597,g4d_first512_no_fault,real_inputdata_window,512,23,23:storage_in,19,47,"[18, 25]",18,13345.55459,0,5,0,0,0,2.8,1
g4d_move_0003604,g4d_first512_no_fault,real_inputdata_window,512,24,24:storage_in,16,47,"[17, 21]",17,13642.91704,0,6,0,0,0,3.6,1
g4d_move_0003626,g4d_first512_no_fault,real_inputdata_window,512,27,27:storage_in,19,47,"[18, 25]",25,10926.88797,0,9,27.2,0,0,-13.2,0
g4d_move_0003637,g4d_first512_no_fault,real_inputdata_window,512,28,28:storage_in,16,47,"[17, 21]",17,10924.25041,0,6,0,0,0,3.6,1
g4d_move_0003645,g4d_first512_no_fault,real_inputdata_window,512,29,29:storage_in,6,47,"[8, 12]",12,13322.36018,0,6,0,0,0,10,1
g4d_move_0003653,g4d_first512_no_fault,real_inputdata_window,512,30,30:storage_in,19,47,"[18, 25]",18,13322.73254,0,5,0,0,0,2.8,1
g4d_move_0003662,g4d_first512_no_fault,real_inputdata_window,512,31,31:storage_in,11,47,"[13, 14]",13,13311.25552,0,5,0,0,0,11.2,1
g4d_move_0003672,g4d_first512_no_fault,real_inputdata_window,512,32,32:storage_in,11,47,"[13, 14]",13,13306.02685,0,5,0,0,0,11.2,1
g4d_move_0003680,g4d_first512_no_fault,real_inputdata_window,512,33,33:storage_in,6,47,"[8, 12]",12,13613.8,0,6,0,0,0,10,1
g4d_move_0003688,g4d_first512_no_fault,real_inputdata_window,512,34,34:storage_in,16,47,"[17, 21]",21,10914.76039,0,5,5.2,0,0,17.6,0
g4d_move_0003709,g4d_first512_no_fault,real_inputdata_window,512,36,36:storage_in,11,47,"[13, 14]",14,12100.81219,0,5,22,0,0,-9.2,0
g4d_move_0003716,g4d_first512_no_fault,real_inputdata_window,512,37,37:storage_in,19,47,"[18, 25]",18,13309.39916,0,5,0,0,0,2.8,1
g4d_move_0003726,g4d_first512_no_fault,real_inputdata_window,512,38,38:storage_in,11,47,"[13, 14]",13,13595.54551,0,5,0,0,0,11.2,1
g4d_move_0003733,g4d_first512_no_fault,real_inputdata_window,512,39,39:storage_in,16,47,"[17, 21]",17,13606.62576,0,6,0,0,0,3.6,1
g4d_move_0003741,g4d_first512_no_fault,real_inputdata_window,512,40,40:storage_in,6,47,"[8, 12]",12,12103.65556,0,6,0,0,0,10,1
g4d_move_0003751,g4d_first512_no_fault,real_inputdata_window,512,41,41:storage_in,11,47,"[13, 14]",13,12142.1934,0,5,0,0,0,11.2,1
g4d_move_0003765,g4d_first512_no_fault,real_inputdata_window,512,43,43:storage_in,19,47,"[18, 25]",18,12132.25038,0,5,0,0,0,2.8,1
g4d_move_0003772,g4d_first512_no_fault,real_inputdata_window,512,44,44:storage_in,16,47,"[17, 21]",17,10329.4511,0,6,0,0,0,3.6,1
g4d_move_0003782,g4d_first512_no_fault,real_inputdata_window,512,45,45:storage_in,11,47,"[13, 14]",13,13016.58885,0,5,0,0,0,11.2,1
g4d_move_0003799,g4d_first512_no_fault,real_inputdata_window,512,47,47:storage_in,11,47,"[13, 14]",13,12706.21219,0,5,0,0,0,11.2,1
g4d_move_0003814,g4d_first512_no_fault,real_inputdata_window,512,49,49:storage_in,6,47,"[8, 12]",12,12112.8,0,6,0,0,0,10,1
g4d_move_0003824,g4d_first512_no_fault,real_inputdata_window,512,50,50:storage_in,11,47,"[13, 14]",13,12103.4789,0,5,0,0,0,11.2,1
g4d_move_0003831,g4d_first512_no_fault,real_inputdata_window,512,51,51:storage_in,19,47,"[18, 25]",25,12712.06582,0,9,27.2,0,0,-13.2,0
g4d_move_0003845,g4d_first512_no_fault,real_inputdata_window,512,52,52:storage_in,11,47,"[13, 14]",13,13298.19551,0,5,0,0,0,11.2,1
g4d_move_0003852,g4d_first512_no_fault,real_inputdata_window,512,53,53:storage_in,16,47,"[17, 21]",17,13309.42704,0,6,0,0,0,3.6,1
g4d_move_0003861,g4d_first512_no_fault,real_inputdata_window,512,54,54:storage_in,6,47,"[8, 12]",12,13305.8,0,6,0,0,0,10,1
g4d_move_0003869,g4d_first512_no_fault,real_inputdata_window,512,55,55:storage_in,6,47,"[8, 12]",12,12989.5455,0,6,0,0,0,10,1
g4d_move_0003884,g4d_first512_no_fault,real_inputdata_window,512,57,57:storage_in,19,47,"[18, 25]",18,9748.25035,0,5,0,0,0,2.8,1
g4d_move_0003891,g4d_first512_no_fault,real_inputdata_window,512,58,58:storage_in,16,47,"[17, 21]",17,12137.44505,0,6,0,0,0,3.6,1
g4d_move_0003901,g4d_first512_no_fault,real_inputdata_window,512,59,59:storage_in,11,47,"[13, 14]",13,12124.62685,0,5,0,0,0,11.2,1
g4d_move_0003915,g4d_first512_no_fault,real_inputdata_window,512,61,61:storage_in,19,47,"[18, 25]",25,12428.06589,0,9,27.2,0,0,-13.2,0
g4d_move_0003926,g4d_first512_no_fault,real_inputdata_window,512,62,62:storage_in,19,47,"[18, 25]",18,12426.77836,0,5,0,0,0,2.8,1
g4d_move_0003936,g4d_first512_no_fault,real_inputdata_window,512,63,63:storage_in,11,47,"[13, 14]",13,12413.98884,0,5,0,0,0,11.2,1
