case_id,scenario,task_id,segment_id,current_node,goal_node,candidate_next_nodes,selected_next,decision_source,model_margin,fallback_reason,wait,pressure,path_history,tth_delta,failure_reason,why_hard
g4irsf10-000068,paper_main_2_5_repeat_1,67,67:storage_in,1,47,"[7, 8, 11, 13]",7,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]",-128.600004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000069,paper_main_2_5_repeat_1,68,68:storage_in,5,47,"[19, 18, 22, 24]",19,fallback,,risk_gated_or_node_window_fallback,0.000003,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 3.0000046535860747e-06}","[5, 19, 18, 22, 24, 27, 28, 47]",-133.000001,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000070,paper_main_2_5_repeat_1,69,69:storage_in,3,47,"[16, 17, 18, 22]",16,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[3, 16, 17, 18, 22, 24, 27, 28, 47]",-129.600004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000071,paper_main_2_5_repeat_1,70,70:storage_in,2,47,"[9, 7, 8, 11]",9,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]",-126.000004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000072,paper_main_2_5_repeat_1,71,71:storage_in,4,47,"[17, 18, 22, 24]",17,fallback,,risk_gated_or_node_window_fallback,0.600001,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.6000010000007023}","[4, 17, 18, 22, 24, 27, 28, 47]",-131.600003,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000073,paper_main_2_5_repeat_1,72,72:storage_in,0,47,"[6, 12, 13, 23]",6,fallback,,risk_gated_or_node_window_fallback,1.600002,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.6000019999992219}","[0, 6, 12, 13, 23, 24, 27, 28, 47]",-131.600002,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000074,paper_main_2_5_repeat_1,73,73:storage_in,5,47,"[19, 18, 22, 24]",19,fallback,,risk_gated_or_node_window_fallback,1.400003,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.4000030000024708}","[5, 19, 18, 22, 24, 27, 28, 47]",-131.600001,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000075,paper_main_2_5_repeat_1,74,74:storage_in,1,47,"[7, 8, 11, 13]",7,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]",-128.600004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000076,paper_main_2_5_repeat_1,75,75:storage_in,3,47,"[16, 17, 18, 22]",16,fallback,,risk_gated_or_node_window_fallback,1.000001,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.0000010000021575}","[3, 16, 17, 18, 22, 24, 27, 28, 47]",-128.600003,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000077,paper_main_2_5_repeat_1,76,76:storage_in,2,47,"[9, 7, 8, 11]",9,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]",-126.000004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000078,paper_main_2_5_repeat_1,77,77:storage_in,3,47,"[16, 17, 18, 22]",16,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[3, 16, 17, 18, 22, 24, 27, 28, 47]",-129.600004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000079,paper_main_2_5_repeat_1,78,78:storage_in,2,47,"[9, 7, 8, 11]",9,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]",-126.000004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000080,paper_main_2_5_repeat_1,79,79:storage_in,4,47,"[17, 18, 22, 24]",17,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[4, 17, 18, 22, 24, 27, 28, 47]",-132.200004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000081,paper_main_2_5_repeat_1,80,80:storage_in,0,47,"[6, 12, 13, 23]",6,fallback,,risk_gated_or_node_window_fallback,1.000001,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.0000009999985195}","[0, 6, 12, 13, 23, 24, 27, 28, 47]",-132.200003,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000082,paper_main_2_5_repeat_1,81,81:storage_in,5,47,"[19, 18, 22, 24]",19,fallback,,risk_gated_or_node_window_fallback,0.800002,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.8000020000017685}","[5, 19, 18, 22, 24, 27, 28, 47]",-132.200002,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000083,paper_main_2_5_repeat_1,82,82:storage_in,4,47,"[17, 18, 22, 24]",17,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[4, 17, 18, 22, 24, 27, 28, 47]",-132.200004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000084,paper_main_2_5_repeat_1,83,83:storage_in,3,47,"[16, 17, 18, 22]",16,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[3, 16, 17, 18, 22, 24, 27, 28, 47]",-129.600004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000085,paper_main_2_5_repeat_1,84,84:storage_in,4,47,"[17, 18, 22, 24]",17,fallback,,risk_gated_or_node_window_fallback,1.600001,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.6000010000007023}","[4, 17, 18, 22, 24, 27, 28, 47]",-130.600003,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000086,paper_main_2_5_repeat_1,85,85:storage_in,1,47,"[7, 8, 11, 13]",7,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]",-128.600004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000087,paper_main_2_5_repeat_1,86,86:storage_in,5,47,"[19, 18, 22, 24]",19,fallback,,risk_gated_or_node_window_fallback,0.400002,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.40000200000213226}","[5, 19, 18, 22, 24, 27, 28, 47]",-132.600002,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000088,paper_main_2_5_repeat_1,87,87:storage_in,3,47,"[16, 17, 18, 22]",16,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[3, 16, 17, 18, 22, 24, 27, 28, 47]",-129.600004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000089,paper_main_2_5_repeat_1,88,88:storage_in,2,47,"[9, 7, 8, 11]",9,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]",-126.000004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000090,paper_main_2_5_repeat_1,89,89:storage_in,4,47,"[17, 18, 22, 24]",17,fallback,,risk_gated_or_node_window_fallback,1.600001,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.6000010000007023}","[4, 17, 18, 22, 24, 27, 28, 47]",-130.600003,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000091,paper_main_2_5_repeat_1,90,90:storage_in,0,47,"[6, 12, 13, 23]",6,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[0, 6, 12, 13, 23, 24, 27, 28, 47]",-133.200004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000092,paper_main_2_5_repeat_1,91,91:storage_in,4,47,"[17, 18, 22, 24]",17,fallback,,risk_gated_or_node_window_fallback,0.600002,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.6000020000010409}","[4, 17, 18, 22, 24, 27, 28, 47]",-131.600002,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000093,paper_main_2_5_repeat_1,92,92:storage_in,1,47,"[7, 8, 11, 13]",7,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]",-128.600004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000094,paper_main_2_5_repeat_1,93,93:storage_in,2,47,"[9, 7, 8, 11]",9,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]",-126.000004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000095,paper_main_2_5_repeat_1,94,94:storage_in,5,47,"[19, 18, 22, 24]",19,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[5, 19, 18, 22, 24, 27, 28, 47]",-133.000004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000096,paper_main_2_5_repeat_1,95,95:storage_in,0,47,"[6, 12, 13, 23]",6,fallback,,risk_gated_or_node_window_fallback,0.200001,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.20000099999742815}","[0, 6, 12, 13, 23, 24, 27, 28, 47]",-133.000003,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000097,paper_main_2_5_repeat_1,96,96:storage_in,3,47,"[16, 17, 18, 22]",16,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[3, 16, 17, 18, 22, 24, 27, 28, 47]",-129.600004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000098,paper_main_2_5_repeat_1,97,97:storage_in,1,47,"[7, 8, 11, 13]",7,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]",-128.600004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000099,paper_main_2_5_repeat_1,98,98:storage_in,4,47,"[17, 18, 22, 24]",17,fallback,,risk_gated_or_node_window_fallback,3.600001,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 3.6000010000025213}","[4, 17, 18, 22, 24, 27, 28, 47]",-128.600003,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000100,paper_main_2_5_repeat_1,99,99:storage_in,2,47,"[9, 7, 8, 11]",9,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]",-126.000004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000101,paper_main_2_5_repeat_1,100,100:storage_in,5,47,"[19, 18, 22, 24]",19,fallback,,risk_gated_or_node_window_fallback,2.400002,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 2.4000020000039513}","[5, 19, 18, 22, 24, 27, 28, 47]",-130.600002,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000102,paper_main_2_5_repeat_1,101,101:storage_in,0,47,"[6, 12, 13, 23]",6,fallback,,risk_gated_or_node_window_fallback,2.600003,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 2.6000030000013794}","[0, 6, 12, 13, 23, 24, 27, 28, 47]",-130.600001,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000103,paper_main_2_5_repeat_1,102,102:storage_in,3,47,"[16, 17, 18, 22]",16,fallback,,risk_gated_or_node_window_fallback,0.600001,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.6000010000025213}","[3, 16, 17, 18, 22, 24, 27, 28, 47]",-129.000003,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000104,paper_main_2_5_repeat_1,103,103:storage_in,1,47,"[7, 8, 11, 13]",7,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]",-128.600004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000105,paper_main_2_5_repeat_1,104,104:storage_in,1,47,"[7, 8, 11, 13]",7,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]",-128.600004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000106,paper_main_2_5_repeat_1,105,105:storage_in,2,47,"[9, 7, 8, 11]",9,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]",-126.000004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000107,paper_main_2_5_repeat_1,106,106:storage_in,53,47,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[53, 20, 21, 23, 24, 27, 28, 47]",-131.800004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000108,paper_main_2_5_repeat_1,107,107:storage_in,53,47,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[53, 20, 21, 23, 24, 27, 28, 47]",-131.800004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000109,paper_main_2_5_repeat_1,108,108:storage_in,53,47,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[53, 20, 21, 23, 24, 27, 28, 47]",-131.800004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000110,paper_main_2_5_repeat_1,109,109:storage_in,53,47,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[53, 20, 21, 23, 24, 27, 28, 47]",-131.800004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000111,paper_main_2_5_repeat_1,110,110:storage_in,53,47,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[53, 20, 21, 23, 24, 27, 28, 47]",-131.800004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000112,paper_main_2_5_repeat_1,111,111:storage_in,53,47,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[53, 20, 21, 23, 24, 27, 28, 47]",-131.800004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000113,paper_main_2_5_repeat_1,112,112:storage_in,53,47,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[53, 20, 21, 23, 24, 27, 28, 47]",-131.800004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000114,paper_main_2_5_repeat_1,113,113:storage_in,53,47,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[53, 20, 21, 23, 24, 27, 28, 47]",-131.800004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000115,paper_main_2_5_repeat_1,114,114:storage_in,53,47,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[53, 20, 21, 23, 24, 27, 28, 47]",-131.800004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000116,paper_main_2_5_repeat_1,115,115:storage_in,53,47,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[53, 20, 21, 23, 24, 27, 28, 47]",-131.800004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000117,paper_main_2_5_repeat_1,116,116:storage_in,53,47,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[53, 20, 21, 23, 24, 27, 28, 47]",-131.800004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000118,paper_main_2_5_repeat_1,117,117:storage_in,53,47,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[53, 20, 21, 23, 24, 27, 28, 47]",-131.800004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000119,paper_main_2_5_repeat_1,118,118:storage_in,5,47,"[19, 18, 22, 24]",19,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[5, 19, 18, 22, 24, 27, 28, 47]",-133.000004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000120,paper_main_2_5_repeat_1,119,119:storage_in,3,47,"[16, 17, 18, 22]",16,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[3, 16, 17, 18, 22, 24, 27, 28, 47]",-129.600004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000121,paper_main_2_5_repeat_1,120,120:storage_in,4,47,"[17, 18, 22, 24]",17,fallback,,risk_gated_or_node_window_fallback,1.600001,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.6000010000007023}","[4, 17, 18, 22, 24, 27, 28, 47]",-130.600003,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000122,paper_main_2_5_repeat_1,121,121:storage_in,5,47,"[19, 18, 22, 24]",19,fallback,,risk_gated_or_node_window_fallback,0.400002,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.40000200000213226}","[5, 19, 18, 22, 24, 27, 28, 47]",-132.600002,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000123,paper_main_2_5_repeat_1,122,122:storage_in,3,47,"[16, 17, 18, 22]",16,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[3, 16, 17, 18, 22, 24, 27, 28, 47]",-129.600004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000124,paper_main_2_5_repeat_1,123,123:storage_in,0,47,"[6, 12, 13, 23]",6,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[0, 6, 12, 13, 23, 24, 27, 28, 47]",-133.200004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000125,paper_main_2_5_repeat_1,124,124:storage_in,4,47,"[17, 18, 22, 24]",17,fallback,,risk_gated_or_node_window_fallback,1.600001,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.6000010000007023}","[4, 17, 18, 22, 24, 27, 28, 47]",-130.600003,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000126,paper_main_2_5_repeat_1,125,125:storage_in,4,47,"[17, 18, 22, 24]",17,fallback,,risk_gated_or_node_window_fallback,0.600002,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.6000020000010409}","[4, 17, 18, 22, 24, 27, 28, 47]",-131.600002,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000127,paper_main_2_5_repeat_1,126,126:storage_in,5,47,"[19, 18, 22, 24]",19,fallback,,risk_gated_or_node_window_fallback,1.400003,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.4000030000024708}","[5, 19, 18, 22, 24, 27, 28, 47]",-131.600001,,"[""model_vs_fallback_disagreement""]"
g4irsf10-000128,paper_main_2_5_repeat_1,127,127:storage_in,1,47,"[7, 8, 11, 13]",7,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]",-128.600004,,"[""model_vs_fallback_disagreement""]"
