stratum_id,scenario,scale,source,goal,junction,fault,reason,tail,total_count_before_dedupe,unique_total_count,deterministic_repeats_removed,requested_minimum_quota,effective_quota,maximum_quota,minimum_quota_satisfied,sample_weight
bc5aa1de18e61106c10b,trace_highflow_2p5,2.5,1,49,29,no_fault,downstream_pressure,body,2,2,0,1,2,64,true,1.0
bc7c7e1bd368dd96c7fb,trace_highflow_2p5,2.5,52,49,37,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,44,44,0,1,44,64,true,1.0
bc8d19cb6c942a2b7f8a,trace_fault_delayed,2.5,52,49,13,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,26,26,0,1,26,64,true,1.0
bcd7f47d988e70ab4ba9,trace_highflow_2p5,2.5,1,50,7,no_fault,p95_tail,p95_tail,8,8,0,1,8,64,true,1.0
bce33f9365aef60e2cdb,trace_fault_delayed,2.5,4,49,32,fault_scenario_inactive_here,downstream_pressure+fallback_or_shield_selected+model_fallback_disagreement+risk_gate_triggered+rule:pibt_lite_safe_handoff,body,4,4,0,1,4,64,true,1.0
bd1fc3e7539ea46fe3b6,trace_fault_delayed,2.5,52,50,40,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,35,35,0,1,35,64,true,1.0
bd271aa5f06fb433210d,trace_highflow_4p0,4.0,0,50,44,no_fault,downstream_pressure,body,5,5,0,1,5,64,true,1.0
bd6da34d98d5b56ca81c,trace_fault_delayed,2.5,4,49,38,fault_scenario_inactive_here,downstream_pressure,body,1,1,0,1,1,64,true,1.0
be08815256ba8215b429,trace_highflow_4p0,4.0,52,50,42,no_fault,low_model_margin+p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,2,2,0,1,2,64,true,1.0
bea8f9cba1aa9a4397a6,trace_highflow_2p5,2.5,52,49,40,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,1,1,0,1,1,64,true,1.0
beaebbe701df44805047,trace_highflow_2p5,2.5,5,47,28,no_fault,downstream_pressure,body,1,1,0,1,1,64,true,1.0
beb9be48527e44c5aefa,trace_fault_delayed,2.5,3,48,45,fault_scenario_inactive_here,downstream_pressure,body,6,6,0,1,6,64,true,1.0
bec81306cdcb0eb4cf87,trace_fault_delayed,2.5,1,50,46,fault_scenario_inactive_here,p95_tail,p95_tail,8,8,0,1,8,64,true,1.0
bf7cef077ca50131ba54,trace_fault_delayed,2.5,52,50,32,fault_scenario_inactive_here,downstream_pressure+local_queue_pressure+p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,2,2,0,1,2,64,true,1.0
bf93e92f200cb5709e59,trace_fault_delayed,2.5,2,50,9,fault_scenario_inactive_here,p95_tail,p95_tail,10,10,0,1,10,64,true,1.0
bfcc82bac1aca2c8e792,trace_highflow_4p0,4.0,4,49,32,no_fault,downstream_pressure,body,14,14,0,1,14,64,true,1.0
bfccc4bb28ddc23be467,trace_highflow_2p5,2.5,5,49,28,no_fault,downstream_pressure,body,1,1,0,1,1,64,true,1.0
c0454f15cac2f3a0abdb,trace_highflow_4p0,4.0,0,47,13,no_fault,downstream_pressure,body,1,1,0,1,1,64,true,1.0
c062119c68d136889046,trace_highflow_4p0,4.0,0,50,11,no_fault,p95_tail,p95_tail,7,7,0,1,7,64,true,1.0
c0b5f95b0448b7bbe8da,trace_fault_delayed,2.5,52,50,44,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,22,22,0,1,22,64,true,1.0
c0d306031397e491bb3e,trace_fault_delayed,2.5,3,49,37,fault_scenario_inactive_here,downstream_pressure+fallback_or_shield_selected+local_queue_pressure+rule:predicted_candidate_allowed,body,1,1,0,1,1,64,true,1.0
c0e9ca9e7f00a51555e7,trace_highflow_2p5,2.5,0,50,44,no_fault,downstream_pressure,body,8,8,0,1,8,64,true,1.0
c0ee1bad6da6decd07b0,trace_highflow_2p5,2.5,52,48,52,no_fault,downstream_pressure+fallback_or_shield_selected+model_fallback_disagreement+risk_gate_triggered+rule:pibt_lite_safe_handoff+source_queue_delay+source_queue_long_backlog,body,12,12,0,1,12,64,true,1.0
c11f3cada75f60fec966,trace_fault_delayed,2.5,5,48,45,fault_scenario_inactive_here,downstream_pressure+local_queue_pressure,body,1,1,0,1,1,64,true,1.0
c12779a6ebd6e43ba8ca,trace_fault_delayed,2.5,0,50,6,fault_scenario_inactive_here,p95_tail,p95_tail,4,4,0,1,4,64,true,1.0
c1549499c00fa52a521e,trace_highflow_4p0,4.0,52,48,52,no_fault,downstream_pressure+fallback_or_shield_selected+model_fallback_disagreement+risk_gate_triggered+rule:pibt_lite_safe_handoff+source_queue_delay+source_queue_long_backlog,body,23,23,0,1,23,64,true,1.0
c213b858455e7fcb067c,trace_highflow_2p5,2.5,2,49,32,no_fault,downstream_pressure,body,2,2,0,1,2,64,true,1.0
c23f0b4b70d07c53f24b,trace_highflow_2p5,2.5,52,50,33,no_fault,source_queue_delay+source_queue_long_backlog,body,49,49,0,1,49,64,true,1.0
c2ad0eb64c9ec3fb214a,trace_highflow_2p5,2.5,5,49,27,no_fault,downstream_pressure,body,7,7,0,1,7,64,true,1.0
c2c16169651f845eaec1,trace_highflow_2p5,2.5,52,50,32,no_fault,downstream_pressure+local_queue_pressure+p99_tail+source_queue_delay+source_queue_long_backlog,p99_tail,1,1,0,1,1,64,true,1.0
c2cd46d3273e88dc1447,trace_highflow_4p0,4.0,52,48,31,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,2,2,0,1,2,64,true,1.0
c2e6794f6b59e11a76fe,trace_highflow_4p0,4.0,52,49,30,no_fault,source_queue_delay+source_queue_long_backlog,body,163,163,0,1,64,64,true,2.546875
c359827a19cec944d848,trace_fault_delayed,2.5,2,50,11,fault_scenario_inactive_here,downstream_pressure+p95_tail,p95_tail,1,1,0,1,1,64,true,1.0
c3c700bce7abfb5706b2,trace_highflow_2p5,2.5,2,50,8,no_fault,p99_tail,p99_tail,4,4,0,1,4,64,true,1.0
c441f820fd3949695392,trace_highflow_4p0,4.0,2,50,46,no_fault,downstream_pressure,body,1,1,0,1,1,64,true,1.0
c464e8d33406e25eeb6e,trace_fault_delayed,2.5,0,50,46,fault_scenario_inactive_here,p95_tail,p95_tail,3,3,0,1,3,64,true,1.0
c498782142c1772a406b,trace_fault_delayed,2.5,52,48,34,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,22,22,0,1,22,64,true,1.0
c4c6d1ccce0181ccdd67,trace_highflow_2p5,2.5,52,50,36,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,6,6,0,1,6,64,true,1.0
c4f31fbc448de6503a0a,trace_fault_delayed,2.5,52,50,25,fault_scenario_inactive_here,p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,2,2,0,1,2,64,true,1.0
c51c6ec4492b2f4ddf60,trace_highflow_2p5,2.5,52,48,45,no_fault,source_queue_delay+source_queue_long_backlog,body,32,32,0,1,32,64,true,1.0
c5d800bbfb29838daa2d,trace_highflow_4p0,4.0,1,50,11,no_fault,p95_tail,p95_tail,7,7,0,1,7,64,true,1.0
c5da75b751e783bd437b,trace_highflow_2p5,2.5,52,50,52,no_fault,downstream_pressure+fallback_or_shield_selected+model_fallback_disagreement+risk_gate_triggered+rule:pibt_lite_safe_handoff+source_queue_delay+source_queue_long_backlog,body,32,32,0,1,32,64,true,1.0
c6027445bea44f94d60e,trace_fault_delayed,2.5,52,48,52,fault_scenario_inactive_here,downstream_pressure+fallback_or_shield_selected+model_fallback_disagreement+risk_gate_triggered+rule:pibt_lite_safe_handoff+source_queue_delay+source_queue_long_backlog,body,12,12,0,1,12,64,true,1.0
c62427b265e0c7182006,trace_highflow_2p5,2.5,52,48,52,no_fault,downstream_pressure+local_queue_pressure+source_queue_delay+source_queue_long_backlog,body,5,5,0,1,5,64,true,1.0
c6b88d0d8c72ce379868,trace_highflow_4p0,4.0,52,50,52,no_fault,source_queue_delay+source_queue_long_backlog,body,37,37,0,1,37,64,true,1.0
c74e07915403ee2ab80d,trace_highflow_2p5,2.5,0,50,46,no_fault,p95_tail,p95_tail,3,3,0,1,3,64,true,1.0
c7763f3876c7bcd74a20,trace_highflow_2p5,2.5,52,49,46,no_fault,source_queue_delay+source_queue_long_backlog,body,10,10,0,1,10,64,true,1.0
c78ad63951a391f7f325,trace_highflow_4p0,4.0,52,50,32,no_fault,downstream_pressure+local_queue_pressure+source_queue_delay+source_queue_long_backlog,body,2,2,0,1,2,64,true,1.0
c793ccb31910ba33e9fd,trace_highflow_2p5,2.5,52,50,31,no_fault,downstream_pressure+p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,1,1,0,1,1,64,true,1.0
c7be5d06faf5e44ab1fb,trace_highflow_4p0,4.0,5,49,33,no_fault,downstream_pressure,body,1,1,0,1,1,64,true,1.0
c819226a27f0b41cdc35,trace_highflow_4p0,4.0,52,49,29,no_fault,source_queue_delay+source_queue_long_backlog,body,124,124,0,1,64,64,true,1.9375
c825d6f3b222e949bc04,trace_fault_delayed,2.5,5,47,22,fault_local_active,local_fault_state,body,4,4,0,1,4,64,true,1.0
c8dd4d29946ecd63db88,trace_highflow_2p5,2.5,1,49,37,no_fault,downstream_pressure+local_queue_pressure,body,2,2,0,1,2,64,true,1.0
c91d4dcb8341c8cf9d5e,trace_highflow_4p0,4.0,4,47,22,no_fault,downstream_pressure+fallback_or_shield_selected+model_fallback_disagreement+risk_gate_triggered+rule:pibt_lite_safe_handoff,body,1,1,0,1,1,64,true,1.0
c9c8a5b753c0b402c2ad,trace_highflow_2p5,2.5,4,49,31,no_fault,downstream_pressure,body,2,2,0,1,2,64,true,1.0
c9cc218c7c2b50976dae,trace_highflow_4p0,4.0,2,50,36,no_fault,downstream_pressure,body,9,9,0,1,9,64,true,1.0
cb17b2253f0f7c680603,trace_highflow_2p5,2.5,52,50,32,no_fault,downstream_pressure+local_queue_pressure+p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,2,2,0,1,2,64,true,1.0
cbe79f99f49eeebaf88d,trace_fault_delayed,2.5,2,47,28,fault_scenario_inactive_here,downstream_pressure,body,2,2,0,1,2,64,true,1.0
cce7a8f2b4d1aa2a51cd,trace_highflow_2p5,2.5,52,50,30,no_fault,p99_tail+source_queue_delay+source_queue_long_backlog,p99_tail,5,5,0,1,5,64,true,1.0
cd3ab23dfd5c6276bee8,trace_highflow_4p0,4.0,0,50,46,no_fault,p95_tail,p95_tail,8,8,0,1,8,64,true,1.0
cd4803487c3358cd8dd5,trace_highflow_4p0,4.0,1,50,36,no_fault,downstream_pressure+p95_tail,p95_tail,8,8,0,1,8,64,true,1.0
cd54f119faae69a0f865,trace_highflow_4p0,4.0,52,49,41,no_fault,source_queue_delay+source_queue_long_backlog,body,25,25,0,1,25,64,true,1.0
cdb835ce7f2879d9f31d,trace_highflow_2p5,2.5,52,49,32,no_fault,downstream_pressure+fallback_or_shield_selected+model_fallback_disagreement+risk_gate_triggered+rule:pibt_lite_safe_handoff+source_queue_delay+source_queue_long_backlog,body,26,26,0,1,26,64,true,1.0
ce36633fd0340d42fc2e,trace_fault_delayed,2.5,52,50,31,fault_scenario_inactive_here,p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,15,15,0,1,15,64,true,1.0
ce547d8005d6a4ba9e4d,trace_highflow_4p0,4.0,2,47,28,no_fault,downstream_pressure,body,2,2,0,1,2,64,true,1.0
ce903f7bb7ef0a69780e,trace_highflow_2p5,2.5,52,48,32,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,13,13,0,1,13,64,true,1.0
cea09288d9b9987a11b7,trace_highflow_4p0,4.0,53,50,14,no_fault,p95_tail,p95_tail,1,1,0,1,1,64,true,1.0
ceb13cb58243b039447e,trace_fault_delayed,2.5,0,50,44,fault_scenario_inactive_here,downstream_pressure+local_queue_pressure+p99_tail,p99_tail,2,2,0,1,2,64,true,1.0
cec181001b5bc2036cc5,trace_highflow_4p0,4.0,52,50,40,no_fault,p99_tail+source_queue_delay+source_queue_long_backlog,p99_tail,3,3,0,1,3,64,true,1.0
cf19f7a9addada589971,trace_highflow_2p5,2.5,52,50,14,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,1,1,0,1,1,64,true,1.0
cff8ae5599158ed04cc9,trace_highflow_2p5,2.5,52,50,15,no_fault,p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,1,1,0,1,1,64,true,1.0
d02d0d510dc98c70b7af,trace_highflow_4p0,4.0,52,48,45,no_fault,downstream_pressure+local_queue_pressure+source_queue_delay+source_queue_long_backlog,body,37,37,0,1,37,64,true,1.0
d0422a77be0610e881be,trace_fault_delayed,2.5,1,50,36,fault_scenario_inactive_here,downstream_pressure+p95_tail,p95_tail,8,8,0,1,8,64,true,1.0
d1241d4454ed39dd0c30,trace_highflow_4p0,4.0,52,50,26,no_fault,source_queue_delay+source_queue_long_backlog,body,6,6,0,1,6,64,true,1.0
d14cc27410ffef67769f,trace_highflow_2p5,2.5,1,49,27,no_fault,downstream_pressure,body,1,1,0,1,1,64,true,1.0
d157e7da8a44c09d72da,trace_fault_delayed,2.5,52,49,46,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,10,10,0,1,10,64,true,1.0
d160394a4aa2e7ae39af,trace_highflow_4p0,4.0,52,49,28,no_fault,source_queue_delay+source_queue_long_backlog,body,19,19,0,1,19,64,true,1.0
d20cb741c35d8e8e7a3a,trace_fault_delayed,2.5,0,49,37,fault_scenario_inactive_here,downstream_pressure,body,3,3,0,1,3,64,true,1.0
d26c62932484a5d45017,trace_highflow_4p0,4.0,2,50,9,no_fault,p95_tail,p95_tail,6,6,0,1,6,64,true,1.0
d2c0192d917ee1fa1637,trace_highflow_2p5,2.5,0,49,32,no_fault,downstream_pressure,body,4,4,0,1,4,64,true,1.0
d2d7a5a838381b18dde4,trace_highflow_4p0,4.0,52,50,44,no_fault,downstream_pressure+local_queue_pressure+p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,11,11,0,1,11,64,true,1.0
d2e51b506bbdfef3e03c,trace_highflow_4p0,4.0,4,48,45,no_fault,downstream_pressure,body,5,5,0,1,5,64,true,1.0
d34c5192391dd2c313ec,trace_highflow_2p5,2.5,2,50,8,no_fault,p95_tail,p95_tail,10,10,0,1,10,64,true,1.0
d366173c3c99b2270041,trace_fault_delayed,2.5,52,48,31,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,1,1,0,1,1,64,true,1.0
d38e8325da98be06b50e,trace_highflow_4p0,4.0,5,49,32,no_fault,downstream_pressure,body,19,19,0,1,19,64,true,1.0
d3dbf09b69a1a92b13d4,trace_highflow_4p0,4.0,52,48,33,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,17,17,0,1,17,64,true,1.0
d4098f683e71dad016bd,trace_highflow_2p5,2.5,52,50,44,no_fault,downstream_pressure+local_queue_pressure+source_queue_delay+source_queue_long_backlog,body,52,52,0,1,52,64,true,1.0
d4395d64142895c08196,trace_highflow_2p5,2.5,52,49,13,no_fault,source_queue_delay+source_queue_long_backlog,body,26,26,0,1,26,64,true,1.0
d45c9f148d50379a5539,trace_fault_delayed,2.5,4,49,31,fault_scenario_inactive_here,downstream_pressure,body,2,2,0,1,2,64,true,1.0
d48e1a32f8d0422207ea,trace_highflow_4p0,4.0,1,50,14,no_fault,p99_tail,p99_tail,4,4,0,1,4,64,true,1.0
d6135d926b80fd37db73,trace_highflow_4p0,4.0,52,49,33,no_fault,source_queue_delay+source_queue_long_backlog,body,12,12,0,1,12,64,true,1.0
d63b65d2e3c3575983c8,trace_highflow_2p5,2.5,52,50,44,no_fault,source_queue_delay+source_queue_long_backlog,body,24,24,0,1,24,64,true,1.0
d71244514ce8a837da5e,trace_highflow_4p0,4.0,52,48,27,no_fault,downstream_pressure+fallback_or_shield_selected+model_fallback_disagreement+risk_gate_triggered+rule:pibt_lite_safe_handoff+source_queue_delay+source_queue_long_backlog,body,1,1,0,1,1,64,true,1.0
d74c55fb32e119b3782c,trace_highflow_4p0,4.0,5,49,37,no_fault,downstream_pressure+local_queue_pressure,body,13,13,0,1,13,64,true,1.0
d799a8c4da02c1ac95a8,trace_fault_delayed,2.5,52,50,14,fault_scenario_inactive_here,p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,2,2,0,1,2,64,true,1.0
d7ab9a692f52f21e6c65,trace_highflow_4p0,4.0,2,50,44,no_fault,downstream_pressure+local_queue_pressure,body,6,6,0,1,6,64,true,1.0
d97844a0c4e1022d2edc,trace_highflow_4p0,4.0,3,49,32,no_fault,downstream_pressure,body,11,11,0,1,11,64,true,1.0
d984d53c382584b1e566,trace_highflow_2p5,2.5,52,50,32,no_fault,p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,2,2,0,1,2,64,true,1.0
d98cdaa54fcc14d84498,trace_highflow_2p5,2.5,52,50,32,no_fault,p99_tail+source_queue_delay+source_queue_long_backlog,p99_tail,1,1,0,1,1,64,true,1.0
d9e248792002386b1119,trace_highflow_2p5,2.5,52,49,38,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,8,8,0,1,8,64,true,1.0
da437d7ab9c2a6e663f3,trace_highflow_2p5,2.5,3,48,27,no_fault,downstream_pressure,body,3,3,0,1,3,64,true,1.0
da5fe541773216844312,trace_highflow_2p5,2.5,52,49,30,no_fault,source_queue_delay+source_queue_long_backlog,body,181,181,0,1,64,64,true,2.828125
da856ca488d95ed35849,trace_highflow_4p0,4.0,1,49,31,no_fault,downstream_pressure,body,1,1,0,1,1,64,true,1.0
dacb960ea89d1a69429a,trace_highflow_2p5,2.5,5,48,45,no_fault,downstream_pressure,body,6,6,0,1,6,64,true,1.0
db8a489183003f6da685,trace_highflow_4p0,4.0,0,50,6,no_fault,p99_tail,p99_tail,1,1,0,1,1,64,true,1.0
dbc57fa1dbc76d077ab4,trace_highflow_4p0,4.0,1,50,7,no_fault,p99_tail,p99_tail,4,4,0,1,4,64,true,1.0
dc07473fc79e2ae93019,trace_fault_delayed,2.5,52,50,32,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,44,44,0,1,44,64,true,1.0
dc23be5b587670652d20,trace_highflow_4p0,4.0,1,49,32,no_fault,downstream_pressure+fallback_or_shield_selected+model_fallback_disagreement+risk_gate_triggered+rule:pibt_lite_safe_handoff,body,1,1,0,1,1,64,true,1.0
dca0c832a2693df2b012,trace_highflow_2p5,2.5,52,48,45,no_fault,downstream_pressure+local_queue_pressure+source_queue_delay+source_queue_long_backlog,body,18,18,0,1,18,64,true,1.0
dcf1acf484f0e81e9461,trace_highflow_4p0,4.0,52,50,52,no_fault,downstream_pressure+fallback_or_shield_selected+local_queue_pressure+model_fallback_disagreement+p95_tail+risk_gate_triggered+rule:pibt_lite_safe_handoff+source_queue_delay+source_queue_long_backlog,p95_tail,3,3,0,1,3,64,true,1.0
dd90add77cc1710603db,trace_highflow_4p0,4.0,1,47,27,no_fault,downstream_pressure,body,6,6,0,1,6,64,true,1.0
de551717f6af846bb771,trace_fault_delayed,2.5,52,49,27,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,23,23,0,1,23,64,true,1.0
deb17f5ee1b28e3800aa,trace_highflow_4p0,4.0,2,50,14,no_fault,p95_tail,p95_tail,6,6,0,1,6,64,true,1.0
ded46e27b978836e0c68,trace_highflow_4p0,4.0,52,50,43,no_fault,source_queue_delay+source_queue_long_backlog,body,6,6,0,1,6,64,true,1.0
def3b12ea6f032c4bc76,trace_highflow_4p0,4.0,2,50,36,no_fault,downstream_pressure+p95_tail,p95_tail,6,6,0,1,6,64,true,1.0
df217b159c720b6ae066,trace_fault_delayed,2.5,52,50,31,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,5,5,0,1,5,64,true,1.0
df7a4f9796b644952e90,trace_highflow_2p5,2.5,52,49,42,no_fault,source_queue_delay+source_queue_long_backlog,body,41,41,0,1,41,64,true,1.0
df8f9faea5f42966e7a9,trace_highflow_4p0,4.0,52,49,29,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,2,2,0,1,2,64,true,1.0
dfae316e19865acbf208,trace_fault_delayed,2.5,3,49,37,fault_scenario_inactive_here,downstream_pressure+local_queue_pressure,body,7,7,0,1,7,64,true,1.0
e00c544cd9f98312acce,trace_highflow_4p0,4.0,52,49,36,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,1,1,0,1,1,64,true,1.0
e050383441c0af9fbc7f,trace_highflow_2p5,2.5,52,49,29,no_fault,source_queue_delay+source_queue_long_backlog,body,139,139,0,1,64,64,true,2.171875
e0ca335ed16d198f6dcf,trace_fault_delayed,2.5,5,47,27,fault_scenario_inactive_here,downstream_pressure,body,11,11,0,1,11,64,true,1.0
e13330525f9ba3f21bd5,trace_fault_delayed,2.5,52,49,38,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,2,2,0,1,2,64,true,1.0
e149d034f5ee2c417a5c,trace_highflow_4p0,4.0,5,47,27,no_fault,downstream_pressure,body,9,9,0,1,9,64,true,1.0
e2d7b71b20eb6dc879e5,trace_fault_delayed,2.5,52,49,38,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,8,8,0,1,8,64,true,1.0
e31d82818beb10ac9eb5,trace_highflow_4p0,4.0,52,50,42,no_fault,low_model_margin+p99_tail+source_queue_delay+source_queue_long_backlog,p99_tail,3,3,0,1,3,64,true,1.0
e375a19b279ac2a200d5,trace_highflow_4p0,4.0,53,50,10,no_fault,p95_tail,p95_tail,1,1,0,1,1,64,true,1.0
e38ae8e58ef2812408d9,trace_fault_delayed,2.5,2,50,8,fault_scenario_inactive_here,p99_tail,p99_tail,4,4,0,1,4,64,true,1.0
e3e35b8ba7c0a4ff8898,trace_fault_delayed,2.5,5,49,28,fault_scenario_inactive_here,downstream_pressure,body,1,1,0,1,1,64,true,1.0
e3f240dc344a08474faa,trace_fault_delayed,2.5,53,50,10,fault_scenario_inactive_here,p95_tail,p95_tail,1,1,0,1,1,64,true,1.0
e4a59ddecaabc54892a2,trace_highflow_2p5,2.5,1,49,32,no_fault,downstream_pressure,body,3,3,0,1,3,64,true,1.0
e4e79b20949f59f9a880,trace_highflow_2p5,2.5,2,49,37,no_fault,downstream_pressure+local_queue_pressure,body,1,1,0,1,1,64,true,1.0
e51ec5b43f6e82a17ace,trace_fault_delayed,2.5,52,50,33,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,43,43,0,1,43,64,true,1.0
e536b1bff0a09c5ff447,trace_fault_delayed,2.5,1,50,44,fault_scenario_inactive_here,downstream_pressure+local_queue_pressure+p95_tail,p95_tail,8,8,0,1,8,64,true,1.0
e553240b886b98481407,trace_fault_delayed,2.5,52,49,24,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,26,26,0,1,26,64,true,1.0
e5612ac10d1969d484e8,trace_highflow_2p5,2.5,52,48,34,no_fault,source_queue_delay+source_queue_long_backlog,body,22,22,0,1,22,64,true,1.0
e56eea44aa937840570c,trace_highflow_4p0,4.0,4,48,45,no_fault,downstream_pressure+local_queue_pressure,body,4,4,0,1,4,64,true,1.0
e5ec12cccfa3da825ff7,trace_highflow_4p0,4.0,52,50,52,no_fault,p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,3,3,0,1,3,64,true,1.0
e62a2213931a37b2ef7e,trace_fault_delayed,2.5,52,50,52,fault_scenario_inactive_here,p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,6,6,0,1,6,64,true,1.0
e66342fb703af162d5a9,trace_highflow_2p5,2.5,52,50,52,no_fault,p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,6,6,0,1,6,64,true,1.0
e687166090b7450a2032,trace_highflow_4p0,4.0,4,47,18,no_fault,downstream_pressure,body,1,1,0,1,1,64,true,1.0
e6b61c665b531fdda610,trace_highflow_2p5,2.5,53,50,15,no_fault,p95_tail,p95_tail,1,1,0,1,1,64,true,1.0
e75c93d4349cc722e63f,trace_highflow_4p0,4.0,3,48,22,no_fault,p95_tail,p95_tail,2,2,0,1,2,64,true,1.0
e766ae302d826f12c6a9,trace_highflow_2p5,2.5,52,49,24,no_fault,source_queue_delay+source_queue_long_backlog,body,26,26,0,1,26,64,true,1.0
e780d82213e04bbc06bb,trace_fault_delayed,2.5,2,49,32,fault_scenario_inactive_here,downstream_pressure,body,2,2,0,1,2,64,true,1.0
e86a8883d8287ef10884,trace_highflow_4p0,4.0,0,50,38,no_fault,downstream_pressure+p95_tail,p95_tail,1,1,0,1,1,64,true,1.0
e873e941a5035faea693,trace_highflow_4p0,4.0,53,50,36,no_fault,downstream_pressure,body,1,1,0,1,1,64,true,1.0
e882ee76792dede07014,trace_highflow_4p0,4.0,5,49,31,no_fault,downstream_pressure,body,1,1,0,1,1,64,true,1.0
e88502ef7c53209aff44,trace_highflow_4p0,4.0,52,49,37,no_fault,source_queue_delay+source_queue_long_backlog,body,43,43,0,1,43,64,true,1.0
e903cec2f4f3e621ac61,trace_highflow_2p5,2.5,2,50,7,no_fault,p99_tail,p99_tail,4,4,0,1,4,64,true,1.0
e91770e1add6c5c47c29,trace_highflow_2p5,2.5,52,49,37,no_fault,downstream_pressure+local_queue_pressure+source_queue_delay+source_queue_long_backlog,body,74,74,0,1,64,64,true,1.15625
e9264984a3d4cc5ae9e5,trace_fault_delayed,2.5,52,50,52,fault_scenario_inactive_here,downstream_pressure+p99_tail+source_queue_delay+source_queue_long_backlog,p99_tail,2,2,0,1,2,64,true,1.0
e985d6de186ab5ea6992,trace_highflow_4p0,4.0,1,50,46,no_fault,downstream_pressure+p95_tail,p95_tail,1,1,0,1,1,64,true,1.0
e9864bd8ebe4cdcde29c,trace_highflow_4p0,4.0,0,50,44,no_fault,downstream_pressure+local_queue_pressure+p99_tail,p99_tail,1,1,0,1,1,64,true,1.0
e9949e68162fc3043bb8,trace_highflow_2p5,2.5,52,48,23,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,1,1,0,1,1,64,true,1.0
ea014da9d9f87ce77e81,trace_fault_delayed,2.5,52,49,28,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,26,26,0,1,26,64,true,1.0
ea3efed7912d5cd88d80,trace_fault_delayed,2.5,4,47,27,fault_scenario_inactive_here,downstream_pressure,body,10,10,0,1,10,64,true,1.0
ea4f02ba338ffe08b68f,trace_highflow_2p5,2.5,4,48,27,no_fault,downstream_pressure+fallback_or_shield_selected+model_fallback_disagreement+risk_gate_triggered+rule:pibt_lite_safe_handoff,body,1,1,0,1,1,64,true,1.0
ea8b6d7e7a29c44c52d1,trace_highflow_4p0,4.0,52,49,42,no_fault,source_queue_delay+source_queue_long_backlog,body,35,35,0,1,35,64,true,1.0
eadf204ef901838dc973,trace_fault_delayed,2.5,52,49,12,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,26,26,0,1,26,64,true,1.0
eaf6e387b0d7a50909f0,trace_highflow_4p0,4.0,52,50,14,no_fault,source_queue_delay+source_queue_long_backlog,body,6,6,0,1,6,64,true,1.0
eb5293a2fb4360727b7b,trace_highflow_4p0,4.0,4,49,27,no_fault,downstream_pressure,body,10,10,0,1,10,64,true,1.0
ec13ee4ead9ffdd6a43d,trace_highflow_2p5,2.5,52,50,52,no_fault,downstream_pressure+p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,3,3,0,1,3,64,true,1.0
ec852d7286e6a52cea92,trace_highflow_4p0,4.0,52,49,33,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,7,7,0,1,7,64,true,1.0
