window_id,task_id,segment_id,current_node,goal_node,candidate_next_nodes,model_prediction,teacher_next,fallback_reason,risk_margin,historical_risk,bottleneck_score,downstream_pressure_2hop,downstream_pressure_3hop,node_pressure,candidate_pressure,is_branch_node,did_fallback_match_teacher,would_model_have_been_wrong,whether_task_later_success,scores,label_type
g4d_first512_no_fault,407,407:storage_in,9,47,"[7, 10]",7,7,low_margin,0.91115928,0,1,0,0,0,0,True,True,False,True,"[0.004174820054481776, -0.9069844603277553]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,407,407:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.37431156,1,1,0,0,0,0,True,True,False,True,"[1.0221430339949882, -0.3521685241344581]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,408,408:storage_in,16,47,"[17, 21]",21,17,low_margin,0.50457877,0,1,0,0,0,0,True,True,True,True,"[0.542944362974846, 1.0475231377418814]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,408,408:storage_in,22,47,"[24, 26]",24,24,low_margin,2.44473099,0,1,0,0,0,0,True,True,False,True,"[1.3702851361263138, -1.0744458534531407]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,409,409:storage_in,6,47,"[8, 12]",12,12,low_margin+historical_risk,0.93115469,1,1,0,0,0,0,True,True,False,True,"[-0.18836342338851297, 0.7427912711138078]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,410,410:storage_in,22,47,"[24, 26]",24,26,low_margin,2.25626862,0,1,2,3,0,1,True,True,True,True,"[1.2413993479306633, -1.0148692722117885]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,411,411:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.18494773,1,1,0,0,0,0,True,True,False,True,"[1.0219423451746166, -0.16300538382518548]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,412,412:storage_in,16,47,"[17, 21]",21,17,low_margin,0.50494047,0,1,0,0,0,0,True,True,True,True,"[0.49693435911705564, 1.0018748323948024]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,412,412:storage_in,22,47,"[24, 26]",24,24,low_margin,2.44166614,0,1,0,0,0,0,True,True,False,True,"[1.3250815043067723, -1.1165846405798334]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,413,413:storage_in,22,47,"[24, 26]",24,24,low_margin,2.45612242,0,1,0,0,0,0,True,True,False,True,"[1.6092968551669875, -0.8468255621531291]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,414,414:storage_in,9,47,"[7, 10]",7,7,low_margin,0.91879685,0,1,0,0,0,0,True,True,False,True,"[0.09516387483538458, -0.8236329782809599]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,414,414:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.18508755,1,1,0,0,0,0,True,True,False,True,"[1.1102280680062364, -0.0748594793603301]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,415,415:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95135649,0,1,0,0,0,0,True,True,False,True,"[-0.844456676893035, 1.1068998130668908]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,416,416:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.1849946,1,1,0,0,0,0,True,True,False,True,"[1.0323391121924397, -0.15265548633214032]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,417,417:storage_in,19,47,"[18, 25]",18,25,low_margin+historical_risk,1.7953493,1,1,0,1,0,0,True,True,True,True,"[0.9498674680942979, -0.8454818323714928]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,418,418:storage_in,6,47,"[8, 12]",12,8,low_margin+historical_risk,0.646379,1,1,1,2,0,0,True,True,True,True,"[0.07251446563782948, 0.7188934619348253]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,418,418:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.18510758,1,1,0,0,0,0,True,True,False,True,"[1.087773727625738, -0.09733384806485912]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,419,419:storage_in,16,47,"[17, 21]",21,21,low_margin,0.50426618,0,1,0,0,0,0,True,True,False,True,"[0.5758342480120707, 1.080100427099914]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,420,420:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.18487763,1,1,0,0,0,0,True,True,False,True,"[1.1652092159750786, -0.019668414330834105]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,421,421:storage_in,22,47,"[24, 26]",24,24,low_margin,2.44392344,0,1,0,0,0,0,True,True,False,True,"[1.35791741070693, -1.0860060255385784]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,422,422:storage_in,19,47,"[18, 25]",18,25,low_margin+historical_risk,1.59623062,1,1,2,4,0,1,True,True,True,True,"[0.6214666713832414, -0.974763948694116]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,423,423:storage_in,19,47,"[18, 25]",18,25,low_margin+historical_risk,1.78210974,1,1,0,1,0,0,True,True,True,True,"[0.7117001246800374, -1.0704096111573607]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,424,424:storage_in,9,47,"[7, 10]",7,7,low_margin,0.99258157,0,1,0,0,0,0,True,True,False,True,"[0.15196308085676946, -0.8406184937328747]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,424,424:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.37465762,1,1,0,0,0,0,True,True,False,True,"[1.1650071419690875, -0.20965047727325925]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,425,425:storage_in,16,47,"[17, 21]",21,17,low_margin,0.50468906,0,1,0,0,0,0,True,True,True,True,"[0.5300477494735447, 1.0347368139059951]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,425,425:storage_in,22,47,"[24, 26]",24,24,low_margin,2.44390426,0,1,0,0,0,0,True,True,False,True,"[1.3576280364148523, -1.0862762249264215]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,426,426:storage_in,20,47,"[10, 21]",21,21,low_margin,2.02129708,0,1,0,0,0,0,True,True,False,True,"[-0.9038761815947991, 1.1174208968439496]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,427,427:storage_in,22,47,"[24, 26]",24,26,low_margin,2.25002331,0,1,2,3,0,1,True,True,True,True,"[1.1505537848948444, -1.0994695219274166]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,428,428:storage_in,16,47,"[17, 21]",21,17,low_margin,0.5036294,0,1,0,0,0,0,True,True,True,True,"[0.6319381822025301, 1.1355675820220155]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,428,428:storage_in,22,47,"[24, 26]",24,24,low_margin,2.44974829,0,1,0,0,0,0,True,True,False,True,"[1.4573410873435155, -0.9924072043215066]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,429,429:storage_in,19,47,"[18, 25]",18,18,low_margin+historical_risk,1.80040284,1,1,0,0,0,0,True,True,False,True,"[0.697992839983473, -1.1024100049120589]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,429,429:storage_in,22,47,"[24, 26]",24,24,low_margin,2.44159022,0,1,0,0,0,0,True,True,False,True,"[1.3240170039549186, -1.117573217681641]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,430,430:storage_in,6,47,"[8, 12]",12,8,low_margin+historical_risk,0.7192478,1,1,0,0,0,0,True,True,True,True,"[0.014426206307337819, 0.7336740092127167]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,430,430:storage_in,11,47,"[13, 14]",13,14,low_margin+historical_risk,1.18499112,1,1,0,0,0,0,True,True,True,True,"[1.031501092590532, -0.15349002818067636]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,431,431:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.37438672,1,1,0,0,0,0,True,True,False,True,"[1.0313873776169646, -0.34299933939386085]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,432,432:storage_in,22,47,"[24, 26]",24,24,low_margin,2.45401954,0,1,0,0,0,0,True,True,False,True,"[1.5565624446742734, -0.8974570925410663]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,433,433:storage_in,19,47,"[18, 25]",18,25,low_margin+historical_risk,1.7857434,1,1,0,1,0,0,True,True,True,True,"[0.7677030642812355, -1.0180403402404858]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,434,434:storage_in,9,47,"[7, 10]",7,7,low_margin,0.91195667,0,1,0,0,0,0,True,True,False,True,"[0.013400687162807845, -0.898555983207854]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,434,434:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.37438444,1,1,0,0,0,0,True,True,False,True,"[1.0310931913718637, -0.3432912458125572]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,435,435:storage_in,16,47,"[17, 21]",21,17,low_margin,0.50233004,0,1,0,0,0,0,True,True,True,True,"[0.7223403340248449, 1.2246703746924503]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,435,435:storage_in,22,47,"[24, 26]",24,24,low_margin,2.45361224,0,1,0,0,0,0,True,True,False,True,"[1.5452679116481587, -0.9083443306045043]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,436,436:storage_in,6,47,"[8, 12]",12,12,low_margin+historical_risk,0.90995167,1,1,0,0,0,0,True,True,False,True,"[-0.21037551243731123, 0.6995761591418798]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,437,437:storage_in,22,47,"[24, 26]",24,26,low_margin,2.25682188,0,1,2,3,0,1,True,True,True,True,"[1.2503760785548497, -1.006445797708537]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,438,438:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.18455095,1,1,0,0,0,0,True,True,False,True,"[1.2084860917511593, 0.02393514025159993]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,439,439:storage_in,9,47,"[7, 10]",7,7,low_margin,0.97787117,0,1,0,0,0,0,True,True,False,True,"[-0.02130276897271699, -0.9991739425710937]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,439,439:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.18480502,1,1,0,0,0,0,True,True,False,True,"[0.9974047344168486, -0.1874002872640781]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,440,440:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95193233,0,1,0,0,0,0,True,True,False,True,"[-0.8360113089448589, 1.1159210225610707]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,441,441:storage_in,16,47,"[17, 21]",21,17,low_margin,0.50404877,0,1,0,0,0,0,True,True,True,True,"[0.5963202639128006, 1.1003690361307177]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,441,441:storage_in,22,47,"[24, 26]",24,24,low_margin,2.44788448,0,1,0,0,0,0,True,True,False,True,"[1.4225584031340315, -1.025326073404227]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,442,442:storage_in,22,47,"[24, 26]",24,24,low_margin,2.44656332,0,1,0,0,0,0,True,True,False,True,"[1.4077285092340366, -1.0388348077811898]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,443,443:storage_in,19,47,"[18, 25]",18,18,low_margin+historical_risk,1.8002739,1,1,0,0,0,0,True,True,False,True,"[0.6961767099427436, -1.1040971894672806]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,443,443:storage_in,22,47,"[24, 26]",24,24,low_margin,2.44146224,0,1,0,0,0,0,True,True,False,True,"[1.3222280702509734, -1.1192341721965875]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,444,444:storage_in,16,47,"[17, 21]",21,17,low_margin,0.50157948,0,1,0,0,0,0,True,True,True,True,"[0.7661585832441251, 1.2677380671381282]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,444,444:storage_in,22,47,"[24, 26]",24,24,low_margin,2.45503631,0,1,0,0,0,0,True,True,False,True,"[1.5877037939642125, -0.8673325133776195]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,445,445:storage_in,22,47,"[24, 26]",24,24,low_margin,2.44196993,0,1,0,0,0,0,True,True,False,True,"[1.3404663979889202, -1.1015035305261882]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,446,446:storage_in,19,47,"[18, 25]",18,18,low_margin+historical_risk,1.80023848,1,1,0,0,0,0,True,True,False,True,"[0.6956786173908289, -1.1045598588465435]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,446,446:storage_in,22,47,"[24, 26]",24,24,low_margin,2.44142706,0,1,0,0,0,0,True,True,False,True,"[1.3217374068461931, -1.1196896490162447]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,447,447:storage_in,16,47,"[17, 21]",21,17,low_margin,0.50496799,0,1,0,0,0,0,True,True,True,True,"[0.49289781856115533, 0.9978658066299659]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,447,447:storage_in,22,47,"[24, 26]",24,24,low_margin,2.44138196,0,1,0,0,0,0,True,True,False,True,"[1.3211093197687656, -1.1202726412615112]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,448,448:storage_in,6,47,"[8, 12]",12,8,low_margin+historical_risk,0.71930849,1,1,0,0,0,0,True,True,True,True,"[0.011463548156369963, 0.7307720430980529]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,448,448:storage_in,11,47,"[13, 14]",13,14,low_margin+historical_risk,1.18497879,1,1,0,0,0,0,True,True,True,True,"[1.0286263841367749, -0.1563524067588864]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,449,449:storage_in,19,47,"[18, 25]",18,18,low_margin+historical_risk,1.81621765,1,1,0,0,0,0,True,True,False,True,"[0.9777121987730082, -0.8385054534447722]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,449,449:storage_in,22,47,"[24, 26]",24,24,low_margin,2.45532469,0,1,0,0,0,0,True,True,False,True,"[1.5975325063019379, -0.8577921854430615]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,450,450:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95108177,0,1,0,0,0,0,True,True,False,True,"[-0.8484309764474374, 1.102650794453375]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,451,451:storage_in,22,47,"[24, 26]",24,24,low_margin,2.44132951,0,1,0,0,0,0,True,True,False,True,"[1.3203798172636547, -1.1209496925105602]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,452,452:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.18467424,1,1,0,0,0,0,True,True,False,True,"[1.1942410333108149, 0.009566793394967577]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,453,453:storage_in,19,47,"[18, 25]",18,18,low_margin+historical_risk,1.81192745,1,1,0,0,0,0,True,True,False,True,"[0.8860320030409015, -0.9258954459190563]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,453,453:storage_in,22,47,"[24, 26]",24,24,low_margin,2.45213779,0,1,0,0,0,0,True,True,False,True,"[1.5083245673637071, -0.9438132256465959]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,454,454:storage_in,9,47,"[7, 10]",7,7,low_margin,0.90652808,0,1,0,0,0,0,True,True,False,True,"[-0.048273391830467194, -0.9548014752604601]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,454,454:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.18460274,1,1,0,0,0,0,True,True,False,True,"[0.9711812650409494, -0.21342147892643237]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,455,455:storage_in,16,47,"[17, 21]",21,17,low_margin,0.50421131,0,1,0,0,0,0,True,True,True,True,"[0.5811621849674955, 1.0853734963654236]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,455,455:storage_in,22,47,"[24, 26]",24,24,low_margin,2.44703286,0,1,0,0,0,0,True,True,False,True,"[1.4077316622774632, -1.0393011963861827]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,456,456:storage_in,16,47,"[17, 21]",21,17,low_margin,0.50409766,0,1,0,0,0,0,True,True,True,True,"[0.5995364996542849, 1.1036341618107175]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,456,456:storage_in,22,47,"[24, 26]",24,24,low_margin,2.44770577,0,1,0,0,0,0,True,True,False,True,"[1.4262351020917197, -1.0214706693659534]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,457,457:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95093285,0,1,0,0,0,0,True,True,False,True,"[-0.8505710434947202, 1.1003618066334642]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,458,458:storage_in,6,47,"[8, 12]",12,12,low_margin+historical_risk,0.71762906,1,1,0,0,0,0,True,True,False,True,"[0.08861897088688198, 0.8062480289355589]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,459,459:storage_in,22,47,"[24, 26]",24,24,low_margin,2.45524084,0,1,0,0,0,0,True,True,False,True,"[1.594618896061922, -0.8606219405216895]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,460,460:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95213517,0,1,0,0,0,0,True,True,False,True,"[-0.8329981925311853, 1.1191369772118425]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,461,461:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95212374,0,1,0,0,0,0,True,True,False,True,"[-0.8331685533677176, 1.1189551845193562]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,462,462:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95211177,0,1,0,0,0,0,True,True,False,True,"[-0.83334681432024, 1.1187649568918703]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,463,463:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95209926,0,1,0,0,0,0,True,True,False,True,"[-0.8335331545554052, 1.1185661024897442]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,464,464:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95208731,0,1,0,0,0,0,True,True,False,True,"[-0.8337109597605596, 1.1183763514218164]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,465,465:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95207586,0,1,0,0,0,0,True,True,False,True,"[-0.8338813085648398, 1.1181945532362443]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,466,466:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95206388,0,1,0,0,0,0,True,True,False,True,"[-0.8340595569234754, 1.1180043198647858]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,467,467:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95205134,0,1,0,0,0,0,True,True,False,True,"[-0.8342458839899549, 1.117805459462555]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,468,468:storage_in,20,47,"[10, 21]",21,21,low_margin,1.94419695,0,1,0,0,0,0,True,True,False,True,"[-0.9386562994418763, 1.0055406481795717]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,469,469:storage_in,20,47,"[10, 21]",21,21,low_margin,1.94418744,0,1,0,0,0,0,True,True,False,True,"[-0.9387705219454667, 1.0054169168866942]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,470,470:storage_in,20,47,"[10, 21]",21,21,low_margin,1.94423228,0,1,0,0,0,0,True,True,False,True,"[-0.9205444463090393, 1.0236878356997419]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,471,471:storage_in,20,47,"[10, 21]",21,21,low_margin,1.94422835,0,1,0,0,0,0,True,True,False,True,"[-0.920590772892447, 1.0236375767915895]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,472,472:storage_in,20,47,"[10, 21]",21,21,low_margin,1.94422249,0,1,0,0,0,0,True,True,False,True,"[-0.9206597662351332, 1.0235627264923493]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,473,473:storage_in,20,47,"[10, 21]",21,21,low_margin,1.94421734,0,1,0,0,0,0,True,True,False,True,"[-0.920720445763169, 1.0234968951712982]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,474,474:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95221958,0,1,0,0,0,0,True,True,False,True,"[-0.8166755317405501, 1.1355440513981545]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,475,475:storage_in,20,47,"[10, 21]",21,21,low_margin,1.94416102,0,1,0,0,0,0,True,True,False,True,"[-0.9390877733376801, 1.0050732443699661]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,476,476:storage_in,20,47,"[10, 21]",21,21,low_margin,1.94415746,0,1,0,0,0,0,True,True,False,True,"[-0.9391304758071972, 1.005026984391179]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,477,477:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95200336,0,1,0,0,0,0,True,True,False,True,"[-0.8349585630180341, 1.1170447935253054]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,478,478:storage_in,20,47,"[10, 21]",21,21,low_margin,1.94414281,0,1,0,0,0,0,True,True,False,True,"[-0.9393062935605265, 1.004836516424248]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,479,479:storage_in,20,47,"[10, 21]",21,21,low_margin,1.94412874,0,1,0,0,0,0,True,True,False,True,"[-0.9394751531692858, 1.0046535818911628]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,480,480:storage_in,20,47,"[10, 21]",21,21,low_margin,1.94411399,0,1,0,0,0,0,True,True,False,True,"[-0.9396520054418718, 1.0044619837495277]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,481,481:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95191039,0,1,0,0,0,0,True,True,False,True,"[-0.8363359928525396, 1.1155743996000838]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,482,482:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95187929,0,1,0,0,0,0,True,True,False,True,"[-0.8367958136707199, 1.1150834812094899]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,483,483:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95178413,0,1,0,0,0,0,True,True,False,True,"[-0.8382000390706199, 1.1135840906113772]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,484,484:storage_in,20,47,"[10, 21]",21,21,low_margin,1.94387865,0,1,0,0,0,0,True,True,False,True,"[-0.9424666705454825, 1.0014119809462303]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,485,485:storage_in,20,47,"[10, 21]",21,21,low_margin,1.94386256,0,1,0,0,0,0,True,True,False,True,"[-0.9426585398276206, 1.0012040245443818]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,486,486:storage_in,20,47,"[10, 21]",21,21,low_margin,1.94373313,0,1,0,0,0,0,True,True,False,True,"[-0.9441998642133378, 0.9995332620786901]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,487,487:storage_in,20,47,"[10, 21]",21,21,low_margin,1.94370677,0,1,0,0,0,0,True,True,False,True,"[-0.9445131201056531, 0.9991936544025509]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,488,488:storage_in,20,47,"[10, 21]",21,21,low_margin,1.94369507,0,1,0,0,0,0,True,True,False,True,"[-0.9446522064187148, 0.9990428629615096]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,489,489:storage_in,20,47,"[10, 21]",21,21,low_margin,1.9470489,0,1,0,0,0,0,True,True,False,True,"[-0.9032305317956129, 1.0438183709558964]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,490,490:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95089237,0,1,0,0,0,0,True,True,False,True,"[-0.8511510401357183, 1.0997413302443289]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,491,491:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95161225,0,1,0,0,0,0,True,True,False,True,"[-0.8407251333406205, 1.1108871192936678]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,492,492:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95013384,0,1,0,0,0,0,True,True,False,True,"[-0.8618872487369733, 1.0882465934128593]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,493,493:storage_in,20,47,"[10, 21]",21,21,low_margin,1.94701292,0,1,0,0,0,0,True,True,False,True,"[-0.9036929621462875, 1.043319956745329]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,494,494:storage_in,22,47,"[24, 26]",24,24,low_margin,2.44020767,0,1,0,0,0,0,True,True,False,True,"[1.3050367602696475, -1.1351709072460394]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,495,495:storage_in,19,47,"[18, 25]",18,18,low_margin+historical_risk,1.79901335,1,1,0,0,0,0,True,True,False,True,"[0.6786644255089717, -1.120348921340694]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,495,495:storage_in,22,47,"[24, 26]",24,24,low_margin,2.44020266,0,1,0,0,0,0,True,True,False,True,"[1.3049692952787468, -1.1352333607319458]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,496,496:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.18466893,1,1,0,0,0,0,True,True,False,True,"[0.9790611680936308, -0.20560775781048735]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,497,497:storage_in,22,47,"[24, 26]",24,24,low_margin,2.44019356,0,1,0,0,0,0,True,True,False,True,"[1.3048468071299635, -1.1353467483297417]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,498,498:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.18466814,1,1,0,0,0,0,True,True,False,True,"[0.9789644960684861, -0.20570364600081326]",MOVE_TO_NEXT_CIE
g4d_first512_no_fault,499,499:storage_in,9,47,"[7, 10]",7,7,low_margin,0.90723564,0,1,0,0,0,0,True,True,False,True,"[-0.04038099532421158, -0.9476166315036547]",MOVE_TO_NEXT_CIE
