schema,map,scale,service_condition,service_time_multiplier,comparison_status,missing_or_failed_arms,normalized_pair_status,normalized_pair_status_detail,no_qi_pair_status,no_qi_pair_status_detail,metric,metric_label,preferred_direction,raw_count_as_seconds,service_rate_normalized,no_qi_but_calendar,normalized_minus_raw,normalized_relative_to_raw_percent,normalized_outcome,no_qi_minus_raw,no_qi_relative_to_raw_percent,no_qi_outcome,comparison_identity_sha256,timing_protocol,source_files
czr005.cie_service_normalization.summary.v2,nanning,1,SERVICE_X2,2.0,COMPLETE,,COMPLETE,,COMPLETE,,business_time_to_99_percent_elapsed_seconds,time to 99% completion (s),lower,87719.37091700024,88805.40224700012,86024.54991700005,1086.0313299998816,1.2380746905121796,WORSE,-1694.8210000001854,-1.9320943393493086,IMPROVED,ac7a0b849fe6ba9a69ca2d3a3eb3f4c121adff3f3067e549fcbf33f3cfa0fb6d,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,SERVICE_X2,2.0,COMPLETE,,COMPLETE,,COMPLETE,,business_raw_total_backlog_area_seconds,raw-bag total backlog area (bag-s),lower,388322070.2802291,391911237.17666954,363284286.8144941,3589166.8964404464,0.924275793505725,WORSE,-25037783.46573502,-6.447684894053724,IMPROVED,ac7a0b849fe6ba9a69ca2d3a3eb3f4c121adff3f3067e549fcbf33f3cfa0fb6d,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,SERVICE_X2,2.0,COMPLETE,,COMPLETE,,COMPLETE,,business_raw_total_backlog_peak,raw-bag total backlog peak,lower,7558,7558,7189,0.0,0.0,TIE,-369.0,-4.88224397988886,IMPROVED,ac7a0b849fe6ba9a69ca2d3a3eb3f4c121adff3f3067e549fcbf33f3cfa0fb6d,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,SERVICE_X2,2.0,COMPLETE,,COMPLETE,,COMPLETE,,business_raw_total_backlog_end,raw-bag total backlog at horizon end,lower,0,1,0,1.0,,WORSE,0.0,,TIE,ac7a0b849fe6ba9a69ca2d3a3eb3f4c121adff3f3067e549fcbf33f3cfa0fb6d,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,SERVICE_X2,2.0,COMPLETE,,COMPLETE,,COMPLETE,,business_raw_source_backlog_area_seconds,raw-bag source backlog area (bag-s),lower,66350499.549172774,66348504.125792794,66353353.3265028,-1995.4233799800277,-0.0030073976737751717,IMPROVED,2853.7773300260305,0.004301063819287567,WORSE,ac7a0b849fe6ba9a69ca2d3a3eb3f4c121adff3f3067e549fcbf33f3cfa0fb6d,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,SERVICE_X2,2.0,COMPLETE,,COMPLETE,,COMPLETE,,business_raw_source_backlog_peak,raw-bag source backlog peak,lower,2249,2249,2249,0.0,0.0,TIE,0.0,0.0,TIE,ac7a0b849fe6ba9a69ca2d3a3eb3f4c121adff3f3067e549fcbf33f3cfa0fb6d,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,SERVICE_X2,2.0,COMPLETE,,COMPLETE,,COMPLETE,,business_raw_source_backlog_end,raw-bag source backlog at horizon end,lower,0,0,0,0.0,,TIE,0.0,,TIE,ac7a0b849fe6ba9a69ca2d3a3eb3f4c121adff3f3067e549fcbf33f3cfa0fb6d,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,SERVICE_X2,2.0,COMPLETE,,COMPLETE,,COMPLETE,,business_raw_network_backlog_area_seconds,raw-bag network backlog area (bag-s),lower,321971570.73105216,325562733.0508812,296930933.48798877,3591162.3198290467,1.1153662764930263,WORSE,-25040637.24306339,-7.777282070652202,IMPROVED,ac7a0b849fe6ba9a69ca2d3a3eb3f4c121adff3f3067e549fcbf33f3cfa0fb6d,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,SERVICE_X2,2.0,COMPLETE,,COMPLETE,,COMPLETE,,business_raw_network_backlog_peak,raw-bag network backlog peak,lower,6971,6882,6561,-89.0,-1.2767178310142018,IMPROVED,-410.0,-5.881509109166547,IMPROVED,ac7a0b849fe6ba9a69ca2d3a3eb3f4c121adff3f3067e549fcbf33f3cfa0fb6d,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,SERVICE_X2,2.0,COMPLETE,,COMPLETE,,COMPLETE,,business_raw_network_backlog_end,raw-bag network backlog at horizon end,lower,0,1,0,1.0,,WORSE,0.0,,TIE,ac7a0b849fe6ba9a69ca2d3a3eb3f4c121adff3f3067e549fcbf33f3cfa0fb6d,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,SERVICE_X2,2.0,COMPLETE,,COMPLETE,,COMPLETE,,event_count,native event count,diagnostic,8326813,8449040,8183685,122227.0,1.4678725221762516,DIAGNOSTIC_ONLY,-143128.0,-1.7188809211879743,DIAGNOSTIC_ONLY,ac7a0b849fe6ba9a69ca2d3a3eb3f4c121adff3f3067e549fcbf33f3cfa0fb6d,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,SERVICE_X2,2.0,COMPLETE,,COMPLETE,,COMPLETE,,decision_count,native decision count,diagnostic,547660,569287,544317,21627.0,3.948982945623197,DIAGNOSTIC_ONLY,-3343.0,-0.6104152211225943,DIAGNOSTIC_ONLY,ac7a0b849fe6ba9a69ca2d3a3eb3f4c121adff3f3067e549fcbf33f3cfa0fb6d,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,SERVICE_X2,2.0,COMPLETE,,COMPLETE,,COMPLETE,,wall_seconds,wall time (s),compute only,272.80279350001365,268.6698076999746,231.5746176999528,-4.132985800039023,-1.515008606405204,DIAGNOSTIC_ONLY,-41.22817580006085,-15.112812911887865,DIAGNOSTIC_ONLY,ac7a0b849fe6ba9a69ca2d3a3eb3f4c121adff3f3067e549fcbf33f3cfa0fb6d,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,SERVICE_X2,2.0,COMPLETE,,COMPLETE,,COMPLETE,,cpu_seconds,CPU time (s),compute only,267.859375,263.484375,226.96875,-4.375,-1.6333197223356473,DIAGNOSTIC_ONLY,-40.890625,-15.265706119115674,DIAGNOSTIC_ONLY,ac7a0b849fe6ba9a69ca2d3a3eb3f4c121adff3f3067e549fcbf33f3cfa0fb6d,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\NO_QI_BUT_CALENDAR.json
