task_id,segment_id,start_node,entry_time,java_release_time,output_start_time,output_tth,finish_time_if_reconstructable,tth_if_entry_denominator,tth_if_release_denominator,closest_denominator,confidence
15750,15750:direct,4,46318.42416,46318,46318,241,46559,240.57584,241,java_release_time_tth,high
15751,15751:direct,5,46326.05073,46326,46326,240,46566,239.94927,240,java_release_time_tth,high
15752,15752:direct,3,46328.82068,46328,46328,196,46524,195.17932,196,java_release_time_tth,high
15753,15753:direct,4,46331.35489,46331,46331,241,46572,240.64511,241,java_release_time_tth,high
15754,15754:storage_in,0,46332.56129,46332,46334,46,46380,47.43871,48,original_entry_time_tth,medium
15754,15754:storage_out,52,49800,49841,49864,210,50074,274,233,java_release_time_tth,medium
15755,15755:direct,5,46334.0507,46334,46337,240,46577,242.9493,243,original_entry_time_tth,medium
15756,15756:direct,3,46342.05063,46342,46342,196,46538,195.94937,196,java_release_time_tth,high
15757,15757:direct,4,46344.82681,46344,46344,241,46585,240.17319,241,java_release_time_tth,high
15758,15758:direct,5,46347.49348,46347,46347,189,46536,188.50652,189,java_release_time_tth,high
15759,15759:direct,3,46350.05055,46350,46350,248,46598,247.94945,248,java_release_time_tth,high
15760,15760:direct,4,46352.6882,46352,46354,241,46595,242.3118,243,original_entry_time_tth,medium
15761,15761:direct,5,46355.48741,46355,46356,240,46596,240.51259,241,original_entry_time_tth,medium
15762,15762:storage_in,53,46377.75708,46377,46377,47,46424,46.24292,47,java_release_time_tth,high
15762,15762:storage_out,52,49800,49842,49866,210,50076,276,234,java_release_time_tth,medium
15763,15763:direct,3,46379.51382,46379,46379,196,46575,195.48618,196,java_release_time_tth,high
15764,15764:storage_in,53,46382.85901,46382,46382,47,46429,46.14099,47,java_release_time_tth,high
15764,15764:storage_out,52,49800,49843,49868,213,50081,281,238,java_release_time_tth,medium
15765,15765:storage_in,53,46388.19227,46388,46388,47,46435,46.80773,47,java_release_time_tth,high
15765,15765:storage_out,52,49800,49844,49871,235,50106,306,262,java_release_time_tth,medium
15766,15766:storage_in,53,46393.28134,46393,46393,47,46440,46.71866,47,java_release_time_tth,high
15766,15766:storage_out,52,49800,49845,49874,213,50087,287,242,java_release_time_tth,medium
15767,15767:storage_in,53,46398.15708,46398,46398,47,46445,46.84292,47,java_release_time_tth,high
15767,15767:storage_out,52,49500,49583,49632,171,49803,303,220,java_release_time_tth,medium
15768,15768:direct,1,46402.28882,46402,46402,202,46604,201.71118,202,java_release_time_tth,high
15769,15769:direct,4,46403.48737,46403,46403,189,46592,188.51263,189,java_release_time_tth,high
15770,15770:storage_in,53,46404.41599,46404,46404,47,46451,46.58401,47,java_release_time_tth,high
15770,15770:storage_out,52,49500,49584,49634,171,49805,305,221,java_release_time_tth,medium
15771,15771:direct,5,46406.02147,46406,46406,194,46600,193.97853,194,java_release_time_tth,high
15772,15772:storage_in,53,46408.59227,46408,46408,47,46455,46.40773,47,java_release_time_tth,high
15772,15772:storage_out,52,49500,49585,49636,210,49846,346,261,java_release_time_tth,medium
15773,15773:storage_in,1,46409.56277,46409,46409,50,46459,49.43723,50,java_release_time_tth,high
15773,15773:storage_out,52,49500,49586,49638,171,49809,309,223,java_release_time_tth,medium
15774,15774:storage_in,53,46413.68134,46413,46413,73,46486,72.31866,73,java_release_time_tth,high
15774,15774:storage_out,52,49500,49587,49640,210,49850,350,263,java_release_time_tth,medium
15775,15775:direct,3,46419.5678,46419,46419,196,46615,195.4322,196,java_release_time_tth,high
15776,15776:storage_in,53,46420.25713,46420,46420,47,46467,46.74287,47,java_release_time_tth,high
15776,15776:storage_out,52,49500,49588,49642,171,49813,313,225,java_release_time_tth,medium
15777,15777:storage_in,53,46422.10846,46422,46422,47,46469,46.89154,47,java_release_time_tth,high
15777,15777:storage_out,52,49500,49589,49644,171,49815,315,226,java_release_time_tth,medium
15778,15778:storage_in,53,46423.25276,46423,46424,47,46471,47.74724,48,original_entry_time_tth,medium
15778,15778:storage_out,52,49500,49590,49645,146,49791,291,201,java_release_time_tth,medium
15779,15779:storage_in,53,46426.41846,46426,46426,73,46499,72.58154,73,java_release_time_tth,high
15779,15779:storage_out,52,49500,49591,49646,210,49856,356,265,java_release_time_tth,medium
15780,15780:storage_in,53,46427.40903,46427,46428,47,46475,47.59097,48,original_entry_time_tth,medium
15780,15780:storage_out,52,49500,49592,49648,171,49819,319,227,java_release_time_tth,medium
15781,15781:storage_in,53,46429.49262,46429,46430,47,46477,47.50738,48,original_entry_time_tth,medium
15781,15781:storage_out,52,49800,49846,49876,235,50111,311,265,java_release_time_tth,medium
15782,15782:storage_in,53,46432.49919,46432,46432,47,46479,46.50081,47,java_release_time_tth,high
15782,15782:storage_out,52,49500,49593,49650,146,49796,296,203,java_release_time_tth,medium
15783,15783:storage_in,53,46437.38804,46437,46437,47,46484,46.61196,47,java_release_time_tth,high
15783,15783:storage_out,52,49500,49594,49651,171,49822,322,228,java_release_time_tth,medium
15784,15784:storage_in,4,46441.49379,46441,46441,47,46488,46.50621,47,java_release_time_tth,high
15784,15784:storage_out,52,50700,50721,50723,171,50894,194,173,java_release_time_tth,medium
15785,15785:storage_in,53,46465.56247,46465,46465,47,46512,46.43753,47,java_release_time_tth,high
15785,15785:storage_out,52,49500,49595,49653,171,49824,324,229,java_release_time_tth,medium
15786,15786:storage_in,53,46473.52445,46473,46473,47,46520,46.47555,47,java_release_time_tth,high
15786,15786:storage_out,52,49500,49596,49655,200,49855,355,259,java_release_time_tth,medium
15787,15787:storage_in,53,46484.00578,46484,46484,47,46531,46.99422,47,java_release_time_tth,high
15787,15787:storage_out,52,49800,49847,49878,235,50113,313,266,java_release_time_tth,medium
15788,15788:storage_in,53,46526.67246,46526,46526,47,46573,46.32754,47,java_release_time_tth,high
15788,15788:storage_out,52,49500,49597,49657,200,49857,357,260,java_release_time_tth,medium
15789,15789:storage_in,53,46542.68911,46542,46542,73,46615,72.31089,73,java_release_time_tth,high
15789,15789:storage_out,52,49800,49848,49880,210,50090,290,242,java_release_time_tth,medium
15790,15790:storage_in,53,46579.31856,46579,46579,47,46626,46.68144,47,java_release_time_tth,high
15790,15790:storage_out,52,49500,49598,49659,171,49830,330,232,java_release_time_tth,medium
15791,15791:direct,53,46581.98527,46581,46581,190,46771,189.01473,190,java_release_time_tth,high
15792,15792:storage_in,53,46584.65205,46584,46584,47,46631,46.34795,47,java_release_time_tth,high
15792,15792:storage_out,52,52200,52226,52230,200,52430,230,204,java_release_time_tth,medium
15793,15793:storage_in,53,46592.65196,46592,46592,73,46665,72.34804,73,java_release_time_tth,high
15793,15793:storage_out,52,50700,50722,50724,146,50870,170,148,java_release_time_tth,medium
15794,15794:direct,53,46597.9852,46597,46597,202,46799,201.0148,202,java_release_time_tth,high
15795,15795:storage_in,53,46603.31861,46603,46603,47,46650,46.68139,47,java_release_time_tth,high
15795,15795:storage_out,52,51000,51022,51034,210,51244,244,222,java_release_time_tth,medium
15796,15796:direct,53,46605.98511,46605,46605,202,46807,201.01489,202,java_release_time_tth,high
15797,15797:storage_in,53,46606.85778,46606,46607,47,46654,47.14222,48,original_entry_time_tth,medium
15797,15797:storage_out,52,49500,49599,49661,210,49871,371,272,java_release_time_tth,medium
15798,15798:storage_in,53,46608.65201,46608,46609,47,46656,47.34799,48,original_entry_time_tth,medium
15798,15798:storage_out,52,49800,49849,49885,213,50098,298,249,java_release_time_tth,medium
15799,15799:direct,2,46628.29803,46628,46628,196,46824,195.70197,196,java_release_time_tth,high
15800,15800:direct,0,46631.00541,46631,46632,188,46820,188.99459,189,original_entry_time_tth,medium
15801,15801:direct,1,46635.69808,46635,46635,240,46875,239.30192,240,java_release_time_tth,high
15802,15802:direct,2,46638.13819,46638,46638,196,46834,195.86181,196,java_release_time_tth,high
15803,15803:storage_in,3,46641.52212,46641,46641,82,46723,81.47788,82,java_release_time_tth,high
15803,15803:storage_out,52,49200,49231,49241,250,49491,291,260,java_release_time_tth,medium
15804,15804:storage_in,5,46643.35494,46643,46643,79,46722,78.64506,79,java_release_time_tth,high
15804,15804:storage_out,52,52200,52227,52232,171,52403,203,176,java_release_time_tth,medium
15805,15805:direct,3,46646.16011,46646,46646,196,46842,195.83989,196,java_release_time_tth,high
15806,15806:storage_in,0,46646.32142,46646,46646,50,46696,49.67858,50,java_release_time_tth,high
15806,15806:storage_out,52,50400,50432,50447,171,50618,218,186,java_release_time_tth,medium
15807,15807:storage_in,4,46646.90882,46646,46646,80,46726,79.09118,80,java_release_time_tth,high
15807,15807:storage_out,52,50700,50723,50725,199,50924,224,201,java_release_time_tth,medium
15808,15808:direct,4,46648.71728,46648,46648,189,46837,188.28272,189,java_release_time_tth,high
15809,15809:storage_in,1,46651.43136,46651,46652,73,46725,73.56864,74,original_entry_time_tth,medium
15809,15809:storage_out,52,50400,50433,50449,222,50671,271,238,java_release_time_tth,medium
15810,15810:storage_in,5,46651.48748,46651,46651,46,46697,45.51252,46,java_release_time_tth,high
15810,15810:storage_out,52,52200,52228,52233,146,52379,179,151,java_release_time_tth,medium
15811,15811:storage_in,2,46653.27002,46653,46653,53,46706,52.72998,53,java_release_time_tth,high
15811,15811:storage_out,52,51300,51327,51329,210,51539,239,212,java_release_time_tth,medium
15812,15812:storage_in,5,46654.90893,46654,46654,79,46733,78.09107,79,java_release_time_tth,high
15812,15812:storage_out,52,49500,49600,49663,200,49863,363,263,java_release_time_tth,medium
15813,15813:storage_in,0,46655.87128,46655,46658,46,46704,48.12872,49,original_entry_time_tth,medium
15813,15813:storage_out,52,51000,51023,51036,210,51246,246,223,java_release_time_tth,medium
15814,15814:storage_in,3,46656.17512,46656,46656,82,46738,81.82488,82,java_release_time_tth,high
15814,15814:storage_out,52,50700,50724,50726,250,50976,276,252,java_release_time_tth,medium
15815,15815:storage_in,3,46656.71732,46657,46658,49,46707,50.28268,50,java_release_time_tth,medium
15815,15815:storage_out,52,53700,53710,53710,146,53856,156,146,java_release_time_tth,high
15816,15816:storage_in,2,46656.98803,46656,46656,53,46709,52.01197,53,java_release_time_tth,high
15816,15816:storage_out,52,50400,50434,50451,171,50622,222,188,java_release_time_tth,medium
15817,15817:storage_in,1,46658.13335,46658,46660,50,46710,51.86665,52,original_entry_time_tth,medium
15817,15817:storage_out,52,51300,51328,51331,210,51541,241,213,java_release_time_tth,medium
15818,15818:storage_in,53,46658.13759,46658,46658,73,46731,72.86241,73,java_release_time_tth,high
15818,15818:storage_out,52,51000,51024,51037,146,51183,183,159,java_release_time_tth,medium
15819,15819:storage_in,4,46658.84168,46658,46662,80,46742,83.15832,84,original_entry_time_tth,medium
15819,15819:storage_out,52,49200,49232,49242,199,49441,241,209,java_release_time_tth,medium
15820,15820:direct,4,46659.35491,46659,46664,196,46860,200.64509,201,original_entry_time_tth,medium
15821,15821:direct,0,46659.65474,46659,46664,201,46865,205.34526,206,original_entry_time_tth,medium
15822,15822:storage_in,3,46660.29991,46660,46660,54,46714,53.70009,54,java_release_time_tth,high
15822,15822:storage_out,52,50400,50435,50452,250,50702,302,267,java_release_time_tth,medium
15823,15823:storage_in,5,46661.48034,46661,46663,77,46740,78.51966,79,original_entry_time_tth,medium
15823,15823:storage_out,52,49200,49233,49243,277,49520,320,287,java_release_time_tth,medium
15824,15824:direct,1,46662.11851,46662,46662,202,46864,201.88149,202,java_release_time_tth,high
15825,15825:direct,5,46662.16014,46662,46666,196,46862,199.83986,200,original_entry_time_tth,medium
15826,15826:storage_in,3,46664.28168,46664,46664,82,46746,81.71832,82,java_release_time_tth,high
15826,15826:storage_out,52,49200,49234,49246,250,49496,296,262,java_release_time_tth,medium
15827,15827:storage_in,3,46664.68803,46665,46666,82,46748,83.31197,83,java_release_time_tth,medium
15827,15827:storage_out,52,52200,52229,52234,171,52405,205,176,java_release_time_tth,medium
15828,15828:storage_in,2,46664.95003,46664,46664,53,46717,52.04997,53,java_release_time_tth,high
15828,15828:storage_out,52,50400,50436,50456,171,50627,227,191,java_release_time_tth,medium
15829,15829:direct,2,46665.6034,46665,46666,235,46901,235.3966,236,original_entry_time_tth,medium
15830,15830:storage_in,4,46666.94844,46666,46670,80,46750,83.05156,84,original_entry_time_tth,medium
15830,15830:storage_out,52,50700,50725,50727,199,50926,226,201,java_release_time_tth,medium
15831,15831:direct,0,46668.27007,46668,46671,232,46903,234.72993,235,original_entry_time_tth,medium
15832,15832:storage_in,53,46668.80399,46668,46677,47,46724,55.19601,56,original_entry_time_tth,medium
15832,15832:storage_out,52,49200,49235,49247,199,49446,246,211,java_release_time_tth,medium
15833,15833:storage_in,5,46669.61523,46669,46672,79,46751,81.38477,82,original_entry_time_tth,medium
15833,15833:storage_out,52,50700,50726,50728,250,50978,278,252,java_release_time_tth,medium
15834,15834:direct,4,46670.15405,46670,46673,196,46869,198.84595,199,original_entry_time_tth,medium
15835,15835:direct,1,46671.12207,46671,46672,232,46904,232.87793,233,original_entry_time_tth,medium
15836,15836:storage_in,3,46672.17498,46672,46672,54,46726,53.82502,54,java_release_time_tth,high
15836,15836:storage_out,52,49200,49236,49248,250,49498,298,262,java_release_time_tth,medium
15837,15837:direct,5,46672.82679,46672,46675,196,46871,198.17321,199,original_entry_time_tth,medium
15838,15838:storage_in,4,46673.57562,46673,46677,80,46757,83.42438,84,original_entry_time_tth,medium
15838,15838:storage_out,52,49500,49601,49665,171,49836,336,235,java_release_time_tth,medium
15839,15839:direct,2,46673.62007,46673,46674,235,46909,235.37993,236,original_entry_time_tth,medium
15840,15840:storage_in,4,46674.94837,46674,46680,80,46760,85.05163,86,original_entry_time_tth,medium
15840,15840:storage_out,52,54300,54310,54310,199,54509,209,199,java_release_time_tth,high
15841,15841:storage_in,5,46676.07837,46676,46679,79,46758,81.92163,82,original_entry_time_tth,medium
15841,15841:storage_out,52,49500,49602,49667,200,49867,367,265,java_release_time_tth,medium
15842,15842:direct,0,46676.49334,46676,46680,232,46912,235.50666,236,original_entry_time_tth,medium
15843,15843:direct,53,46676.80395,46676,46694,269,46963,286.19605,287,original_entry_time_tth,medium
15844,15844:storage_in,5,46677.50842,46677,46682,79,46761,83.49158,84,original_entry_time_tth,medium
15844,15844:storage_out,52,51900,51924,51924,250,52174,274,250,java_release_time_tth,high
15845,15845:storage_in,0,46678.19928,46678,46690,50,46740,61.80072,62,original_entry_time_tth,medium
15845,15845:storage_out,52,49500,49603,49669,210,49879,379,276,java_release_time_tth,medium
15846,15846:storage_in,3,46678.74513,46678,46678,54,46732,53.25487,54,java_release_time_tth,high
15846,15846:storage_out,52,50700,50727,50729,171,50900,200,173,java_release_time_tth,medium
15847,15847:storage_in,1,46678.94605,46678,46686,50,46736,57.05395,58,original_entry_time_tth,medium
15847,15847:storage_out,52,54900,54908,54908,185,55093,193,185,java_release_time_tth,high
15848,15848:storage_in,3,46680.28166,46680,46680,54,46734,53.71834,54,java_release_time_tth,high
15848,15848:storage_out,52,54900,54909,54909,199,55108,208,199,java_release_time_tth,high
15849,15849:direct,2,46681.60373,46681,46682,235,46917,235.39627,236,original_entry_time_tth,medium
15850,15850:storage_in,4,46682.81377,46682,46683,80,46763,80.18623,81,original_entry_time_tth,medium
15850,15850:storage_out,52,49200,49237,49249,199,49448,248,211,java_release_time_tth,medium
15851,15851:direct,0,46684.45538,46684,46693,232,46925,240.54462,241,original_entry_time_tth,medium
15852,15852:storage_in,5,46685.61098,46685,46685,79,46764,78.38902,79,java_release_time_tth,high
15852,15852:storage_out,52,49200,49238,49250,250,49500,300,262,java_release_time_tth,medium
15853,15853:storage_in,1,46686.04907,46686,46688,50,46738,51.95093,52,original_entry_time_tth,medium
15853,15853:storage_out,52,49800,49850,49887,185,50072,272,222,java_release_time_tth,medium
