raw_bag_id,segment_id,start,goal,scheduled_release_seconds
27263,0,53,47,74052
27263,1,52,49,77307
27264,0,4,49,74055
27265,0,53,47,74057
27265,1,52,49,77308
27266,0,5,47,74061
27266,1,52,49,77309
27267,0,3,47,74066
27267,1,52,49,77312
27268,0,53,47,74068
27268,1,52,49,77313
27269,0,53,47,74073
27269,1,52,49,77315
27270,0,4,49,74074
27271,0,53,47,74076
27271,1,52,50,77490
27272,0,53,47,74078
27272,1,52,49,77317
27273,0,5,49,74079
27274,0,3,49,74082
27275,0,53,47,74084
27275,1,52,48,77491
27276,0,53,47,74089
27276,1,52,48,77492
27277,0,4,49,74093
27278,0,5,47,74098
27278,1,52,49,77319
27279,0,53,47,74100
27279,1,52,49,77321
27280,0,3,49,74111
27281,0,4,49,74115
27282,0,5,49,74117
27283,0,3,49,74119
27284,0,4,49,74122
27285,0,5,49,74127
27286,0,53,47,74129
27286,1,52,49,77323
27287,0,3,49,74130
27288,0,53,47,74132
27288,1,52,49,80408
27289,0,4,47,74133
27289,1,52,49,76920
27290,0,53,47,74134
27290,1,52,49,77324
27291,0,53,47,74142
27291,1,52,50,77326
27292,0,5,49,74154
27293,0,3,49,74162
27294,0,4,49,74170
27295,0,5,49,74173
27296,0,3,49,74175
27297,0,53,47,74179
27297,1,52,49,76922
27298,0,4,49,74181
27299,0,53,47,74181
27299,1,52,49,76923
27300,0,53,47,74184
27300,1,52,49,76925
27301,0,53,47,74189
27301,1,52,49,76927
27302,0,5,49,74192
27303,0,53,47,74193
27303,1,52,49,77328
27304,0,3,49,74194
27305,0,4,49,74198
27306,0,5,49,74218
27307,0,3,49,74226
27308,0,4,49,74229
27309,0,5,49,74235
27310,0,53,47,74235
27310,1,52,49,78609
27311,0,3,49,74237
27312,0,1,47,74237
27312,1,52,49,77330
27313,0,2,47,74239
27313,1,52,49,77332
27314,0,4,49,74239
27315,0,0,47,74243
27315,1,52,49,77335
27316,0,4,48,74247
27317,0,5,49,74249
27318,0,53,47,74245
27318,1,52,49,77336
27319,0,1,47,74247
27319,1,52,49,79508
27320,0,3,47,74249
27320,1,52,48,76626
27321,0,2,47,74250
27321,1,52,49,80409
27322,0,53,49,74252
27323,0,5,47,74252
27323,1,52,48,77494
27324,0,53,47,74254
27324,1,52,49,77338
27325,0,0,47,74264
27325,1,52,50,77340
27326,0,3,49,74253
27327,0,4,47,74257
27327,1,52,48,76627
27328,0,1,47,74255
27328,1,52,49,77341
27329,0,4,49,74259
27330,0,1,47,74257
27330,1,52,50,76628
27331,0,3,47,74256
27331,1,52,48,76630
27332,0,2,47,74258
27332,1,52,50,76631
27333,0,53,47,74262
27333,1,52,50,76633
27334,0,4,49,74262
27335,0,2,47,74262
27335,1,52,50,76635
27336,0,5,48,74265
27337,0,0,47,74267
27337,1,52,50,76637
27338,0,5,47,74267
27338,1,52,49,78610
27339,0,3,48,74267
27340,0,1,47,74268
27340,1,52,50,76639
27341,0,2,47,74270
27341,1,52,50,76641
27342,0,4,48,74270
27343,0,53,48,74275
27344,0,3,49,74272
27345,0,0,47,74272
27345,1,52,50,76643
27346,0,5,48,74273
27347,0,1,47,74277
27347,1,52,50,77342
27348,0,3,47,74275
27348,1,52,48,76645
27349,0,2,47,74277
27349,1,52,50,76646
27350,0,53,47,74281
27350,1,52,48,76647
27351,0,5,49,74279
27352,0,0,47,74282
27352,1,52,50,76649
27353,0,4,49,74280
27354,0,4,47,74282
27354,1,52,48,78909
27355,0,3,49,74282
27356,0,53,49,74286
27357,0,4,47,74285
27357,1,52,49,78612
27358,0,1,47,74287
27358,1,52,50,77344
27359,0,5,49,74287
27360,0,2,47,74288
27360,1,52,50,77346
27361,0,5,48,74289
27362,0,3,49,74290
27363,0,0,47,74295
27363,1,52,50,77347
27364,0,1,47,74292
27364,1,52,50,76651
27365,0,4,49,74292
27366,0,5,49,74297
27367,0,2,47,74296
27367,1,52,50,77349
27368,0,3,49,74297
27369,0,0,47,74301
27369,1,52,50,77496
27370,0,4,49,74301
27371,0,1,47,74305
27371,1,52,50,76653
27372,0,0,47,74308
27372,1,52,50,76654
27373,0,5,49,74314
27374,0,3,49,74317
27375,0,3,47,74321
27375,1,52,48,77498
27376,0,4,49,74322
27377,0,5,47,74323
27377,1,52,49,77350
27378,0,4,47,74324
27378,1,52,48,77499
27379,0,3,47,74326
27379,1,52,49,76929
27380,0,4,49,74328
27381,0,5,47,74329
27381,1,52,48,77500
27382,0,5,49,74331
27383,0,3,47,74335
27383,1,52,49,76931
27384,0,5,47,74336
27384,1,52,49,76932
27385,0,3,47,74337
27385,1,52,48,77501
27386,0,4,49,74338
27387,0,1,47,74342
27387,1,52,50,77502
27388,0,4,47,74342
27388,1,52,48,76655
27389,0,5,49,74343
27390,0,5,47,74345
27390,1,52,48,77503
27391,0,3,47,74346
27391,1,52,49,76933
27392,0,2,47,74348
27392,1,52,50,77504
27393,0,4,49,74359
27394,0,5,49,74362
27395,0,3,47,74365
27395,1,52,49,76940
27396,0,1,47,74367
27396,1,52,50,77506
27397,0,3,47,74379
27397,1,52,49,77352
27398,0,4,47,74384
27398,1,52,49,77354
27399,0,4,47,74386
27399,1,52,49,76942
27400,0,5,49,74389
27401,0,5,47,74391
27401,1,52,49,76944
27402,0,3,47,74391
27402,1,52,49,76946
27403,0,2,47,74391
27403,1,52,49,77356
27404,0,4,49,74395
27405,0,3,47,74396
27405,1,52,48,76657
27406,0,5,49,74397
27407,0,3,49,74399
27408,0,3,47,74401
27408,1,52,49,77358
27409,0,4,49,74413
27410,0,5,49,74415
27411,0,4,48,74419
27412,0,3,49,74423
27413,0,4,49,74426
27414,0,5,47,74444
27414,1,52,48,78910
27415,0,4,47,74443
27415,1,52,49,77359
27416,0,5,49,74446
27417,0,3,49,74447
27418,0,4,49,74451
27419,0,5,47,74453
27419,1,52,49,76947
27420,0,3,47,74461
27420,1,52,49,77362
27421,0,0,50,74461
27422,0,4,49,74463
27423,0,5,49,74474
27424,0,3,49,74482
27425,0,4,47,74485
27425,1,52,49,77364
27426,0,0,47,74493
27426,1,52,50,77508
27427,0,5,49,74495
27428,0,3,49,74498
27429,0,4,49,74503
27430,0,5,47,74509
27430,1,52,49,77366
27431,0,3,47,74514
27431,1,52,49,76949
27432,0,1,47,74516
27432,1,52,50,77510
27433,0,4,47,74517
27433,1,52,49,76951
27434,0,5,49,74522
27435,0,3,49,74527
27436,0,4,49,74530
27437,0,5,47,74532
27437,1,52,49,76953
27438,0,3,47,74538
27438,1,52,49,76955
27439,0,4,47,74549
27439,1,52,49,76957
27440,0,5,49,74551
27441,0,3,47,74562
27441,1,52,49,76959
27442,0,4,49,74565
27443,0,5,49,74568
27444,0,3,49,74573
27445,0,4,49,74575
27446,0,53,47,74577
27446,1,52,49,80705
27447,0,5,49,74581
27448,0,53,47,74583
27448,1,52,49,80706
27449,0,3,49,74583
27450,0,53,47,74588
27450,1,52,49,80707
27451,0,4,47,74591
27451,1,52,49,76960
27452,0,5,47,74610
27452,1,52,49,76961
27453,0,3,49,74618
27454,0,4,49,74631
27455,0,5,49,74634
27456,0,3,49,74636
27457,0,4,49,74639
27458,0,5,49,74645
27459,0,3,49,74647
27460,0,4,49,74650
27461,0,5,49,74663
27462,0,3,49,74677
27463,0,53,47,74678
27463,1,52,49,80708
27464,0,4,49,74679
27465,0,5,49,74685
27466,0,3,47,74693
27466,1,52,49,76962
27467,0,4,49,74695
27468,0,5,49,74698
27469,0,3,49,74701
27470,0,4,49,74703
27471,0,5,49,74711
27472,0,3,49,74717
27473,0,4,49,74727
27474,0,5,49,74741
27475,0,3,49,74749
27476,0,4,49,74753
27477,0,5,49,74755
27478,0,3,49,74756
27479,0,4,49,74760
27480,0,5,47,74762
27480,1,52,49,77368
27481,0,3,47,74764
27481,1,52,49,77370
27482,0,4,47,74766
27482,1,52,49,77372
27483,0,5,49,74771
27484,0,53,47,74773
27484,1,52,49,77373
27485,0,3,49,74774
27486,0,4,49,74779
27487,0,53,47,74787
27487,1,52,49,77375
27488,0,53,47,74792
27488,1,52,49,77377
27489,0,53,47,74795
27489,1,52,50,77511
27490,0,5,49,74796
27491,0,3,49,74803
27492,0,4,49,74807
27493,0,53,47,74805
27493,1,52,50,77379
27494,0,5,49,74809
27495,0,53,50,74808
27496,0,3,47,74811
27496,1,52,49,77381
27497,0,4,47,74813
27497,1,52,49,77382
27498,0,5,47,74816
27498,1,52,49,77383
27499,0,3,47,74819
27499,1,52,49,77385
27500,0,4,47,74824
27500,1,52,49,77386
27501,0,1,47,74832
27501,1,52,49,77388
27502,0,5,49,74835
27503,0,2,47,74836
27503,1,52,49,77390
27504,0,3,49,74838
27505,0,0,47,74840
27505,1,52,49,77392
27506,0,5,47,74846
27506,1,52,48,78911
27507,0,1,47,74847
27507,1,52,49,80410
27508,0,53,47,74847
27508,1,52,49,77393
27509,0,2,47,74849
27509,1,52,49,80709
27510,0,3,48,74851
27511,0,3,48,74853
27512,0,0,47,74853
27512,1,52,49,79509
27513,0,4,48,74854
27514,0,4,48,74856
27515,0,1,47,74855
27515,1,52,49,77395
27516,0,2,50,74857
27517,0,4,47,74859
27517,1,52,49,77396
27518,0,2,50,74860
27519,0,0,50,74862
27520,0,5,49,74861
27521,0,5,47,74863
27521,1,52,48,77513
27522,0,0,50,74865
27523,0,1,47,74863
27523,1,52,49,79510
27524,0,5,49,74865
27525,0,53,47,74869
27525,1,52,48,77515
27526,0,1,50,74867
27527,0,3,47,74867
27527,1,52,48,77516
27528,0,2,50,74869
27529,0,3,49,74870
27530,0,3,47,74872
27530,1,52,49,78613
27531,0,4,47,74870
27531,1,52,48,77517
27532,0,53,47,74872
27532,1,52,48,78912
27533,0,4,49,74872
27534,0,4,47,74875
27534,1,52,49,77397
27535,0,0,50,74875
27536,0,5,49,74876
27537,0,5,47,74878
27537,1,52,48,78913
27538,0,1,50,74877
27539,0,5,47,74880
27539,1,52,49,78614
27540,0,3,47,74878
27540,1,52,49,77399
27541,0,3,47,74880
27541,1,52,48,78914
27542,0,2,50,74880
27543,0,4,47,74881
27543,1,52,48,78915
27544,0,3,47,74883
27544,1,52,49,77400
27545,0,5,47,74883
27545,1,52,48,77518
27546,0,0,50,74888
27547,0,3,47,74886
27547,1,52,48,77519
27548,0,2,50,74887
27549,0,1,50,74891
27550,0,4,47,74888
27550,1,52,49,77402
27551,0,2,50,74891
27552,0,0,50,74893
27553,0,5,47,74893
27553,1,52,49,77404
27554,0,1,50,74896
27555,0,2,47,74900
27555,1,52,49,77406
27556,0,2,47,74902
27556,1,52,50,77521
27557,0,0,47,74908
27557,1,52,50,77408
27558,0,0,47,74910
27558,1,52,50,77409
27559,0,0,47,74913
27559,1,52,50,77522
27560,0,1,50,74911
27561,0,2,47,74913
27561,1,52,49,77410
27562,0,3,47,74917
27562,1,52,49,79807
27563,0,4,49,74920
27564,0,1,47,74920
27564,1,52,50,77523
27565,0,5,49,74923
27566,0,2,47,74923
27566,1,52,50,77412
27567,0,4,49,74926
27568,0,3,47,74926
27568,1,52,49,77413
27569,0,0,47,74926
27569,1,52,50,77415
27570,0,4,48,74928
27571,0,4,49,74930
27572,0,1,47,74928
27572,1,52,50,77416
27573,0,5,48,74930
27574,0,2,47,74931
27574,1,52,50,77417
27575,0,5,49,74932
27576,0,5,49,74935
27577,0,3,48,74931
27578,0,0,50,74935
27579,0,3,47,74934
27579,1,52,49,77419
27580,0,4,48,74935
27581,0,1,47,74936
27581,1,52,50,81903
27582,0,4,47,74937
27582,1,52,49,77421
27583,0,3,49,74939
27584,0,2,47,74939
27584,1,52,50,77525
27585,0,5,48,74939
27586,0,4,49,74943
27587,0,0,47,74943
27587,1,52,50,77423
27588,0,1,47,74945
27588,1,52,50,77527
27589,0,3,48,74947
27590,0,2,47,74948
27590,1,52,50,77529
27591,0,5,49,74950
27592,0,3,47,74952
27592,1,52,49,78615
27593,0,0,47,74972
27593,1,52,50,77531
27594,0,4,47,74973
27594,1,52,49,78616
27595,0,5,47,74976
27595,1,52,49,78617
27596,0,3,49,74979
27597,0,4,49,74984
27598,0,5,49,74984
27599,0,5,49,74987
27600,0,3,49,74990
27601,0,3,49,74992
27602,0,4,49,75008
27603,0,4,47,75010
27603,1,52,48,77533
27604,0,5,49,75014
27605,0,3,49,75022
27606,0,0,50,75027
27607,0,4,49,75027
27608,0,4,47,75030
27608,1,52,48,77534
27609,0,5,48,75033
27610,0,5,49,75035
27611,0,5,49,75040
27612,0,3,49,75043
27613,0,4,49,75045
27614,0,3,49,75047
27615,0,5,47,75048
27615,1,52,49,79808
27616,0,1,50,75049
27617,0,3,49,75050
27618,0,4,49,75056
27619,0,5,49,75064
27620,0,3,49,75078
27621,0,4,49,75080
27622,0,5,49,75091
27623,0,3,49,75093
27624,0,4,49,75096
27625,0,5,49,75102
27626,0,3,49,75112
27627,0,4,49,75115
27628,0,5,49,75117
27629,0,3,49,75133
27630,0,4,49,75136
27631,0,5,47,75139
27631,1,52,49,78619
27632,0,3,49,75147
27633,0,4,49,75149
27634,0,5,49,75152
27635,0,3,49,75155
27636,0,4,49,75158
27637,0,5,49,75160
27638,0,3,49,75163
27639,0,4,49,75171
27640,0,4,49,75173
27641,0,5,49,75184
27642,0,5,49,75189
27643,0,3,49,75190
27644,0,4,49,75192
27645,0,5,49,75200
27646,0,3,49,75203
27647,0,4,49,75206
27648,0,5,49,75211
27649,0,3,49,75214
27650,0,4,49,75216
27651,0,5,49,75219
27652,0,53,47,75222
27652,1,52,49,78620
27653,0,53,47,75224
27653,1,52,49,78621
27654,0,53,47,75227
27654,1,52,49,78622
27655,0,3,49,75232
27656,0,3,49,75234
27657,0,4,49,75238
27658,0,5,49,75253
27659,0,3,49,75256
27660,0,4,49,75261
27661,0,5,49,75265
27662,0,3,49,75267
27663,0,4,49,75272
27664,0,5,49,75296
27665,0,3,49,75299
27666,0,4,49,75307
27667,0,5,49,75315
27668,0,3,49,75318
27669,0,4,49,75320
27670,0,5,47,75323
27670,1,52,49,78623
27671,0,53,47,75323
27671,1,52,49,78624
27672,0,3,49,75326
27673,0,4,49,75328
27674,0,5,49,75331
27675,0,3,49,75363
27676,0,4,47,75365
27676,1,52,49,78626
27677,0,5,49,75371
27678,0,3,49,75373
27679,0,4,49,75376
27680,0,5,49,75379
27681,0,53,47,75381
27681,1,52,49,79809
27682,0,3,49,75382
27683,0,53,49,75384
27684,0,53,49,75387
27685,0,4,49,75387
27686,0,5,49,75403
27687,0,3,49,75413
27688,0,4,49,75416
27689,0,5,49,75419
27690,0,3,49,75425
27691,0,1,47,75430
27691,1,52,49,80411
27692,0,4,49,75432
27693,0,2,49,75434
27694,0,5,49,75435
27695,0,0,47,75437
27695,1,52,49,80412
27696,0,3,47,75437
27696,1,52,49,78627
27697,0,1,47,75439
27697,1,52,49,80413
27698,0,4,49,75440
27699,0,2,47,75442
27699,1,52,49,79511
27700,0,3,47,75446
27700,1,52,48,78916
27701,0,5,49,75448
27702,0,3,49,75451
27703,0,4,48,75452
27704,0,0,50,75452
27705,0,53,50,75454
27706,0,53,47,75456
27706,1,52,49,79512
27707,0,4,47,75454
27707,1,52,49,78628
27708,0,2,50,75454
27709,0,5,47,75456
27709,1,52,49,80414
27710,0,0,50,75461
27711,0,1,50,75458
27712,0,3,48,75457
27713,0,4,49,75460
27714,0,2,47,75460
27714,1,52,49,79513
27715,0,1,50,75464
27716,0,4,48,75462
27717,0,5,47,75463
27717,1,52,49,79514
27718,0,0,47,75466
27718,1,52,49,80710
27719,0,5,49,75465
27720,0,2,50,75464
27721,0,5,47,75467
27721,1,52,48,78917
27722,0,3,49,75465
27723,0,3,47,75467
27723,1,52,48,78918
27724,0,4,48,75468
27725,0,3,49,75469
27726,0,0,50,75472
27727,0,4,48,75470
27728,0,5,48,75471
27729,0,1,50,75474
27730,0,4,49,75472
27731,0,5,48,75473
27732,0,3,47,75473
27732,1,52,48,78919
27733,0,2,50,75475
27734,0,3,48,75475
27735,0,4,48,75479
27736,0,5,48,75483
27737,0,4,49,75481
27738,0,1,50,75482
27739,0,0,50,75484
27740,0,3,48,75483
27741,0,1,49,75485
27742,0,5,49,75485
27743,0,1,50,75490
27744,0,2,50,75487
27745,0,2,50,75489
27746,0,4,48,75489
27747,0,3,49,75491
27748,0,0,50,75492
27749,0,5,48,75491
27750,0,0,50,75496
27751,0,2,49,75495
27752,0,1,50,75499
27753,0,4,49,75499
27754,0,2,50,75500
27755,0,5,49,75501
27756,0,1,50,75504
27757,0,0,50,75504
27758,0,3,49,75504
27759,0,0,49,75506
27760,0,4,49,75507
27761,0,1,49,75509
27762,0,5,49,75509
27763,0,2,50,75510
27764,0,3,49,75512
27765,0,5,49,75513
27766,0,2,49,75514
27767,0,4,49,75515
27768,0,0,50,75517
27769,0,3,49,75516
27770,0,0,50,75521
27771,0,1,50,75519
27772,0,3,48,75521
27773,0,1,50,75523
27774,0,4,48,75525
27775,0,2,50,75525
27776,0,5,48,75527
27777,0,4,49,75528
27778,0,5,49,75530
27779,0,0,50,75530
27780,0,3,49,75531
27781,0,3,48,75533
27782,0,1,50,75533
27783,0,4,48,75537
27784,0,2,50,75536
27785,0,5,48,75537
27786,0,5,49,75539
27787,0,3,48,75539
27788,0,3,47,75541
27788,1,52,49,78630
27789,0,0,50,75541
27790,0,1,50,75546
27791,0,4,49,75547
27792,0,2,50,75547
27793,0,5,49,75549
27794,0,3,49,75552
27795,0,4,48,75553
27796,0,4,49,75555
27797,0,5,47,75555
27797,1,52,48,78920
27798,0,5,49,75557
27799,0,3,49,75563
27800,0,4,49,75566
27801,0,5,49,75568
27802,0,2,50,75569
27803,0,3,49,75571
27804,0,4,49,75585
27805,0,0,50,75587
27806,0,4,49,75589
27807,0,5,49,75591
27808,0,1,50,75592
27809,0,2,50,75595
27810,0,5,49,75595
27811,0,3,49,75596
27812,0,0,50,75598
27813,0,3,49,75598
27814,0,1,50,75601
27815,0,0,47,75603
27815,1,52,49,79515
27816,0,2,50,75605
27817,0,4,49,75606
27818,0,0,50,75608
27819,0,5,49,75608
27820,0,3,47,75611
27820,1,52,49,79810
27821,0,4,49,75613
27822,0,5,49,75616
27823,0,3,49,75619
27824,0,4,49,75621
27825,0,5,47,75624
27825,1,52,49,79811
27826,0,4,47,75636
27826,1,52,49,79812
27827,0,5,49,75639
27828,0,1,49,75640
27829,0,3,49,75641
27830,0,3,49,75653
27831,0,4,49,75655
27832,0,4,49,75657
27833,0,5,49,75662
27834,0,2,49,75663
27835,0,3,49,75664
27836,0,5,49,75668
27837,0,4,49,75670
27838,0,5,49,75672
27839,0,3,49,75675
27840,0,4,49,75678
27841,0,3,48,75679
27842,0,5,49,75680
27843,0,1,50,75681
27844,0,3,49,75683
27845,0,0,49,75685
27846,0,1,50,75686
27847,0,3,49,75692
27848,0,4,49,75708
27849,0,4,49,75712
27850,0,5,49,75715
27851,0,3,49,75718
27852,0,4,49,75723
27853,0,5,49,75727
27854,0,3,49,75728
27855,0,4,49,75731
27856,0,5,49,75734
27857,0,3,49,75736
27858,0,4,49,75739
27859,0,5,49,75765
27860,0,5,49,75767
27861,0,3,49,75776
27862,0,53,47,75777
27862,1,52,48,78921
27863,0,4,49,75780
27864,0,53,47,75782
27864,1,52,48,78922
27865,0,5,49,75784
27866,0,3,49,75787
27867,0,53,47,75788
27867,1,52,50,81904
27868,0,4,49,75790
27869,0,5,49,75792
27870,0,53,47,75793
27870,1,52,50,81905
27871,0,3,49,75795
27872,0,4,49,75824
27873,0,53,47,75825
27873,1,52,48,78923
27874,0,5,49,75837
27875,0,3,49,75840
27876,0,4,49,75843
27877,0,5,49,75846
27878,0,3,49,75848
27879,0,4,49,75851
27880,0,5,49,75854
27881,0,3,49,75856
27882,0,53,47,75878
27882,1,52,48,78924
27883,0,4,49,75886
27884,0,53,47,75886
27884,1,52,50,81906
27885,0,5,49,75891
27886,0,3,47,75894
27886,1,52,49,78632
27887,0,4,49,75896
27888,0,5,49,75899
27889,0,3,49,75902
27890,0,4,49,75904
27891,0,5,49,75907
27892,0,3,49,75909
27893,0,4,49,75913
27894,0,5,49,75936
27895,0,3,49,75944
27896,0,4,47,75947
27896,1,52,49,78634
27897,0,5,47,75950
27897,1,52,49,78636
27898,0,3,49,75952
27899,0,4,49,75955
27900,0,5,47,75958
27900,1,52,49,79813
27901,0,3,49,75960
27902,0,4,47,75964
27902,1,52,49,78637
27903,0,5,47,75968
27903,1,52,49,79814
27904,0,3,47,75971
27904,1,52,49,78639
27905,0,53,49,75973
27906,0,53,47,75981
27906,1,52,49,78641
27907,0,4,49,75990
27908,0,53,49,75992
27909,0,53,49,75995
27910,0,5,49,76008
27911,0,3,49,76011
27912,0,53,50,76011
27913,0,4,49,76015
27914,0,5,49,76017
27915,0,3,49,76022
27916,0,4,49,76024
27917,0,5,49,76027
27918,0,3,49,76030
27919,0,1,47,76032
27919,1,52,49,80415
27920,0,2,47,76039
27920,1,52,49,80711
27921,0,0,47,76041
27921,1,52,49,79516
27922,0,1,47,76044
27922,1,52,49,80712
27923,0,2,50,76046
27924,0,3,48,76047
27925,0,4,49,76052
27926,0,2,50,76052
27927,0,5,47,76055
27927,1,52,48,78925
27928,0,0,47,76056
27928,1,52,49,79517
27929,0,4,49,76056
27930,0,3,48,76057
27931,0,1,50,76058
27932,0,53,47,76058
27932,1,52,49,80416
27933,0,0,50,76060
27934,0,4,47,76059
27934,1,52,48,78926
27935,0,4,48,76061
27936,0,2,47,76060
27936,1,52,49,79518
27937,0,5,49,76063
27938,0,5,47,76065
27938,1,52,48,78927
27939,0,1,50,76064
27940,0,0,47,76066
27940,1,52,49,79519
27941,0,3,49,76064
27942,0,2,50,76066
27943,0,4,49,76067
27944,0,3,47,76067
27944,1,52,48,78928
27945,0,0,50,76070
27946,0,5,47,76068
27946,1,52,49,80417
27947,0,5,49,76070
27948,0,4,48,76071
27949,0,1,50,76072
27950,0,3,49,76072
27951,0,2,50,76074
27952,0,5,48,76073
27953,0,3,49,76074
27954,0,4,49,76075
27955,0,3,48,76076
27956,0,4,49,76078
27957,0,4,48,76080
27958,0,5,49,76082
27959,0,53,48,76081
27960,0,0,50,76081
27961,0,5,47,76084
27961,1,52,48,78929
27962,0,2,50,76082
27963,0,5,49,76086
27964,0,3,48,76083
27965,0,3,49,76085
27966,0,1,49,76092
27967,0,1,50,76096
27968,0,0,50,76090
27969,0,2,50,76088
27970,0,3,49,76091
27971,0,0,50,76098
27972,0,2,47,76092
27972,1,52,49,80418
27973,0,1,50,76099
27974,0,53,49,76096
27975,0,0,49,76101
27976,0,1,50,76102
27977,0,1,49,76109
27978,0,2,50,76101
27979,0,2,50,76103
27980,0,0,50,76108
27981,0,2,47,76105
27981,1,52,49,80419
27982,0,0,50,76110
27983,0,1,49,76111
27984,0,4,47,76111
27984,1,52,49,80713
27985,0,4,49,76113
27986,0,0,50,76113
27987,0,2,49,76114
27988,0,1,50,76118
27989,0,0,47,76119
27989,1,52,49,80420
27990,0,5,49,76120
27991,0,2,50,76120
27992,0,4,48,76121
27993,0,3,47,76123
27993,1,52,49,79815
27994,0,0,50,76124
27995,0,5,49,76124
27996,0,4,49,76125
27997,0,1,47,76126
27997,1,52,50,81907
27998,0,5,49,76128
27999,0,3,49,76129
28000,0,3,49,76131
28001,0,2,50,76131
28002,0,5,48,76131
28003,0,4,49,76132
28004,0,4,49,76135
28005,0,0,50,76133
28006,0,5,49,76135
28007,0,5,49,76137
28008,0,3,48,76137
28009,0,4,48,76139
28010,0,5,48,76145
28011,0,3,49,76147
28012,0,3,48,76149
28013,0,1,50,76150
28014,0,1,49,76153
28015,0,2,50,76152
28016,0,4,49,76152
28017,0,0,50,76157
28018,0,1,50,76158
28019,0,5,49,76161
28020,0,2,49,76162
28021,0,0,49,76164
28022,0,3,47,76165
28022,1,52,49,78643
28023,0,4,49,76168
28024,0,5,47,76176
28024,1,52,49,78644
28025,0,3,47,76177
28025,1,52,49,78646
28026,0,1,49,76180
28027,0,3,49,76182
28028,0,2,47,76183
28028,1,52,49,80714
28029,0,4,49,76184
28030,0,4,47,76186
28030,1,52,49,79816
28031,0,5,49,76188
28032,0,5,47,76190
28032,1,52,49,79520
28033,0,3,47,76189
28033,1,52,49,78648
28034,0,4,47,76192
28034,1,52,49,78650
28035,0,3,49,76193
28036,0,4,49,76199
28037,0,5,49,76201
28038,0,4,48,76204
28039,0,3,49,76209
28040,0,4,47,76213
28040,1,52,49,78652
28041,0,5,48,76227
28042,0,5,49,76230
28043,0,3,47,76233
28043,1,52,49,79817
28044,0,4,49,76235
28045,0,5,47,76238
28045,1,52,49,79819
28046,0,3,47,76240
28046,1,52,49,78653
28047,0,4,49,76243
28048,0,3,47,76251
28048,1,52,48,78930
28049,0,5,49,76252
28050,0,3,47,76255
28050,1,52,49,79820
28051,0,4,47,76271
28051,1,52,49,79821
28052,0,5,49,76273
28053,0,3,49,76284
28054,0,4,49,76287
28055,0,5,49,76292
28056,0,4,48,76292
28057,0,3,49,76297
28058,0,4,49,76303
28059,0,5,49,76316
28060,0,5,49,76327
28061,0,3,49,76332
28062,0,4,49,76343
28063,0,5,49,76345
28064,0,3,49,76348
28065,0,4,49,76351
28066,0,5,49,76353
28067,0,3,49,76356
28068,0,4,49,76359
28069,0,5,49,76375
28070,0,53,47,76377
28070,1,52,49,79521
28071,0,3,49,76380
28072,0,53,47,76382
28072,1,52,49,79522
28073,0,4,49,76391
28074,0,5,49,76393
28075,0,3,49,76396
28076,0,4,49,76399
28077,0,5,49,76401
28078,0,3,49,76404
28079,0,4,49,76409
28080,0,53,47,76422
28080,1,52,49,79822
28081,0,5,49,76422
28082,0,53,47,76424
28082,1,52,49,79523
28083,0,3,49,76425
28084,0,53,47,76427
28084,1,52,49,79823
28085,0,53,47,76430
28085,1,52,49,79825
28086,0,4,49,76433
28087,0,5,49,76444
28088,0,3,49,76446
28089,0,4,49,76449
28090,0,5,49,76454
28091,0,3,49,76466
28092,0,53,47,76470
28092,1,52,49,79827
28093,0,53,47,76476
28093,1,52,49,79524
28094,0,4,49,76481
28095,0,5,49,76488
28096,0,3,49,76492
28097,0,4,49,76506
28098,0,5,49,76508
28099,0,3,49,76567
28100,0,53,49,76581
28101,0,53,49,76587
28102,0,53,49,76589
28103,0,53,50,76597
28104,0,53,50,76605
28105,0,4,49,76606
28106,0,53,50,76608
28107,0,0,47,76626
28107,1,52,49,80421
28108,0,5,49,76628
28109,0,3,47,76636
28109,1,52,49,79829
28110,0,1,47,76640
28110,1,52,49,80422
28111,0,4,47,76642
28111,1,52,49,79831
28112,0,2,47,76644
28112,1,52,49,79525
28113,0,53,47,76644
28113,1,52,49,80715
28114,0,53,49,76647
28115,0,0,47,76650
28115,1,52,49,79527
28116,0,1,50,76652
28117,0,3,48,76655
28118,0,2,47,76655
28118,1,52,49,79529
28119,0,4,47,76659
28119,1,52,49,80716
28120,0,0,47,76660
28120,1,52,49,79531
28121,0,5,47,76658
28121,1,52,49,79833
28122,0,5,47,76660
28122,1,52,48,78931
28123,0,5,49,76662
28124,0,3,49,76660
28125,0,2,50,76662
28126,0,3,47,76663
28126,1,52,48,78932
28127,0,1,47,76670
28127,1,52,49,79533
28128,0,4,49,76663
28129,0,3,47,76665
28129,1,52,48,78933
28130,0,4,49,76665
28131,0,5,47,76667
28131,1,52,49,79835
28132,0,4,47,76668
28132,1,52,48,78934
28133,0,3,49,76668
28134,0,53,47,76672
28134,1,52,48,78935
28135,0,0,50,76673
28136,0,5,48,76670
28137,0,5,49,76673
28138,0,4,49,76671
28139,0,3,48,76673
28140,0,53,48,76677
28141,0,1,50,76675
28142,0,3,49,76676
28143,0,2,50,76678
28144,0,4,48,76680
28145,0,0,47,76682
28145,1,52,50,81908
28146,0,2,49,76682
