release_300s_bin,count,historical_dh_seconds_min,historical_dh_seconds_p01,historical_dh_seconds_p05,historical_dh_seconds_median,historical_dh_seconds_mean,historical_dh_seconds_p95,historical_dh_seconds_p99,historical_dh_seconds_max,historical_hca_seconds_min,historical_hca_seconds_p01,historical_hca_seconds_p05,historical_hca_seconds_median,historical_hca_seconds_mean,historical_hca_seconds_p95,historical_hca_seconds_p99,historical_hca_seconds_max,current_dh_seconds_min,current_dh_seconds_p01,current_dh_seconds_p05,current_dh_seconds_median,current_dh_seconds_mean,current_dh_seconds_p95,current_dh_seconds_p99,current_dh_seconds_max,historical_minus_current_seconds_min,historical_minus_current_seconds_p01,historical_minus_current_seconds_p05,historical_minus_current_seconds_median,historical_minus_current_seconds_mean,historical_minus_current_seconds_p95,historical_minus_current_seconds_p99,historical_minus_current_seconds_max,historical_excess_over_current_free_flow_min,historical_excess_over_current_free_flow_p01,historical_excess_over_current_free_flow_p05,historical_excess_over_current_free_flow_median,historical_excess_over_current_free_flow_mean,historical_excess_over_current_free_flow_p95,historical_excess_over_current_free_flow_p99,historical_excess_over_current_free_flow_max,current_excess_over_free_flow_min,current_excess_over_free_flow_p01,current_excess_over_free_flow_p05,current_excess_over_free_flow_median,current_excess_over_free_flow_mean,current_excess_over_free_flow_p95,current_excess_over_free_flow_p99,current_excess_over_free_flow_max,current_source_wait_seconds_min,current_source_wait_seconds_p01,current_source_wait_seconds_p05,current_source_wait_seconds_median,current_source_wait_seconds_mean,current_source_wait_seconds_p95,current_source_wait_seconds_p99,current_source_wait_seconds_max
220,203,61.100000000,61.100000000,61.400000000,160.800000000,161.399507389,258.640000000,299.190000000,325.400000000,46.000000000,46.000000000,46.100000000,171.000000000,146.467980296,251.000000000,276.980000000,279.000000000,59.600000000,59.812000000,60.400000000,158.600000000,147.600000000,221.940000000,232.392000000,236.800000000,-2.200000000,-1.400000000,0.300000000,4.000000000,13.799507389,51.830000000,77.078000000,113.200000000,0.300000000,0.300000000,0.400000000,4.600000000,14.806403941,53.080000000,81.450000000,113.200000000,-0.000000000,-0.000000000,-0.000000000,0.200000000,1.006896552,5.660000000,9.184000000,9.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000
221,237,60.200000000,61.208000000,65.380000000,209.400000000,184.673839662,321.180000000,344.124000000,401.900000000,46.000000000,46.000000000,47.000000000,190.000000000,144.029535865,251.000000000,276.000000000,276.000000000,59.600000000,59.600000000,60.800000000,207.000000000,151.848945148,245.320000000,254.800000000,256.200000000,-10.600000000,-5.224000000,0.080000000,28.700000000,32.824894515,87.760000000,128.556000000,190.300000000,0.400000000,0.600000000,0.700000000,31.500000000,40.287341772,101.160000000,125.512000000,176.700000000,-14.200000000,-14.200000000,-7.240000000,7.600000000,7.462447257,20.120000000,22.912000000,28.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.202531646,3.280000000,7.056000000,8.000000000
222,197,61.100000000,61.100000000,61.400000000,160.500000000,153.507614213,256.760000000,310.428000000,350.900000000,46.000000000,46.000000000,46.000000000,146.000000000,132.532994924,232.000000000,249.120000000,276.000000000,59.600000000,59.600000000,60.400000000,160.600000000,138.314720812,222.000000000,234.472000000,253.800000000,-6.100000000,-3.908000000,-1.160000000,4.600000000,15.192893401,60.280000000,81.908000000,133.300000000,0.500000000,0.500000000,0.600000000,6.700000000,17.625380711,68.500000000,100.124000000,133.300000000,-12.800000000,-0.000000000,-0.000000000,0.800000000,2.432487310,11.600000000,18.208000000,18.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000
223,194,61.400000000,61.400000000,68.330000000,214.750000000,187.865463918,306.970000000,338.870000000,351.700000000,46.000000000,46.000000000,47.000000000,189.000000000,139.170103093,273.000000000,276.000000000,276.000000000,59.600000000,59.600000000,60.800000000,206.700000000,151.474226804,245.670000000,255.270000000,260.600000000,-17.400000000,-4.534000000,0.700000000,32.000000000,36.391237113,88.790000000,106.311000000,115.100000000,0.600000000,0.600000000,0.865000000,41.050000000,44.132474227,92.940000000,115.106000000,132.300000000,-14.200000000,-14.000000000,-6.600000000,6.800000000,7.741237113,21.000000000,21.954000000,24.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000
224,233,61.100000000,61.400000000,61.400000000,206.600000000,187.399141631,283.060000000,372.540000000,434.600000000,46.000000000,46.000000000,47.000000000,196.000000000,166.248927039,251.000000000,279.000000000,282.000000000,59.600000000,59.928000000,60.800000000,206.200000000,166.486695279,222.000000000,224.480000000,231.200000000,-2.200000000,-1.172000000,0.300000000,5.800000000,20.912446352,79.820000000,152.568000000,210.800000000,0.300000000,0.300000000,0.300000000,6.700000000,21.741630901,80.720000000,154.940000000,217.000000000,-0.000000000,-0.000000000,-0.000000000,0.200000000,0.829184549,3.000000000,7.344000000,8.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000
225,339,60.200000000,61.100000000,65.880000000,161.300000000,168.033333333,264.380000000,309.140000000,329.900000000,46.000000000,46.000000000,47.000000000,196.000000000,163.466076696,251.000000000,275.000000000,285.000000000,59.600000000,59.800000000,60.780000000,158.200000000,152.289085546,222.000000000,234.744000000,243.000000000,-2.900000000,-1.148000000,0.090000000,5.500000000,15.744247788,58.330000000,102.216000000,125.700000000,0.300000000,0.300000000,0.400000000,6.400000000,16.641002950,59.650000000,98.258000000,125.700000000,-13.200000000,-11.724000000,-0.000000000,0.400000000,0.896755162,5.200000000,7.800000000,9.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000
226,281,61.400000000,62.200000000,70.600000000,201.200000000,188.671530249,298.700000000,336.640000000,361.900000000,46.000000000,46.000000000,47.000000000,197.000000000,175.384341637,241.000000000,273.400000000,276.000000000,59.800000000,60.200000000,60.800000000,198.600000000,168.612811388,221.000000000,232.800000000,239.200000000,-5.100000000,-3.000000000,-1.300000000,7.300000000,20.058718861,85.700000000,121.340000000,142.100000000,0.500000000,0.500000000,0.500000000,9.100000000,21.748398577,88.100000000,120.240000000,148.900000000,-13.800000000,-0.000000000,-0.000000000,1.200000000,1.689679715,5.200000000,7.640000000,8.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000
227,282,60.200000000,61.400000000,72.545000000,202.000000000,189.502482270,271.315000000,316.289000000,349.700000000,46.000000000,46.000000000,47.000000000,196.000000000,175.471631206,275.000000000,276.380000000,327.000000000,59.600000000,59.800000000,60.800000000,203.800000000,173.263120567,236.140000000,240.742000000,248.000000000,-12.700000000,-8.952000000,-4.995000000,7.300000000,16.239361702,59.585000000,100.614000000,127.900000000,0.500000000,0.581000000,0.700000000,13.600000000,20.797517730,60.475000000,104.347000000,136.700000000,-14.200000000,-13.600000000,-0.000000000,4.800000000,4.558156028,11.590000000,12.876000000,13.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000
228,275,60.200000000,61.100000000,67.800000000,162.500000000,180.445818182,273.830000000,312.870000000,336.700000000,46.000000000,46.000000000,47.000000000,200.000000000,186.850909091,248.000000000,254.500000000,276.000000000,59.600000000,59.600000000,60.400000000,160.000000000,167.868363636,222.000000000,234.084000000,238.800000000,-5.500000000,-3.700000000,-1.500000000,2.700000000,12.577454545,55.300000000,95.426000000,115.900000000,0.500000000,0.500000000,0.500000000,3.900000000,14.389818182,63.600000000,99.722000000,123.700000000,-0.000000000,-0.000000000,-0.000000000,0.800000000,1.812363636,7.000000000,8.104000000,9.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000
229,201,61.100000000,61.500000000,72.000000000,222.800000000,204.361194030,272.700000000,297.600000000,331.300000000,46.000000000,47.000000000,47.000000000,218.000000000,199.855721393,276.000000000,278.000000000,279.000000000,59.600000000,60.400000000,61.800000000,217.000000000,189.387064677,236.600000000,238.600000000,240.400000000,-1.900000000,-1.000000000,-0.200000000,6.900000000,14.974129353,47.700000000,77.500000000,110.500000000,0.500000000,0.500000000,0.600000000,8.300000000,16.157213930,49.100000000,84.600000000,118.300000000,-6.600000000,-0.000000000,-0.000000000,0.600000000,1.183084577,4.600000000,9.400000000,10.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000
230,297,61.100000000,61.400000000,80.320000000,206.600000000,199.926936027,286.700000000,315.012000000,358.600000000,46.000000000,46.000000000,50.000000000,199.000000000,190.606060606,251.000000000,276.120000000,327.000000000,59.600000000,59.792000000,60.800000000,202.800000000,181.552188552,232.000000000,237.224000000,238.800000000,-3.900000000,-3.604000000,-1.460000000,5.700000000,18.374747475,71.520000000,99.628000000,134.200000000,0.300000000,0.300000000,0.400000000,7.300000000,19.757912458,72.480000000,102.780000000,141.000000000,-0.000000000,-0.000000000,-0.000000000,0.400000000,1.383164983,5.680000000,7.600000000,9.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000
231,274,60.200000000,61.319000000,71.715000000,216.950000000,207.691605839,275.075000000,324.136000000,356.700000000,46.000000000,47.000000000,53.000000000,210.000000000,196.686131387,275.000000000,278.270000000,285.000000000,59.600000000,59.946000000,61.790000000,211.200000000,191.745255474,235.140000000,239.508000000,241.000000000,-10.400000000,-7.427000000,-3.405000000,7.550000000,15.946350365,58.230000000,107.976000000,137.700000000,0.400000000,0.573000000,0.600000000,11.800000000,19.018613139,59.870000000,108.706000000,139.100000000,-6.600000000,-5.870000000,-0.000000000,1.600000000,3.072262774,11.940000000,13.600000000,14.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000
232,137,60.200000000,60.588000000,61.400000000,169.700000000,174.670802920,259.900000000,320.244000000,375.600000000,46.000000000,46.000000000,47.000000000,194.000000000,157.386861314,241.000000000,276.000000000,327.000000000,59.600000000,59.600000000,60.400000000,164.000000000,162.259854015,232.480000000,238.296000000,238.800000000,-5.500000000,-3.304000000,-0.780000000,4.600000000,12.410948905,39.320000000,113.340000000,161.400000000,0.500000000,0.600000000,0.600000000,6.000000000,14.057664234,39.720000000,118.124000000,162.600000000,-0.000000000,-0.000000000,-0.000000000,0.600000000,1.646715328,6.800000000,7.656000000,8.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000
233,230,60.200000000,60.619000000,64.500000000,163.700000000,170.904347826,274.585000000,301.256000000,361.900000000,46.000000000,46.000000000,47.000000000,185.000000000,161.934782609,272.300000000,276.000000000,278.000000000,59.600000000,59.600000000,60.800000000,164.800000000,157.019130435,233.600000000,237.342000000,240.600000000,-9.200000000,-6.694000000,-2.665000000,4.000000000,13.885217391,54.180000000,88.476000000,143.700000000,0.500000000,0.500000000,0.600000000,6.500000000,16.287826087,54.785000000,85.294000000,144.300000000,-6.600000000,-4.686000000,-0.000000000,1.400000000,2.402608696,8.110000000,9.800000000,11.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000
234,292,60.200000000,61.100000000,61.400000000,201.200000000,179.535616438,283.170000000,337.244000000,418.900000000,46.000000000,46.000000000,47.000000000,196.000000000,173.592465753,251.000000000,275.000000000,275.000000000,59.600000000,59.782000000,60.800000000,198.400000000,168.046575342,216.610000000,224.400000000,236.600000000,-2.200000000,-0.636000000,0.100000000,2.200000000,11.489041096,64.640000000,122.044000000,200.500000000,0.300000000,0.300000000,0.300000000,2.800000000,12.065068493,66.335000000,125.044000000,201.300000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.576027397,3.000000000,6.800000000,7.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000
235,258,60.200000000,61.100000000,63.285000000,206.500000000,176.981782946,257.135000000,300.438000000,317.600000000,46.000000000,46.000000000,47.000000000,199.000000000,170.875968992,275.000000000,275.000000000,275.000000000,59.600000000,59.800000000,60.400000000,200.000000000,164.306201550,217.600000000,221.344000000,225.600000000,-2.100000000,-0.600000000,0.185000000,2.200000000,12.675581395,50.820000000,86.303000000,101.100000000,0.300000000,0.300000000,0.300000000,2.900000000,13.706589147,54.510000000,88.238000000,102.500000000,-0.000000000,-0.000000000,-0.000000000,0.400000000,1.031007752,5.200000000,7.886000000,8.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000
236,269,60.300000000,61.100000000,61.400000000,163.100000000,167.434944238,250.140000000,300.900000000,313.900000000,46.000000000,46.000000000,47.000000000,185.000000000,164.665427509,248.000000000,258.680000000,275.000000000,59.600000000,59.736000000,60.400000000,161.400000000,158.086245353,218.560000000,224.400000000,226.200000000,-5.100000000,-3.748000000,-1.220000000,1.500000000,9.348698885,49.780000000,84.824000000,87.700000000,0.300000000,0.300000000,0.400000000,3.100000000,10.866171004,52.180000000,85.856000000,96.300000000,-0.000000000,-0.000000000,-0.000000000,0.800000000,1.517472119,5.920000000,7.400000000,8.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000
237,119,60.200000000,61.100000000,61.400000000,99.200000000,148.521848739,266.380000000,279.634000000,293.300000000,46.000000000,46.000000000,46.000000000,77.000000000,121.436974790,232.000000000,269.700000000,276.000000000,59.600000000,59.600000000,60.340000000,72.600000000,132.596638655,239.420000000,243.604000000,245.000000000,-1.800000000,-0.900000000,0.600000000,11.800000000,15.925210084,47.540000000,58.744000000,81.100000000,0.600000000,0.600000000,0.690000000,14.800000000,17.484873950,48.940000000,59.454000000,81.100000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,1.559663866,7.660000000,10.240000000,12.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000
238,76,60.200000000,60.200000000,61.325000000,213.350000000,156.363157895,247.500000000,255.825000000,266.400000000,46.000000000,46.000000000,46.000000000,190.000000000,129.750000000,202.750000000,241.000000000,241.000000000,59.600000000,59.600000000,59.750000000,212.200000000,144.289473684,218.400000000,219.600000000,222.000000000,-1.800000000,-1.800000000,0.000000000,4.600000000,12.073684211,37.075000000,42.775000000,53.200000000,0.600000000,0.600000000,0.700000000,4.700000000,12.360526316,37.600000000,43.425000000,53.400000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.286842105,1.050000000,2.700000000,3.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000
239,117,60.200000000,60.216000000,62.040000000,218.200000000,172.673504274,255.300000000,271.644000000,282.400000000,46.000000000,46.000000000,46.000000000,190.000000000,148.188034188,235.200000000,275.840000000,276.000000000,59.600000000,59.600000000,59.760000000,213.000000000,156.329914530,233.000000000,238.784000000,240.400000000,-0.100000000,-0.084000000,0.600000000,13.500000000,16.343589744,40.820000000,55.620000000,79.200000000,0.600000000,0.600000000,0.700000000,12.500000000,16.835897436,41.660000000,56.820000000,79.200000000,-6.600000000,-6.112000000,-0.000000000,0.000000000,0.492307692,2.840000000,3.800000000,4.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000
240,72,60.200000000,60.839000000,61.100000000,217.600000000,181.276388889,252.480000000,297.877000000,305.900000000,46.000000000,46.000000000,46.000000000,190.000000000,153.069444444,209.050000000,242.160000000,245.000000000,59.600000000,59.600000000,59.600000000,213.000000000,168.555555556,219.470000000,228.648000000,236.600000000,-1.900000000,-0.835000000,0.555000000,4.550000000,12.720833333,37.770000000,78.251000000,86.700000000,0.600000000,0.671000000,0.700000000,4.600000000,13.398611111,40.280000000,83.543000000,88.300000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.677777778,3.000000000,7.090000000,7.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000
241,156,61.400000000,61.400000000,68.525000000,217.650000000,188.534615385,265.025000000,313.305000000,338.200000000,46.000000000,46.000000000,47.000000000,190.000000000,163.724358974,241.000000000,270.800000000,273.000000000,59.600000000,60.620000000,61.400000000,213.000000000,172.303846154,225.150000000,235.170000000,237.000000000,-6.700000000,-5.390000000,-2.950000000,7.350000000,16.230769231,54.750000000,99.685000000,125.200000000,0.500000000,0.600000000,0.700000000,13.000000000,19.156410256,58.275000000,99.775000000,125.200000000,-6.600000000,-5.140000000,-0.000000000,2.000000000,2.925641026,9.200000000,10.340000000,11.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.012820513,2.000000000,2.380000000,3.200000000
242,107,60.200000000,61.118000000,61.400000000,173.600000000,173.254205607,257.240000000,296.580000000,336.900000000,46.000000000,46.000000000,47.000000000,194.000000000,156.878504673,240.700000000,247.580000000,248.000000000,59.600000000,59.600000000,59.980000000,165.400000000,161.263551402,220.920000000,225.152000000,231.200000000,-6.300000000,-5.428000000,-0.250000000,4.300000000,11.990654206,40.840000000,83.292000000,115.500000000,0.600000000,0.600000000,0.600000000,7.300000000,13.970093458,44.480000000,83.394000000,119.300000000,-0.000000000,-0.000000000,-0.000000000,0.800000000,1.979439252,7.600000000,8.952000000,10.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000
243,186,60.200000000,60.965000000,63.300000000,206.150000000,181.023118280,262.425000000,285.700000000,290.200000000,46.000000000,46.000000000,47.000000000,194.000000000,161.844086022,241.000000000,276.000000000,276.000000000,59.600000000,59.600000000,60.800000000,206.700000000,167.862365591,230.800000000,243.660000000,244.400000000,-11.300000000,-9.285000000,-6.450000000,4.150000000,13.160752688,51.725000000,77.355000000,99.200000000,0.500000000,0.500000000,0.625000000,9.550000000,17.534946237,54.650000000,79.440000000,101.200000000,-6.600000000,-5.920000000,-0.000000000,3.000000000,4.374193548,13.900000000,15.430000000,15.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.120430108,2.900000000,4.600000000,4.800000000
244,192,60.200000000,61.100000000,61.400000000,167.900000000,173.078645833,258.325000000,305.393000000,338.400000000,46.000000000,47.000000000,47.000000000,190.000000000,164.104166667,251.000000000,275.000000000,275.000000000,59.600000000,59.600000000,60.620000000,160.600000000,161.463541667,220.490000000,224.598000000,232.000000000,-6.400000000,-5.518000000,-1.100000000,2.200000000,11.615104167,55.930000000,85.773000000,125.400000000,0.300000000,0.300000000,0.400000000,3.050000000,12.991145833,56.700000000,91.979000000,126.200000000,-0.000000000,-0.000000000,-0.000000000,0.500000000,1.376041667,6.800000000,7.618000000,9.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000
245,238,61.100000000,61.437000000,69.200000000,169.700000000,176.131512605,277.420000000,320.404000000,349.700000000,46.000000000,46.000000000,47.000000000,190.000000000,162.815126050,241.000000000,248.000000000,275.000000000,59.800000000,60.400000000,60.800000000,163.700000000,160.244537815,225.630000000,236.600000000,239.000000000,-12.200000000,-7.605000000,-3.215000000,6.650000000,15.886974790,53.195000000,99.532000000,134.500000000,0.500000000,0.500000000,0.600000000,10.300000000,19.144957983,55.955000000,102.804000000,137.500000000,-6.400000000,-6.000000000,-0.000000000,2.400000000,3.257983193,10.490000000,12.326000000,12.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.068907563,2.000000000,4.126000000,4.800000000
246,155,60.200000000,60.686000000,61.400000000,163.800000000,155.721935484,269.330000000,302.890000000,347.500000000,46.000000000,46.000000000,46.700000000,171.000000000,144.064516129,241.000000000,248.000000000,248.000000000,59.600000000,59.600000000,60.400000000,166.600000000,145.101935484,219.800000000,224.860000000,232.000000000,-15.900000000,-13.960000000,-7.990000000,2.400000000,10.620000000,54.990000000,96.692000000,131.300000000,0.500000000,0.500000000,0.600000000,8.500000000,15.452258065,57.200000000,100.916000000,134.500000000,-0.000000000,-0.000000000,-0.000000000,3.000000000,4.832258065,14.720000000,16.400000000,16.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000
247,216,60.200000000,61.145000000,64.675000000,164.100000000,166.110648148,284.700000000,326.390000000,389.700000000,46.000000000,46.000000000,47.000000000,171.000000000,147.671296296,242.750000000,274.100000000,275.000000000,59.600000000,60.460000000,60.800000000,166.100000000,148.419444444,224.950000000,241.470000000,243.200000000,-12.900000000,-11.070000000,-6.925000000,5.300000000,17.691203704,59.975000000,111.865000000,174.500000000,0.500000000,0.500000000,0.600000000,12.900000000,23.531018519,67.700000000,113.165000000,177.500000000,-6.600000000,-0.000000000,0.000000000,5.800000000,5.839814815,12.850000000,13.600000000,14.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.054629630,2.400000000,3.000000000,3.600000000
248,94,60.200000000,60.293000000,61.465000000,164.100000000,166.990425532,243.075000000,250.254000000,252.300000000,46.000000000,46.000000000,46.650000000,180.000000000,155.457446809,241.000000000,248.000000000,248.000000000,59.600000000,59.600000000,60.400000000,165.300000000,161.025531915,219.150000000,224.932000000,232.000000000,-5.600000000,-5.507000000,-2.770000000,1.200000000,5.964893617,30.420000000,39.307000000,39.400000000,0.500000000,0.500000000,0.665000000,4.050000000,8.192553191,30.420000000,39.635000000,40.100000000,-0.000000000,-0.000000000,-0.000000000,0.300000000,2.227659574,8.600000000,9.428000000,9.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.019148936,2.000000000,2.642000000,3.200000000
249,172,61.100000000,61.313000000,64.710000000,215.700000000,177.161046512,258.145000000,285.730000000,315.900000000,46.000000000,46.000000000,46.550000000,196.000000000,154.819767442,251.000000000,276.000000000,278.000000000,59.600000000,59.742000000,60.800000000,212.800000000,160.704651163,233.400000000,239.716000000,243.000000000,-1.900000000,-1.161000000,0.600000000,8.550000000,16.456395349,46.705000000,76.106000000,93.500000000,0.400000000,0.600000000,0.800000000,15.500000000,19.950581395,50.625000000,77.952000000,98.300000000,-0.000000000,-0.000000000,-0.000000000,2.500000000,3.494186047,10.780000000,13.258000000,13.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.412790698,5.580000000,8.058000000,8.600000000
250,97,61.100000000,61.100000000,85.580000000,214.200000000,193.095876289,242.700000000,262.772000000,266.900000000,46.000000000,46.000000000,47.000000000,194.000000000,177.134020619,240.000000000,241.000000000,241.000000000,59.600000000,60.368000000,60.800000000,212.200000000,186.183505155,219.000000000,224.672000000,231.200000000,-5.600000000,-5.504000000,-2.300000000,1.200000000,6.912371134,32.500000000,50.368000000,68.800000000,0.500000000,0.500000000,0.700000000,3.200000000,8.992783505,32.500000000,50.368000000,68.800000000,-0.000000000,-0.000000000,-0.000000000,0.800000000,2.080412371,6.920000000,9.424000000,10.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000
251,148,61.100000000,63.599000000,79.780000000,226.800000000,214.489864865,268.890000000,278.327000000,300.800000000,46.000000000,46.000000000,47.000000000,196.000000000,192.790540541,276.000000000,278.000000000,278.000000000,59.600000000,60.082000000,61.620000000,217.400000000,197.862162162,235.330000000,240.200000000,240.400000000,-5.500000000,-2.471000000,0.035000000,11.050000000,16.627702703,41.790000000,58.266000000,65.800000000,0.700000000,0.700000000,0.700000000,14.150000000,17.529054054,43.965000000,55.379000000,68.800000000,-13.200000000,-12.506000000,-0.000000000,0.200000000,0.901351351,4.200000000,7.012000000,12.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000
252,75,61.100000000,61.322000000,63.810000000,218.900000000,205.942666667,252.300000000,278.586000000,279.400000000,46.000000000,46.740000000,47.000000000,194.000000000,180.560000000,241.000000000,256.060000000,279.000000000,59.600000000,60.192000000,60.800000000,213.000000000,190.746666667,220.040000000,225.796000000,236.600000000,-5.600000000,-2.862000000,0.100000000,9.600000000,15.196000000,36.820000000,52.776000000,58.400000000,0.600000000,0.674000000,0.700000000,10.400000000,15.476000000,40.100000000,53.660000000,61.800000000,-14.200000000,-14.200000000,-0.000000000,0.000000000,0.280000000,3.400000000,5.616000000,6.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000
253,157,61.100000000,63.136000000,67.720000000,222.900000000,201.568789809,272.220000000,314.680000000,332.500000000,46.000000000,46.000000000,46.800000000,196.000000000,174.980891720,253.400000000,277.320000000,279.000000000,59.600000000,60.048000000,60.400000000,216.800000000,182.347770701,234.920000000,239.864000000,241.600000000,-6.000000000,-5.688000000,-2.400000000,15.500000000,19.221019108,57.860000000,85.384000000,108.100000000,0.600000000,0.656000000,0.780000000,17.500000000,21.042675159,57.000000000,86.560000000,114.900000000,-14.200000000,-13.800000000,-0.000000000,1.400000000,1.821656051,8.480000000,9.928000000,12.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000
254,88,61.100000000,61.361000000,61.435000000,213.300000000,183.842045455,249.890000000,313.567000000,344.800000000,46.000000000,46.870000000,47.000000000,194.000000000,166.988636364,241.000000000,248.000000000,248.000000000,59.600000000,60.296000000,60.800000000,212.200000000,172.402272727,223.350000000,232.078000000,232.600000000,-6.300000000,-5.778000000,-1.900000000,4.600000000,11.439772727,33.690000000,93.155000000,131.000000000,0.500000000,0.500000000,0.600000000,5.450000000,13.135227273,33.865000000,96.565000000,131.800000000,-0.000000000,-0.000000000,-0.000000000,0.300000000,1.695454545,6.530000000,7.078000000,7.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000
255,199,62.200000000,65.532000000,77.260000000,206.500000000,199.198492462,269.480000000,283.522000000,352.000000000,46.000000000,46.000000000,52.800000000,199.000000000,187.899497487,251.000000000,275.000000000,276.000000000,59.600000000,60.392000000,61.400000000,203.000000000,186.983919598,222.080000000,240.204000000,244.600000000,-4.000000000,-2.200000000,-0.620000000,2.000000000,12.214572864,53.700000000,84.722000000,133.200000000,0.300000000,0.300000000,0.400000000,3.200000000,13.340201005,54.780000000,85.126000000,134.400000000,-14.200000000,-13.404000000,-0.000000000,0.200000000,1.125628141,6.860000000,10.604000000,11.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000
256,119,61.400000000,61.418000000,150.840000000,160.700000000,166.852100840,237.400000000,291.374000000,301.400000000,47.000000000,47.000000000,136.100000000,171.000000000,181.394957983,222.000000000,240.820000000,248.000000000,60.400000000,60.800000000,147.740000000,163.000000000,164.495798319,222.240000000,235.772000000,236.600000000,-12.700000000,-11.064000000,-8.200000000,0.600000000,2.356302521,13.040000000,67.056000000,89.200000000,0.500000000,0.500000000,0.500000000,3.100000000,6.759663866,17.000000000,74.602000000,89.200000000,-13.400000000,-0.000000000,-0.000000000,2.200000000,4.403361345,12.220000000,13.564000000,13.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.045378151,2.040000000,3.164000000,3.600000000
257,221,60.300000000,62.200000000,77.400000000,158.000000000,166.445248869,246.500000000,323.720000000,367.700000000,46.000000000,46.000000000,50.000000000,171.000000000,165.524886878,222.000000000,243.400000000,276.000000000,59.600000000,60.480000000,62.800000000,157.800000000,158.363800905,222.000000000,236.400000000,239.600000000,-5.300000000,-4.000000000,-1.100000000,0.600000000,8.081447964,48.200000000,112.900000000,147.100000000,0.500000000,0.500000000,0.500000000,2.700000000,9.642533937,49.300000000,117.140000000,150.100000000,-6.600000000,-0.000000000,-0.000000000,0.200000000,1.561085973,7.600000000,9.360000000,10.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.074208145,2.000000000,4.160000000,4.800000000
