ID EntryTime(s) STD(s) star end Unloader Loader
21465 60557.73283 64200 5 49 2 C2 
21466 60560.17509 64800 5 48 1 C1 
21467 60560.532 65100 3 49 1 C2 
21468 60560.91465 64200 1 50 4 B2 
21469 60561.2674 64200 2 50 5 A1 
21470 60563.0954 65100 4 49 1 C2 
21471 60565.50836 64800 3 48 1 C1 
21472 60565.76196 65100 5 49 1 C2 
21473 60568.46171 65100 3 49 1 C2 
21474 60569.8755 64200 2 50 4 B1 
21475 60572.54217 65100 0 50 2 B1 
21476 60576.39955 65100 4 49 1 C2 
21477 60577.52225 65700 4 49 1 D1 
21478 60578.60632 65100 2 50 2 B2 
21479 60578.94842 64800 4 48 1 C1 
21480 60580.24224 66600 5 49 2 D1 
21481 60581.25632 64200 0 50 4 B2 
21482 60581.61501 66000 5 48 2 C1 
21483 60584.28183 66000 3 48 2 C1 
21484 60584.91461 64200 1 50 4 B2 
21485 60586.8417 64800 4 48 1 C1 
21486 60587.06618 65100 5 49 1 C2 
21487 60587.44232 65400 1 49 1 B1 
21488 60588.07836 66600 3 49 1 D1 
21489 60589.44164 65100 2 50 2 B2 
21490 60589.61094 64800 5 48 1 C1 
21491 60592.10832 65100 0 50 2 B2 
21492 60594.60631 65100 1 50 2 B2 
21493 60597.48057 66000 3 48 2 C1 
21494 60600.14632 65100 2 50 2 B2 
21495 60602.59899 65100 0 50 2 B2 
21496 60604.2999 65100 4 49 2 D1 
21497 60605.27299 65100 1 50 2 B2 
21498 60605.48043 66000 4 48 2 C1 
21499 60606.81987 72900 3 49 2 C2 
21500 60608.17511 66000 5 48 2 C1 
21501 60610.33927 64200 2 50 5 B1 
21502 60611.20485 64200 4 49 2 C2 
21503 60613.61514 72900 3 48 2 C1 
21504 60613.73292 64500 5 49 1 C2 
21505 60614.16365 64200 2 50 3 B2 
21506 60616.1472 66000 4 48 3 C1 
21507 60616.53201 64500 3 49 1 C2 
21508 60619.06616 64200 4 49 2 C2 
21509 60621.86529 64200 5 49 2 C2 
21510 60624.53205 64200 3 49 2 C2 
21511 60624.95447 64200 5 48 5 C1 
21512 60626.04416 66000 0 50 5 B1 
21513 60626.60632 64200 0 50 3 B2 
21514 60627.09529 64200 4 49 2 C2 
21515 60629.73295 64200 5 49 2 C2 
21516 60630.96667 65100 5 49 1 D1 
21517 60631.3775 64200 1 50 3 B1 
21518 60632.17501 66000 3 48 3 C1 
21519 60632.17864 71400 3 49 2 C2 
21520 60632.83027 64200 1 50 3 B2 
21521 60634.68526 64200 4 49 2 C2 
21522 60635.11378 64800 2 50 1 B2 
21523 60637.50836 66000 4 48 3 C1 
21524 60638.00564 64200 0 50 3 B2 
21525 60640.14708 66000 5 48 3 C1 
21526 60640.30495 64200 1 50 3 B2 
21527 60642.79322 64200 2 50 3 B2 
21528 60642.8419 66000 3 48 3 C1 
21529 60644.12032 64200 3 48 5 D1 
21530 60645.47964 64200 0 50 4 B2 
21531 60645.61501 71700 4 48 5 C1 
21532 60648.10831 64200 1 50 4 B2 
21533 60648.53204 64200 5 49 2 C2 
21534 60651.064 65700 3 49 1 C2 
21535 60653.25632 64200 2 50 4 B2 
21536 60653.33234 71700 2 49 3 B1 
21537 60656.14714 64800 5 48 1 C1 
21538 60658.59895 64200 0 50 4 B2 
21539 60658.81383 64800 3 48 1 C1 
21540 60660.07823 65100 4 49 1 D1 
21541 60661.27298 64200 1 50 3 B2 
21542 60664.27748 64800 4 48 1 C1 
21543 60664.42862 64500 4 49 1 C2 
21544 60669.61076 66000 5 48 3 C1 
21545 60669.87148 66000 5 49 2 C2 
21546 60671.97967 66000 3 48 2 C1 
21547 60672.53211 66000 3 49 2 C2 
21548 60672.81132 65400 2 50 3 B2 
21549 60674.08268 64200 0 50 4 A1 
21550 60675.19871 64500 4 49 1 C2 
21551 60675.75136 65400 0 49 1 B1 
21552 60677.86549 72600 5 49 1 C2 
21553 60680.28717 63900 3 49 1 C2 
21554 60682.77499 65400 0 50 3 B2 
21555 60682.79099 64500 4 49 1 C2 
21556 60684.74883 63900 1 50 2 B1 
21557 60685.37014 64500 5 49 1 C2 
21558 60687.4155 65400 2 50 3 B1 
21559 60688.81127 65400 1 50 3 B2 
21560 60695.92298 66000 2 50 5 B2 
21561 60696.53826 64500 3 49 1 C2 
21562 60698.58966 70500 0 50 5 B2 
21563 60701.47964 66000 1 50 5 B2 
21564 60704.14632 63900 2 50 2 B2 
21565 60706.81299 63900 0 50 2 B2 
21566 60709.87146 64500 4 49 1 C2 
21567 60711.93965 66000 1 50 5 B2 
21568 60714.77498 63900 2 50 2 B2 
21569 60716.28318 66000 5 48 3 D1 
21570 60717.27293 66000 0 50 5 B2 
21571 60719.92299 63900 1 50 2 B2 
21572 60723.14935 66600 5 49 2 C2 
21573 60728.26428 65100 3 49 1 C2 
21574 60728.92299 67500 2 50 1 B2 
21575 60730.57865 66600 4 49 1 C2 
21576 60731.48163 64200 0 50 4 B2 
21577 60733.16226 70200 5 49 2 C2 
21578 60735.19217 65400 0 50 4 B1 
21579 60735.60166 66600 3 49 1 C2 
21580 60737.89668 66600 4 49 2 C2 
21581 60742.84088 66600 5 49 1 C2 
21582 60746.81299 67500 1 50 2 B2 
21583 60748.00682 65100 3 49 1 C2 
21584 60750.29817 66000 4 48 2 C1 
21585 60752.92294 67500 2 50 1 B2 
21586 60755.49203 65400 0 50 4 B2 
21587 60758.0357 65100 1 50 2 B2 
21588 60758.47335 66000 4 49 2 C2 
21589 60760.27444 65400 2 50 4 B2 
21590 60761.13998 66000 5 49 2 C2 
21591 60762.85604 67500 0 50 2 B2 
21592 60767.63687 65400 1 50 3 B2 
21593 60773.30154 66000 5 48 3 C1 
21594 60777.75708 69900 53 48 3 T 
21595 60779.77741 64500 3 49 2 C2 
21596 60782.47336 64500 4 49 2 C2 
21597 60783.2264 65400 2 50 4 B2 
21598 60785.1108 72900 5 49 1 C2 
21599 60785.35358 69900 53 48 3 T 
21600 60787.85323 65400 0 50 4 B2 
21601 60787.91004 64500 3 49 2 C2 
21602 60790.30286 69900 53 50 4 T 
21603 60790.47331 66600 4 49 2 C2 
21604 60793.11077 64500 5 49 2 C2 
21605 60793.28134 69900 53 50 4 T 
21606 60795.91614 64500 3 49 2 C2 
21607 60798.4734 64500 4 49 2 C2 
21608 60799.22645 72900 1 50 5 B2 
21609 60801.35705 66900 53 48 5 T 
21610 60804.02372 66900 53 48 5 T 
21611 60808.60458 66600 53 48 4 T 
21612 60809.1109 69300 5 49 1 C2 
21613 60811.43634 64200 2 50 3 B2 
21614 60813.68134 66600 53 48 4 T 
21615 60817.59088 66600 53 48 4 T 
21616 60820.58664 66600 53 49 2 T 
21617 60822.30902 66600 53 49 2 T 
21618 60822.44415 66600 3 49 2 C2 
21619 60827.39919 66600 53 49 2 T 
21620 60828.59779 67500 0 50 1 B2 
21621 60830.92396 66600 53 49 1 T 
21622 60832.28805 66600 53 49 1 T 
21623 60836.20268 66900 53 48 5 T 
21624 60837.40844 66600 53 49 1 T 
21625 60842.81881 64500 4 49 1 C2 
21626 60846.44419 64500 5 49 2 C2 
21627 60849.24335 70500 3 49 2 C2 
21628 60851.91613 71100 4 49 1 C2 
21629 60854.47326 68700 5 49 2 C2 
21630 60867.91011 64500 3 49 2 C2 
21631 60878.89579 69900 53 50 4 T 
21632 60881.24332 64500 4 49 2 C2 
21633 60881.52445 66600 53 48 4 T 
21634 60883.74729 66000 5 49 2 C2 
21635 60884.02247 66600 53 49 1 T 
21636 60902.727 66600 3 49 1 C2 
21637 60904.18005 65400 1 50 3 B2 
21638 60926.81272 67500 2 50 2 B2 
21639 60940.22912 66900 53 48 5 T 
21640 60942.8578 66600 53 49 2 T 
21641 60949.72546 65400 0 50 4 B2 
21642 60981.98527 66000 53 49 2 T 
21643 60984.65192 64500 53 49 2 T 
21644 60987.31868 64500 53 49 1 T 
21645 60989.98532 64200 53 49 2 T 
21646 60990.67245 69900 53 48 3 T 
21647 61000.65173 64200 53 50 5 T 
21648 61003.31856 64200 53 50 3 T 
21649 61008.65205 64200 53 50 4 T 
21650 61011.31863 66000 53 50 5 T 
21651 61026.7255 65400 1 49 1 B1 
21652 61033.24333 65700 4 49 1 C2 
21653 61038.96657 64800 3 48 1 D1 
21654 61044.29988 66000 4 48 2 D1 
21655 61044.54212 65400 2 49 1 B1 
21656 61046.44423 65700 5 49 1 C2 
21657 61046.74502 64800 5 48 1 D1 
21658 61047.19211 65400 0 49 1 B1 
21659 61048.17512 68700 3 48 1 C1 
21660 61049.11091 65700 3 49 1 C2 
21661 61050.08217 65400 1 49 1 B1 
21662 61050.84179 66600 4 48 4 C1 
21663 61051.77232 65700 4 49 1 C2 
21664 61052.07824 64200 3 48 5 D1 
21665 61052.53484 64800 2 50 1 B1 
21666 61053.36608 64800 1 50 1 B2 
21667 61054.90891 66000 4 48 2 D1 
21668 61055.1921 65400 0 49 1 B1 
21669 61057.13994 65700 5 49 1 C2 
21670 61057.8755 67500 1 50 2 B1 
21671 61058.69946 64800 2 50 1 B2 
21672 61058.9442 68700 5 48 1 C1 
21673 61059.90992 65700 3 49 1 C2 
21674 61060.29989 66600 5 48 4 D1 
21675 61060.71083 65400 2 49 1 B1 
21676 61061.61073 73200 3 48 3 C1 
21677 61063.05779 64800 0 50 1 B2 
21678 61063.20878 65400 0 49 1 B1 
21679 61064.27748 66900 4 48 5 C1 
21680 61065.57558 65400 3 49 3 D1 
21681 61066.81371 73500 5 48 5 C1 
21682 61067.91621 65700 4 49 1 C2 
21683 61068.80396 66000 53 48 2 T 
21684 61070.58278 65700 5 49 1 C2 
21685 61070.74508 64200 4 49 2 D1 
21686 61071.47068 66000 53 48 3 T 
21687 61073.52238 65100 5 49 1 D1 
21688 61074.94835 69900 3 48 3 C1 
21689 61075.25533 65400 1 50 4 A1 
21690 61076.39113 64800 1 50 1 B2 
21691 61077.5622 66900 4 48 5 C1 
21692 61078.74055 65100 2 50 2 A1 
21693 61078.90883 64500 3 49 2 D1 
21694 61079.2644 67500 2 50 2 B2 
21695 61081.67503 64200 0 50 5 A1 
21696 61081.72819 67500 0 50 2 B2 
21697 61082.1373 64200 53 48 5 T 
21698 61082.81384 66900 5 48 5 C1 
21699 61084.59778 73200 1 50 2 B2 
21700 61085.48066 66900 3 48 5 C1 
21701 61089.70778 64800 2 50 1 B2 
21702 61089.87238 67500 1 50 1 A1 
21703 61090.94421 69000 4 48 2 C1 
21704 61092.55979 67500 0 50 2 B2 
21705 61093.39115 67500 2 50 2 A1 
21706 61093.41383 65400 1 49 3 B1 
21707 61096.79371 64200 0 50 3 A1 
21708 61098.74712 65400 2 49 3 B1 
21709 61099.9161 66000 3 49 2 C2 
21710 61100.0782 66000 4 48 3 D1 
21711 61100.31249 65100 1 50 2 A1 
21712 61101.12721 70200 0 49 2 B1 
21713 61102.57663 66000 4 49 2 C2 
21714 61103.55457 65400 1 49 3 B1 
21715 61103.73915 64800 2 50 1 A1 
21716 61105.13993 70800 5 49 2 C2 
21717 61106.12568 65400 2 49 3 B1 
21718 61106.81389 66000 5 48 2 C1 
21719 61107.16582 64800 0 50 1 A1 
21720 61107.91014 66000 3 49 2 C2 
21721 61108.71078 65400 0 49 1 B1 
21722 61109.48048 66000 3 48 2 C1 
21723 61110.58266 66000 4 49 2 C2 
21724 61111.94846 65400 1 50 3 B2 
21725 61113.24343 66000 5 49 2 C2 
21726 61113.57548 66900 5 48 5 D1 
21727 61114.04417 66000 1 50 5 B1 
21728 61114.05475 65400 1 50 3 A1 
21729 61114.23403 72000 2 50 3 B2 
21730 61115.80669 68400 3 49 1 C2 
21731 61116.18897 70200 3 48 4 D1 
21732 61116.54217 65400 2 50 3 B1 
21733 61117.28174 65400 0 50 3 B2 
21734 61117.61502 66000 4 48 2 C1 
21735 61118.44419 66000 4 49 2 C2 
21736 61119.37745 65400 0 49 3 B1 
21737 61120.28181 66000 5 48 2 C1 
21738 61121.52229 65400 4 49 1 D1 
21739 61122.94826 66000 3 48 2 C1 
21740 61123.91616 71100 5 49 1 C2 
21741 61124.24229 66600 5 49 2 D1 
21742 61126.47326 68400 3 49 1 C2 
21743 61126.85567 64500 3 49 1 D1 
21744 61127.26446 65400 1 50 3 B2 
21745 61128.27744 66000 4 48 2 C1 
21746 61129.52223 70500 4 49 2 D1 
21747 61129.93112 66000 2 50 5 B2 
21748 61130.94433 66000 5 48 2 C1 
21749 61132.18903 65400 5 49 1 D1 
21750 61132.5598 73500 0 50 3 B2 
21751 61133.61073 66000 3 48 2 C1 
21752 61134.96678 65100 3 49 2 D1 
21753 61135.04137 66000 1 50 5 B2 
21754 61136.16307 66600 4 48 4 C1 
21755 61137.72445 66000 2 50 5 B2 
21756 61140.39113 65400 0 50 3 B2 
21757 61141.50832 66600 5 48 4 C1 
21758 61143.04107 66000 1 50 5 B2 
21759 61145.72446 64800 2 50 1 B2 
21760 61148.55978 66000 0 50 5 B2 
21761 61149.34883 64200 2 50 4 A1 
21762 61152.28179 66600 3 48 4 C1 
21763 61153.24956 70800 4 49 1 C2 
21764 61154.04411 65400 1 49 3 B1 
21765 61154.83548 65400 0 50 4 A1 
21766 61158.58281 64200 5 49 2 C2 
21767 61159.20884 65400 2 49 3 B1 
21768 61161.24955 66600 3 49 2 C2 
21769 61162.59612 64200 1 50 4 B2 
21770 61163.80655 66600 4 49 2 C2 
21771 61166.47321 64200 5 49 2 C2 
21772 61167.26445 70500 2 50 5 B2 
21773 61168.16881 66000 1 50 5 A1 
21774 61169.10671 64200 3 49 2 C2 
21775 61170.84169 66000 4 48 3 C1 
21776 61172.29998 70500 4 49 1 D1 
21777 61173.61085 66000 5 48 3 C1 
21778 61175.3775 64200 0 50 4 B1 
21779 61176.17503 66000 3 48 3 C1 
21780 61177.11084 73500 4 49 2 C2 
21781 61178.08217 67500 1 50 1 B1 
21782 61178.59608 64200 0 50 4 B2 
21783 61178.84173 66000 4 48 3 C1 
21784 61179.77755 64200 5 49 2 C2 
21785 61180.74878 65400 2 49 3 B1 
21786 61181.61509 66000 5 48 3 C1 
21787 61183.08388 65400 0 49 1 B1 
21788 61184.27756 73200 3 48 4 C1 
21789 61185.13999 73500 3 49 1 C2 
21790 61185.93113 67500 1 50 1 B2 
21791 61186.89277 66000 4 48 3 C1 
21792 61188.3838 64200 2 50 4 B2 
21793 61190.9666 65700 5 49 1 D1 
21794 61191.05778 65400 0 50 3 B2 
21795 61193.41174 66600 3 49 1 D1 
21796 61193.89312 67500 1 50 1 B2 
21797 61194.84179 66000 5 48 2 C1 
21798 61196.59778 65400 2 50 3 B2 
21799 61197.48041 66000 3 48 2 C1 
21800 61199.0615 65400 0 50 3 B2 
21801 61201.89313 64200 1 50 4 B2 
21802 61205.50844 66000 4 48 2 C1 
21803 61206.47338 65100 4 49 1 C2 
21804 61208.14709 66000 5 48 3 C1 
21805 61208.85786 65700 5 49 1 C2 
21806 61209.89312 65400 2 50 3 B2 
21807 61214.47339 65100 3 49 1 C2 
21808 61217.1107 65100 4 49 1 C2 
21809 61217.70779 65100 0 50 2 B2 
21810 61219.80657 65100 5 49 1 C2 
21811 61222.44406 65100 3 49 1 C2 
21812 61223.30071 64800 1 50 1 B2 
21813 61226.72276 65100 2 50 2 B2 
21814 61226.94847 64200 3 48 5 C1 
21815 61228.5255 67500 1 50 3 B1 
21816 61229.48039 64800 4 48 1 C1 
21817 61230.59464 73500 4 49 2 C2 
21818 61232.14704 64800 5 48 1 C1 
21819 61233.4819 66600 5 49 2 C2 
21820 61234.08216 65100 2 50 2 B1 
21821 61234.57663 66900 3 48 5 C1 
21822 61236.29998 66000 4 49 2 D1 
21823 61236.37446 65100 0 50 2 B2 
21824 61237.58537 64200 4 48 5 C1 
21825 61238.57672 65100 3 49 1 C2 
21826 61239.94852 64800 5 48 1 C1 
21827 61240.04108 65100 1 50 2 B2 
21828 61241.24342 66600 4 49 2 C2 
21829 61242.30918 64200 3 48 5 C1 
21830 61242.59568 65100 2 50 2 B2 
21831 61243.06912 65400 0 49 3 B1 
21832 61243.91612 65100 5 49 1 C2 
21833 61244.91305 65100 0 50 2 B2 
21834 61246.85402 65400 5 49 3 D1 
21835 61247.16385 64800 4 48 1 C1 
21836 61247.45645 64800 1 50 1 B2 
21837 61249.79362 67500 2 50 3 B2 
21838 61252.51418 64800 5 48 1 C1 
21839 61252.55978 67500 0 50 3 B2 
21840 61255.05779 65100 1 50 2 B2 
21841 61257.93113 65100 2 50 2 B2 
21842 61260.59779 67500 0 50 3 B2 
21843 61260.62734 64800 3 48 1 C1 
21844 61262.44426 64500 3 49 2 C2 
21845 61263.16372 64800 4 48 1 C1 
21846 61263.2264 65100 1 50 2 B2 
21847 61265.51918 65100 3 49 1 D1 
21848 61267.90994 64500 4 49 2 C2 
21849 61268.39112 64200 2 50 3 B2 
21850 61270.92533 70800 0 50 1 B2 
21851 61273.11088 64500 5 49 2 C2 
21852 61277.23403 65400 2 50 3 A1 
21853 61281.24334 64500 3 49 2 C2 
21854 61282.69946 65400 1 50 4 B2 
21855 61283.91609 65100 4 49 1 C2 
21856 61286.44415 68700 5 49 2 C2 
21857 61288.9646 66600 5 48 4 C1 
21858 61289.24953 71100 3 49 1 C2 
21859 61289.8755 65100 1 50 2 B1 
21860 61291.91613 69300 4 49 1 C2 
21861 61292.39113 64200 2 50 3 B2 
21862 61295.19216 65100 2 50 2 B1 
21863 61296.03274 65400 0 50 4 B2 
21864 61299.90999 65100 5 49 1 C2 
21865 61300.95385 67500 0 50 3 A1 
21866 61302.47324 68700 3 49 2 C2 
21867 61303.26445 64200 1 50 5 B2 
21868 61305.71712 64200 2 50 3 B2 
21869 61311.04138 64200 0 50 5 B2 
21870 61313.72444 64200 1 50 5 B2 
21871 61316.59774 64200 2 50 5 B2 
21872 61319.22646 65400 0 50 4 B2 
21873 61319.29409 64200 3 48 5 C1 
21874 61321.70805 65400 1 50 4 B2 
21875 61323.91013 64500 4 49 1 C2 
21876 61326.58266 64500 5 49 1 C2 
21877 61329.03184 64200 3 49 2 C2 
21878 61331.57176 64500 4 49 1 C2 
21879 61335.96306 67500 2 50 1 B2 
21880 61339.64278 66000 4 48 3 C1 
21881 61339.80669 65100 5 49 2 C2 
21882 61343.3775 64200 0 50 5 B1 
21883 61345.24944 64500 3 49 1 C2 
21884 61347.79589 72000 4 49 2 C2 
21885 61351.20883 64200 1 50 3 B1 
21886 61353.24947 64500 5 49 2 C2 
21887 61355.80664 65100 3 49 2 C2 
21888 61358.44414 64500 4 49 1 C2 
21889 61367.04111 65400 0 50 4 B2 
21890 61369.89311 65400 1 50 4 B2 
21891 61375.26446 69900 2 50 4 B2 
21892 61377.60273 65700 4 49 1 D1 
21893 61377.71709 65400 0 50 4 B2 
21894 61380.21836 67500 53 50 2 T 
21895 61382.47319 71100 5 49 2 C2 
21896 61382.85991 67500 53 50 2 T 
21897 61388.19227 70200 53 49 2 T 
21898 61391.00064 66600 3 49 2 C2 
21899 61393.28134 70200 53 49 2 T 
21900 61395.77756 66600 4 49 1 C2 
21901 61398.15708 70200 53 49 2 T 
21902 61399.4155 65400 2 50 4 B1 
21903 61400.20422 64800 5 48 1 C1 
21904 61403.25901 70200 53 49 2 T 
21905 61403.80665 72300 5 49 1 C2 
21906 61406.57665 66600 3 49 1 C2 
21907 61408.59227 67500 53 50 3 T 
21908 61409.1108 66600 4 49 1 C2 
21909 61411.77749 66600 5 49 1 C2 
21910 61413.68134 67500 53 50 3 T 
21911 61414.58279 66600 3 49 1 C2 
21912 61418.55708 70200 53 48 4 T 
21913 61420.2029 67500 53 50 1 T 
21914 61422.30902 70500 53 49 1 T 
21915 61423.65901 70200 53 48 4 T 
21916 61424.26816 64800 3 48 1 C1 
21917 61427.39919 70500 53 49 1 T 
21918 61428.25735 67500 53 50 2 T 
21919 61428.99227 67500 53 50 1 T 
21920 61432.28805 70500 53 49 2 T 
21921 61434.08134 67500 53 50 1 T 
21922 61437.40844 70500 53 49 2 T 
21923 61438.95708 70500 53 50 5 T 
21924 61442.70899 70200 53 49 2 T 
21925 61444.05901 70500 53 50 5 T 
21926 61447.79917 70200 53 49 2 T 
21927 61449.39227 70500 53 50 5 T 
21928 61454.48134 70500 53 50 5 T 
21929 61463.7277 64200 1 50 3 B2 
21930 61464.21981 64200 4 48 5 C1 
21931 61473.56247 70500 53 49 1 T 
21932 61476.02245 70200 53 48 4 T 
21933 61478.67245 67500 53 50 1 T 
21934 61505.27001 65100 4 49 2 C2 
21935 61513.5362 67500 53 50 3 T 
21936 61516.08033 70200 53 49 2 T 
21937 61521.35579 70200 53 49 2 T 
21938 61527.35768 65400 2 50 4 B2 
21939 61529.89686 70500 53 49 2 T 
21940 61537.35578 70500 53 50 5 T 
21941 61576.65199 68700 53 49 2 T 
21942 61581.98531 68400 53 49 1 T 
21943 61584.65198 66600 53 49 2 T 
21944 61585.3558 70200 53 49 2 T 
21945 61588.19111 70500 53 50 5 T 
21946 61605.98497 65100 53 50 2 T 
21947 61626.20086 66600 53 49 1 T 
21948 61632.19216 65400 0 49 1 B1 
21949 61634.85878 65400 1 49 1 B1 
21950 61635.3186 65100 53 49 1 T 
21951 61638.47325 66000 5 49 2 C2 
21952 61638.74488 66900 5 48 5 D1 
21953 61641.56245 67500 53 50 2 T 
21954 61641.57549 66000 3 48 2 D1 
21955 61642.08216 65400 2 49 1 B1 
21956 61643.91623 66000 3 49 2 C2 
21957 61644.0783 66600 4 48 4 D1 
21958 61644.71084 65400 0 49 1 B1 
21959 61646.44403 66000 4 49 2 C2 
21960 61647.41545 65400 1 49 1 B1 
21961 61647.59056 64800 53 50 1 T 
21962 61649.24951 66000 5 49 2 C2 
21963 61649.63335 66000 5 48 2 D1 
21964 61650.08211 65400 2 49 1 B1 
21965 61651.8066 66000 3 49 2 C2 
21966 61652.71077 65400 0 49 1 B1 
21967 61655.19237 65400 1 49 1 B1 
21968 61655.47065 64800 53 48 1 T 
21969 61655.94846 64800 0 50 1 B2 
21970 61657.2434 75300 4 49 2 C2 
21971 61657.85839 69000 5 48 2 C1 
21972 61657.85883 67500 2 50 1 B1 
21973 61659.83966 66000 5 49 2 C2 
21974 61660.30006 65400 3 49 1 D1 
21975 61660.59779 67500 1 50 2 B2 
21976 61660.62744 68700 3 48 1 C1 
21977 61662.85552 66000 4 48 2 D1 
21978 61663.3775 67500 0 50 2 B1 
21979 61665.24345 75000 3 49 1 C2 
21980 61665.41178 66600 5 49 1 D1 
21981 61666.13734 66900 53 48 5 T 
21982 61668.30004 65400 3 49 1 D1 
21983 61668.39112 67500 2 50 2 B2 
21984 61668.80401 66600 53 48 4 T 
21985 61670.57668 71700 4 49 1 C2 
21986 61671.04112 67500 0 50 1 B2 
21987 61671.29831 66600 4 48 4 C1 
21988 61673.89313 67500 1 50 2 B2 
21989 61673.96067 68700 5 48 1 C1 
21990 61674.13726 68700 53 48 1 T 
21991 61676.39107 67500 2 50 1 B2 
21992 61676.63164 70200 3 48 4 C1 
21993 61676.804 66000 53 48 2 T 
21994 61678.74494 66000 4 49 2 D1 
21995 61679.16381 66600 4 48 4 C1 
21996 61679.26444 67500 0 50 1 B2 
21997 61679.39884 65100 1 50 2 A1 
21998 61681.41179 71100 5 49 2 D1 
21999 61681.72821 64800 1 50 1 B2 
22000 61681.83029 68700 5 48 1 C1 
22001 61682.82749 67500 2 50 3 A1 
22002 61684.55979 67500 2 50 2 B2 
22003 61684.58015 66600 3 48 4 C1 
22004 61685.51717 65400 1 49 3 B1 
22005 61686.31386 65400 0 50 4 A1 
22006 61687.05778 67500 0 50 1 B2 
22007 61689.26349 70800 1 50 1 A1 
22008 61689.85822 66600 4 48 4 C1 
22009 61689.89312 72000 1 50 3 B2 
22010 61694.31804 66000 2 50 5 A1 
22011 61694.43999 68700 5 49 2 C2 
22012 61695.19211 65400 2 49 3 B1 
22013 61697.52212 68700 3 48 1 D1 
22014 61697.80326 65400 0 50 4 A1 
22015 61698.85045 65400 0 49 3 B1 
22016 61699.80668 71400 3 49 2 C2 
22017 61700.00578 67500 53 50 3 T 
22018 61701.17489 65400 1 49 3 B1 
22019 61703.67792 65400 1 50 3 A1 
22020 61703.68623 65400 2 49 3 B1 
22021 61705.24949 68400 4 49 1 C2 
22022 61706.59612 67500 2 50 3 B2 
22023 61706.61126 65400 2 50 3 A1 
22024 61707.77748 68400 5 49 1 C2 
22025 61708.54212 65400 0 49 1 B1 
22026 61709.57814 67500 0 50 1 A1 
22027 61710.47322 68400 3 49 1 C2 
22028 61710.96656 66000 4 48 3 D1 
22029 61711.20884 64800 1 50 1 B1 
22030 61713.02102 67500 1 50 2 A1 
22031 61713.24334 66000 4 49 2 C2 
22032 61713.4117 64800 5 48 1 D1 
22033 61713.83041 66000 5 48 2 C1 
22034 61713.85878 65400 2 49 3 B1 
22035 61715.80666 72900 5 49 1 C2 
22036 61716.30769 64800 2 50 1 A1 
22037 61716.63171 66000 3 48 2 C1 
22038 61716.79211 65400 0 49 3 B1 
22039 61718.58288 66000 3 49 2 C2 
22040 61718.74501 65400 3 49 3 D1 
22041 61719.05779 65100 0 50 2 B2 
22042 61719.29811 66000 4 48 2 C1 
22043 61721.41173 65400 4 49 3 D1 
22044 61721.85826 66000 5 48 2 C1 
22045 61724.189 65700 5 49 1 D1 
22046 61724.37446 71700 1 50 2 B2 
22047 61724.62737 66000 3 48 2 C1 
22048 61726.58278 66000 4 49 2 C2 
22049 61726.90895 70800 3 49 2 D1 
22050 61727.22646 67500 2 50 3 B2 
22051 61727.29428 66000 4 48 2 C1 
22052 61727.4155 65100 1 50 2 B1 
22053 61729.57551 65700 4 49 1 D1 
22054 61729.85831 72900 5 48 2 C1 
22055 61729.93113 65100 0 50 2 B2 
22056 61732.24232 68700 5 49 2 D1 
22057 61732.55974 65100 1 50 2 B2 
22058 61732.62736 66000 3 48 2 C1 
22059 61735.04136 65100 2 50 2 B2 
22060 61735.16379 66000 4 48 2 C1 
22061 61737.89312 65100 0 50 2 B2 
22062 61740.49185 66000 5 48 2 C1 
22063 61741.26274 67500 1 50 3 B2 
22064 61743.56145 69900 2 50 4 B2 
22065 61746.00166 64800 0 50 1 B2 
22066 61748.59779 72900 1 50 5 B2 
22067 61750.57665 65700 5 49 1 C2 
22068 61753.11088 65700 3 49 1 C2 
22069 61753.87545 70200 2 49 2 B1 
22070 61753.96503 66000 3 48 2 C1 
22071 61755.91602 65700 4 49 1 C2 
22072 61756.5255 71700 0 49 3 B1 
22073 61757.37446 65400 2 50 3 B2 
22074 61758.44426 65700 5 49 1 C2 
22075 61761.87545 65400 1 49 3 B1 
22076 61764.71078 65400 2 49 3 B1 
22077 61767.29411 64800 4 48 1 C1 
22078 61767.3775 67500 0 50 3 B1 
22079 61769.13995 65700 3 49 1 C2 
22080 61769.85835 64800 5 48 1 C1 
22081 61769.87549 70200 1 49 2 B1 
22082 61771.842 68700 4 49 2 C2 
22083 61772.63166 66000 3 48 2 C1 
22084 61775.19159 64800 4 48 1 C1 
22085 61775.22646 66000 0 50 5 B2 
22086 61777.24332 65700 5 49 1 C2 
22087 61777.8303 66000 5 48 2 C1 
22088 61777.93113 66000 1 50 5 B2 
22089 61779.8066 68700 3 49 2 C2 
22090 61780.29998 65100 3 49 1 D1 
22091 61780.5255 66000 2 50 5 B1 
22092 61782.44417 65700 4 49 1 C2 
22093 61783.24549 64800 3 48 1 C1 
22094 61783.26445 66000 2 50 5 B2 
22095 61786.70774 65400 0 50 3 B2 
22096 61788.63163 64800 4 48 1 C1 
22097 61789.27683 66000 1 50 5 B2 
22098 61790.85556 71100 4 49 1 D1 
22099 61791.82312 66000 2 50 5 B2 
22100 61793.83047 66000 5 48 2 C1 
22101 61794.32508 66000 0 50 5 B2 
22102 61796.18902 70800 5 49 1 D1 
22103 61796.52493 72900 3 48 1 C1 
